rocket_id,current_regime,target_regime,improvement_rank,limiting_factor,current_value,easy_median_value,required_change_pct,prob_lift_to_target_regime
R0871,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,67.409013,74.855953,11.05,0.0116
R0871,INFEASIBLE,FRAGILE,5,p_unstable,1.433093,1.152109,-19.61,0.0114
R0872,INFEASIBLE,FRAGILE,1,backlash,0.211416,0.046223,-78.14,0.0277
R0872,INFEASIBLE,FRAGILE,2,thrust,48.253142,35.274838,-26.9,0.0264
R0872,INFEASIBLE,FRAGILE,3,latency_steps,5.0,4.0,-20.0,0.0164
R0872,INFEASIBLE,FRAGILE,4,control_effectiveness,13.842406,8.881821,-35.84,0.0115
R0872,INFEASIBLE,FRAGILE,5,max_gimbal_deg,12.731804,11.163395,-12.32,0.0114
R0873,INFEASIBLE,FRAGILE,1,p_unstable,1.749501,1.152109,-34.15,0.0468
R0873,INFEASIBLE,FRAGILE,2,Cm_alpha,-69.974342,-48.954533,30.04,0.0343
R0873,INFEASIBLE,FRAGILE,3,wind_strength,0.113698,0.245771,116.16,0.0089
R0873,INFEASIBLE,FRAGILE,4,control_effectiveness,9.69977,8.881821,-8.43,0.0081
R0873,INFEASIBLE,FRAGILE,5,thrust,32.925061,35.274838,7.14,0.0028
R0876,INFEASIBLE,FRAGILE,1,backlash,0.223685,0.046223,-79.34,0.1461
R0876,INFEASIBLE,FRAGILE,2,Iyy,0.012506,0.027866,122.83,0.0475
R0876,INFEASIBLE,FRAGILE,3,static_margin,0.226632,0.130246,-42.53,0.0143
R0876,INFEASIBLE,FRAGILE,4,mass,1.195732,1.544939,29.2,0.0082
R0876,INFEASIBLE,FRAGILE,5,p_unstable,2.442001,1.152109,-52.82,0.0047
R0877,INFEASIBLE,FRAGILE,1,Iyy,0.016679,0.027866,67.08,0.049
R0877,INFEASIBLE,FRAGILE,2,backlash,0.235712,0.046223,-80.39,0.0435
R0877,INFEASIBLE,FRAGILE,3,thrust,40.398148,35.274838,-12.68,0.0144
R0877,INFEASIBLE,FRAGILE,4,mass,1.397336,1.544939,10.56,0.0092
R0877,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.692557,0.744226,7.46,0.0067
R0878,INFEASIBLE,FRAGILE,1,backlash,0.144771,0.046223,-68.07,0.087
R0878,INFEASIBLE,FRAGILE,2,Iyy,0.019037,0.027866,46.38,0.0409
R0878,INFEASIBLE,FRAGILE,3,control_effectiveness,11.916328,8.881821,-25.47,0.027
R0878,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,25.160339,74.855953,197.52,0.0178
R0878,INFEASIBLE,FRAGILE,5,p_unstable,1.379483,1.152109,-16.48,0.0083
R0879,INFEASIBLE,FRAGILE,1,backlash,0.113812,0.046223,-59.39,0.0681
R0879,INFEASIBLE,FRAGILE,2,Iyy,0.021212,0.027866,31.37,0.0512
R0879,INFEASIBLE,FRAGILE,3,p_unstable,1.821844,1.152109,-36.76,0.0409
R0879,INFEASIBLE,FRAGILE,4,Cm_alpha,-67.454316,-48.954533,27.43,0.0336
R0879,INFEASIBLE,FRAGILE,5,servo_slew_deg_s,61.062129,74.855953,22.59,0.0197
R0881,FRAGILE,EASY,1,backlash,0.094461,0.046223,-51.07,0.5258
R0881,FRAGILE,EASY,2,control_effectiveness,11.92196,8.881821,-25.5,0.1431
R0881,FRAGILE,EASY,3,Cm_alpha,-61.754284,-48.954533,20.73,0.1161
R0881,FRAGILE,EASY,4,thrust,43.974178,35.274838,-19.78,0.0827
R0881,FRAGILE,EASY,5,latency_steps,1.0,4.0,300.0,0.0747
R0882,INFEASIBLE,FRAGILE,1,servo_slew_deg_s,38.241498,74.855953,95.75,0.0665
R0882,INFEASIBLE,FRAGILE,2,Iyy,0.026537,0.027866,5.01,0.0395
R0882,INFEASIBLE,FRAGILE,3,deadband,0.138911,0.079617,-42.68,0.0104
R0882,INFEASIBLE,FRAGILE,4,Cm_alpha,-31.593225,-48.954533,-54.95,0.0026
R0882,INFEASIBLE,FRAGILE,5,wind_strength,0.368126,0.245771,-33.24,0.0026
R0883,INFEASIBLE,FRAGILE,1,p_unstable,1.63538,1.152109,-29.55,0.0419
R0883,INFEASIBLE,FRAGILE,2,max_gimbal_deg,14.209048,11.163395,-21.43,0.0369
R0883,INFEASIBLE,FRAGILE,3,best_u_max_frac,0.94727,0.744226,-21.43,0.0228
R0883,INFEASIBLE,FRAGILE,4,Cm_alpha,-61.241848,-48.954533,20.06,0.0198
R0883,INFEASIBLE,FRAGILE,5,control_effectiveness,8.207184,8.881821,8.22,0.006
R0884,INFEASIBLE,FRAGILE,1,thrust,48.502409,35.274838,-27.27,0.0459
R0884,INFEASIBLE,FRAGILE,2,Iyy,0.024768,0.027866,12.51,0.0239
R0884,INFEASIBLE,FRAGILE,3,static_margin,0.04444,0.130246,193.08,0.0178
R0884,INFEASIBLE,FRAGILE,4,latency_steps,6.0,4.0,-33.33,0.0086
R0884,INFEASIBLE,FRAGILE,5,wind_strength,0.323568,0.245771,-24.04,0.0082
R0885,INFEASIBLE,FRAGILE,1,static_margin,0.237069,0.130246,-45.06,0.0888
R0885,INFEASIBLE,FRAGILE,2,servo_slew_deg_s,45.457943,74.855953,64.67,0.0647
R0885,INFEASIBLE,FRAGILE,3,mass,1.795784,1.544939,-13.97,0.0319
R0885,INFEASIBLE,FRAGILE,4,thrust,47.394656,35.274838,-25.57,0.0261
R0885,INFEASIBLE,FRAGILE,5,Cm_alpha,-35.604253,-48.954533,-37.5,0.0172
R0886,INFEASIBLE,FRAGILE,1,servo_slew_deg_s,20.122544,74.855953,272.0,0.0582
R0886,INFEASIBLE,FRAGILE,2,control_effectiveness,5.614115,8.881821,58.21,0.0373
R0886,INFEASIBLE,FRAGILE,3,backlash,0.059896,0.046223,-22.83,0.0293
R0886,INFEASIBLE,FRAGILE,4,p_unstable,1.428352,1.152109,-19.34,0.0219
R0886,INFEASIBLE,FRAGILE,5,thrust,34.136363,35.274838,3.34,0.0027
R0887,INFEASIBLE,FRAGILE,1,p_unstable,2.749014,1.152109,-58.09,0.081
R0887,INFEASIBLE,FRAGILE,2,static_margin,0.237437,0.130246,-45.15,0.0644
R0887,INFEASIBLE,FRAGILE,3,servo_slew_deg_s,23.743985,74.855953,215.26,0.0507
R0887,INFEASIBLE,FRAGILE,4,backlash,0.247256,0.046223,-81.31,0.0419
R0887,INFEASIBLE,FRAGILE,5,thrust,39.368451,35.274838,-10.4,0.032
R0888,INFEASIBLE,FRAGILE,1,p_unstable,1.923154,1.152109,-40.09,0.0619
R0888,INFEASIBLE,FRAGILE,2,Iyy,0.022383,0.027866,24.5,0.0473
R0888,INFEASIBLE,FRAGILE,3,thrust,28.115452,35.274838,25.46,0.0254
R0888,INFEASIBLE,FRAGILE,4,static_margin,0.165389,0.130246,-21.25,0.0164
R0888,INFEASIBLE,FRAGILE,5,deadband,0.146494,0.079617,-45.65,0.0157
R0889,FRAGILE,EASY,1,backlash,0.104455,0.046223,-55.75,0.4854
R0889,FRAGILE,EASY,2,Iyy,0.017296,0.027866,61.11,0.1688
R0889,FRAGILE,EASY,3,control_effectiveness,12.237201,8.881821,-27.42,0.1569
R0889,FRAGILE,EASY,4,static_margin,0.051356,0.130246,153.61,0.0558
R0889,FRAGILE,EASY,5,deadband,0.143277,0.079617,-44.43,0.0447
R0890,FRAGILE,EASY,1,backlash,0.116703,0.046223,-60.39,0.5426
R0890,FRAGILE,EASY,2,Iyy,0.016033,0.027866,73.8,0.1597
R0890,FRAGILE,EASY,3,thrust,44.528055,35.274838,-20.78,0.0453
R0890,FRAGILE,EASY,4,servo_slew_deg_s,40.294446,74.855953,85.77,0.0258
R0890,FRAGILE,EASY,5,static_margin,0.09074,0.130246,43.54,0.0179
R0892,INFEASIBLE,FRAGILE,1,backlash,0.160711,0.046223,-71.24,0.1003
R0892,INFEASIBLE,FRAGILE,2,Iyy,0.01657,0.027866,68.18,0.0963
R0892,INFEASIBLE,FRAGILE,3,Cm_alpha,-65.503352,-48.954533,25.26,0.0254
R0892,INFEASIBLE,FRAGILE,4,control_effectiveness,13.250628,8.881821,-32.97,0.0212
R0892,INFEASIBLE,FRAGILE,5,thrust,29.761124,35.274838,18.53,0.009
R0893,INFEASIBLE,FRAGILE,1,backlash,0.205089,0.046223,-77.46,0.0751
R0893,INFEASIBLE,FRAGILE,2,static_margin,0.219818,0.130246,-40.75,0.0267
R0893,INFEASIBLE,FRAGILE,3,deadband,0.029258,0.079617,172.12,0.0215
R0893,INFEASIBLE,FRAGILE,4,Iyy,0.018749,0.027866,48.63,0.0162
R0893,INFEASIBLE,FRAGILE,5,thrust,47.091918,35.274838,-25.09,0.0156
R0894,INFEASIBLE,FRAGILE,1,backlash,0.194489,0.046223,-76.23,0.1665
R0894,INFEASIBLE,FRAGILE,2,Iyy,0.011388,0.027866,144.69,0.0662
R0894,INFEASIBLE,FRAGILE,3,control_effectiveness,11.328034,8.881821,-21.59,0.0179
R0894,INFEASIBLE,FRAGILE,4,max_gimbal_deg,10.010825,11.163395,11.51,0.0078
R0894,INFEASIBLE,FRAGILE,5,thrust,46.081164,35.274838,-23.45,0.0059
R0895,INFEASIBLE,FRAGILE,1,static_margin,0.185249,0.130246,-29.69,0.0364
R0895,INFEASIBLE,FRAGILE,2,backlash,0.182042,0.046223,-74.61,0.028
R0895,INFEASIBLE,FRAGILE,3,p_unstable,1.689734,1.152109,-31.82,0.0272
R0895,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,24.22309,74.855953,209.03,0.0185
R0895,INFEASIBLE,FRAGILE,5,thrust,47.971959,35.274838,-26.47,0.0176
R0897,INFEASIBLE,FRAGILE,1,control_effectiveness,9.794807,8.881821,-9.32,0.03
R0897,INFEASIBLE,FRAGILE,2,Cm_alpha,-68.429197,-48.954533,28.46,0.0259
R0897,INFEASIBLE,FRAGILE,3,best_u_max_frac,0.910515,0.744226,-18.26,0.0197
R0897,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,32.816646,74.855953,128.1,0.0164
R0897,INFEASIBLE,FRAGILE,5,latency_steps,6.0,4.0,-33.33,0.0139
R0898,INFEASIBLE,FRAGILE,1,backlash,0.171665,0.046223,-73.07,0.1544
R0898,INFEASIBLE,FRAGILE,2,p_unstable,2.765444,1.152109,-58.34,0.0235
R0898,INFEASIBLE,FRAGILE,3,static_margin,0.236637,0.130246,-44.96,0.0125
R0898,INFEASIBLE,FRAGILE,4,Cm_alpha,-58.958668,-48.954533,16.97,0.0056
R0898,INFEASIBLE,FRAGILE,5,latency_steps,5.0,4.0,-20.0,0.005
R0899,INFEASIBLE,FRAGILE,1,Iyy,0.014009,0.027866,98.91,0.1986
R0899,INFEASIBLE,FRAGILE,2,backlash,0.142985,0.046223,-67.67,0.1109
R0899,INFEASIBLE,FRAGILE,3,thrust,46.550652,35.274838,-24.22,0.0239
R0899,INFEASIBLE,FRAGILE,4,mass,1.054992,1.544939,46.44,0.0117
R0899,INFEASIBLE,FRAGILE,5,deadband,0.094345,0.079617,-15.61,0.0089
R0900,INFEASIBLE,FRAGILE,1,Iyy,0.010705,0.027866,160.31,0.1382
R0900,INFEASIBLE,FRAGILE,2,control_effectiveness,13.52737,8.881821,-34.34,0.0762
R0900,INFEASIBLE,FRAGILE,3,thrust,37.668029,35.274838,-6.35,0.0401
R0900,INFEASIBLE,FRAGILE,4,Cm_alpha,-33.775756,-48.954533,-44.94,0.03
R0900,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.787156,0.744226,-5.45,0.0156
R0901,INFEASIBLE,FRAGILE,1,Iyy,0.021105,0.027866,32.04,0.1113
R0901,INFEASIBLE,FRAGILE,2,control_effectiveness,13.599003,8.881821,-34.69,0.0832
R0901,INFEASIBLE,FRAGILE,3,backlash,0.108132,0.046223,-57.25,0.0589
R0901,INFEASIBLE,FRAGILE,4,p_unstable,1.322795,1.152109,-12.9,0.0233
R0901,INFEASIBLE,FRAGILE,5,wind_strength,0.125144,0.245771,96.39,0.0231
R0903,INFEASIBLE,FRAGILE,1,control_effectiveness,13.947474,8.881821,-36.32,0.0469
R0903,INFEASIBLE,FRAGILE,2,thrust,41.25236,35.274838,-14.49,0.025
R0903,INFEASIBLE,FRAGILE,3,static_margin,0.048809,0.130246,166.85,0.0071
R0903,INFEASIBLE,FRAGILE,4,max_gimbal_deg,10.287519,11.163395,8.51,0.0025
R0903,INFEASIBLE,FRAGILE,5,Cm_alpha,-43.559462,-48.954533,-12.39,0.0023
R0904,INFEASIBLE,FRAGILE,1,deadband,0.115244,0.079617,-30.91,0.0441
R0904,INFEASIBLE,FRAGILE,2,Cm_alpha,-38.547261,-48.954533,-27.0,0.0232
R0904,INFEASIBLE,FRAGILE,3,wind_strength,0.08289,0.245771,196.5,0.0187
R0904,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,49.809114,74.855953,50.29,0.0182
R0904,INFEASIBLE,FRAGILE,5,static_margin,0.159271,0.130246,-18.22,0.0091
R0906,INFEASIBLE,FRAGILE,1,backlash,0.129582,0.046223,-64.33,0.2143
R0906,INFEASIBLE,FRAGILE,2,Iyy,0.011978,0.027866,132.65,0.1105
R0906,INFEASIBLE,FRAGILE,3,control_effectiveness,12.831704,8.881821,-30.78,0.0311
R0906,INFEASIBLE,FRAGILE,4,mass,0.991537,1.544939,55.81,0.0169
R0906,INFEASIBLE,FRAGILE,5,max_gimbal_deg,13.576281,11.163395,-17.77,0.0161
R0908,INFEASIBLE,FRAGILE,1,Iyy,0.022225,0.027866,25.38,0.1089
R0908,INFEASIBLE,FRAGILE,2,backlash,0.132379,0.046223,-65.08,0.024
R0908,INFEASIBLE,FRAGILE,3,p_unstable,0.66099,1.152109,74.3,0.0198
R0908,INFEASIBLE,FRAGILE,4,deadband,0.047515,0.079617,67.56,0.0174
R0908,INFEASIBLE,FRAGILE,5,thrust,28.298612,35.274838,24.65,0.0119
R0911,INFEASIBLE,FRAGILE,1,backlash,0.23355,0.046223,-80.21,0.2604
R0911,INFEASIBLE,FRAGILE,2,Iyy,0.01352,0.027866,106.12,0.0112
R0911,INFEASIBLE,FRAGILE,3,static_margin,0.234188,0.130246,-44.38,0.0047
R0911,INFEASIBLE,FRAGILE,4,p_unstable,1.83673,1.152109,-37.27,0.0042
R0911,INFEASIBLE,FRAGILE,5,mass,1.841197,1.544939,-16.09,0.0
R0912,INFEASIBLE,FRAGILE,1,control_effectiveness,11.644123,8.881821,-23.72,0.0221
R0912,INFEASIBLE,FRAGILE,2,backlash,0.239248,0.046223,-80.68,0.0212
R0912,INFEASIBLE,FRAGILE,3,servo_slew_deg_s,62.382847,74.855953,19.99,0.0182
R0912,INFEASIBLE,FRAGILE,4,max_gimbal_deg,13.589652,11.163395,-17.85,0.0112
R0912,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.905977,0.744226,-17.85,0.0089
R0913,INFEASIBLE,FRAGILE,1,backlash,0.161132,0.046223,-71.31,0.1015
R0913,INFEASIBLE,FRAGILE,2,static_margin,0.217071,0.130246,-40.0,0.0211
R0913,INFEASIBLE,FRAGILE,3,Iyy,0.023247,0.027866,19.87,0.0209
R0913,INFEASIBLE,FRAGILE,4,mass,1.732524,1.544939,-10.83,0.0195
R0913,INFEASIBLE,FRAGILE,5,thrust,46.897854,35.274838,-24.78,0.0192
R0915,FRAGILE,EASY,1,backlash,0.195019,0.046223,-76.3,0.727
R0915,FRAGILE,EASY,2,Cm_alpha,-54.691438,-48.954533,10.49,0.0578
R0915,FRAGILE,EASY,3,static_margin,0.07643,0.130246,70.41,0.0232
R0915,FRAGILE,EASY,4,control_effectiveness,10.113469,8.881821,-12.18,0.022
R0915,FRAGILE,EASY,5,wind_strength,0.347938,0.245771,-29.36,0.0194
R0917,INFEASIBLE,FRAGILE,1,Iyy,0.012152,0.027866,129.32,0.0709
R0917,INFEASIBLE,FRAGILE,2,servo_slew_deg_s,44.484594,74.855953,68.27,0.0357
R0917,INFEASIBLE,FRAGILE,3,backlash,0.098214,0.046223,-52.94,0.0349
R0917,INFEASIBLE,FRAGILE,4,static_margin,0.191459,0.130246,-31.97,0.0239
R0917,INFEASIBLE,FRAGILE,5,p_unstable,1.634236,1.152109,-29.5,0.0214
R0918,INFEASIBLE,FRAGILE,1,backlash,0.243615,0.046223,-81.03,0.1135
R0918,INFEASIBLE,FRAGILE,2,p_unstable,2.950593,1.152109,-60.95,0.0337
R0918,INFEASIBLE,FRAGILE,3,static_margin,0.233825,0.130246,-44.3,0.0198
R0918,INFEASIBLE,FRAGILE,4,Iyy,0.021778,0.027866,27.96,0.0105
R0918,INFEASIBLE,FRAGILE,5,control_effectiveness,11.374727,8.881821,-21.92,0.0067
R0919,INFEASIBLE,FRAGILE,1,Iyy,0.025723,0.027866,8.33,0.0372
R0919,INFEASIBLE,FRAGILE,2,mass,1.85767,1.544939,-16.83,0.0292
R0919,INFEASIBLE,FRAGILE,3,best_u_max_frac,0.89404,0.744226,-16.76,0.0224
R0919,INFEASIBLE,FRAGILE,4,max_gimbal_deg,13.410607,11.163395,-16.76,0.0208
R0919,INFEASIBLE,FRAGILE,5,backlash,0.220185,0.046223,-79.01,0.0132
R0920,INFEASIBLE,FRAGILE,1,backlash,0.244645,0.046223,-81.11,0.1077
R0920,INFEASIBLE,FRAGILE,2,p_unstable,2.220652,1.152109,-48.12,0.0133
R0920,INFEASIBLE,FRAGILE,3,control_effectiveness,9.327533,8.881821,-4.78,0.0057
R0920,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,20.883586,74.855953,258.44,0.005
R0920,INFEASIBLE,FRAGILE,5,mass,1.955742,1.544939,-21.0,0.0049
R0924,INFEASIBLE,FRAGILE,1,p_unstable,1.686339,1.152109,-31.68,0.0283
R0924,INFEASIBLE,FRAGILE,2,Cm_alpha,-66.583382,-48.954533,26.48,0.0138
R0924,INFEASIBLE,FRAGILE,3,thrust,44.191787,35.274838,-20.18,0.0078
R0924,INFEASIBLE,FRAGILE,4,max_gimbal_deg,11.823067,11.163395,-5.58,0.0056
R0924,INFEASIBLE,FRAGILE,5,deadband,0.128797,0.079617,-38.18,0.0053
R0925,INFEASIBLE,FRAGILE,1,backlash,0.062934,0.046223,-26.55,0.0441
R0925,INFEASIBLE,FRAGILE,2,max_gimbal_deg,13.742279,11.163395,-18.77,0.0155
R0925,INFEASIBLE,FRAGILE,3,servo_slew_deg_s,43.050987,74.855953,73.88,0.013
R0925,INFEASIBLE,FRAGILE,4,Cm_alpha,-30.404342,-48.954533,-61.01,0.0116
R0925,INFEASIBLE,FRAGILE,5,thrust,33.470859,35.274838,5.39,0.011
R0927,INFEASIBLE,FRAGILE,1,backlash,0.202153,0.046223,-77.13,0.1859
R0927,INFEASIBLE,FRAGILE,2,p_unstable,2.637104,1.152109,-56.31,0.024
R0927,INFEASIBLE,FRAGILE,3,Iyy,0.01478,0.027866,88.54,0.0134
R0927,INFEASIBLE,FRAGILE,4,control_effectiveness,8.029364,8.881821,10.62,0.0048
R0927,INFEASIBLE,FRAGILE,5,max_gimbal_deg,10.80445,11.163395,3.32,0.0037
R0929,INFEASIBLE,FRAGILE,1,backlash,0.128986,0.046223,-64.16,0.0951
R0929,INFEASIBLE,FRAGILE,2,Iyy,0.018266,0.027866,52.56,0.0588
R0929,INFEASIBLE,FRAGILE,3,p_unstable,2.00382,1.152109,-42.5,0.0367
R0929,INFEASIBLE,FRAGILE,4,control_effectiveness,13.046509,8.881821,-31.92,0.0221
R0929,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.954825,0.744226,-22.06,0.0162
R0930,INFEASIBLE,FRAGILE,1,servo_slew_deg_s,27.239876,74.855953,174.8,0.017
R0930,INFEASIBLE,FRAGILE,2,control_effectiveness,13.408486,8.881821,-33.76,0.0143
R0930,INFEASIBLE,FRAGILE,3,Cm_alpha,-38.763963,-48.954533,-26.29,0.0138
R0930,INFEASIBLE,FRAGILE,4,backlash,0.214307,0.046223,-78.43,0.0099
R0930,INFEASIBLE,FRAGILE,5,wind_strength,0.189891,0.245771,29.43,0.0093
R0932,INFEASIBLE,FRAGILE,1,thrust,44.953327,35.274838,-21.53,0.0335
R0932,INFEASIBLE,FRAGILE,2,mass,1.769875,1.544939,-12.71,0.0078
R0932,INFEASIBLE,FRAGILE,3,servo_slew_deg_s,98.280591,74.855953,-23.83,0.0036
R0932,INFEASIBLE,FRAGILE,4,max_gimbal_deg,14.97513,11.163395,-25.45,0.0033
R0932,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.998342,0.744226,-25.45,0.0031
R0934,FRAGILE,EASY,1,backlash,0.108829,0.046223,-57.53,0.553
R0934,FRAGILE,EASY,2,p_unstable,2.389667,1.152109,-51.79,0.1845
R0934,FRAGILE,EASY,3,static_margin,0.208033,0.130246,-37.39,0.1404
R0934,FRAGILE,EASY,4,Cm_alpha,-60.264299,-48.954533,18.77,0.0752
R0934,FRAGILE,EASY,5,thrust,35.626352,35.274838,-0.99,0.0347
R0937,INFEASIBLE,FRAGILE,1,backlash,0.143338,0.046223,-67.75,0.2244
R0937,INFEASIBLE,FRAGILE,2,Iyy,0.013986,0.027866,99.25,0.1049
R0937,INFEASIBLE,FRAGILE,3,thrust,46.728355,35.274838,-24.51,0.0308
R0937,INFEASIBLE,FRAGILE,4,control_effectiveness,9.85984,8.881821,-9.92,0.0207
R0937,INFEASIBLE,FRAGILE,5,Cm_alpha,-32.871135,-48.954533,-48.93,0.0133
R0939,INFEASIBLE,FRAGILE,1,Cm_alpha,-68.568879,-48.954533,28.61,0.0504
R0939,INFEASIBLE,FRAGILE,2,thrust,44.898207,35.274838,-21.43,0.0489
R0939,INFEASIBLE,FRAGILE,3,servo_slew_deg_s,61.115822,74.855953,22.48,0.0269
R0939,INFEASIBLE,FRAGILE,4,p_unstable,0.760571,1.152109,51.48,0.0104
R0939,INFEASIBLE,FRAGILE,5,latency_steps,3.0,4.0,33.33,0.0065
R0940,INFEASIBLE,FRAGILE,1,static_margin,0.182458,0.130246,-28.62,0.0348
R0940,INFEASIBLE,FRAGILE,2,Cm_alpha,-39.287395,-48.954533,-24.61,0.0277
R0940,INFEASIBLE,FRAGILE,3,control_effectiveness,9.86624,8.881821,-9.98,0.0116
R0940,INFEASIBLE,FRAGILE,4,p_unstable,1.265315,1.152109,-8.95,0.0056
R0940,INFEASIBLE,FRAGILE,5,wind_strength,0.37344,0.245771,-34.19,0.0003
R0941,INFEASIBLE,FRAGILE,1,Iyy,0.018241,0.027866,52.77,0.1057
R0941,INFEASIBLE,FRAGILE,2,thrust,42.261255,35.274838,-16.53,0.0159
R0941,INFEASIBLE,FRAGILE,3,wind_strength,0.060613,0.245771,305.47,0.012
R0941,INFEASIBLE,FRAGILE,4,best_u_max_frac,0.612562,0.744226,21.49,0.0088
R0941,INFEASIBLE,FRAGILE,5,max_gimbal_deg,9.188423,11.163395,21.49,0.0044
R0944,INFEASIBLE,FRAGILE,1,thrust,40.55291,35.274838,-13.02,0.0678
R0944,INFEASIBLE,FRAGILE,2,control_effectiveness,12.218101,8.881821,-27.31,0.0674
R0944,INFEASIBLE,FRAGILE,3,deadband,0.043993,0.079617,80.98,0.0301
R0944,INFEASIBLE,FRAGILE,4,p_unstable,0.47327,1.152109,143.44,0.0079
R0944,INFEASIBLE,FRAGILE,5,mass,1.407416,1.544939,9.77,0.0053
R0946,INFEASIBLE,FRAGILE,1,backlash,0.094636,0.046223,-51.16,0.1529
R0946,INFEASIBLE,FRAGILE,2,Iyy,0.011525,0.027866,141.79,0.1053
R0946,INFEASIBLE,FRAGILE,3,control_effectiveness,11.177717,8.881821,-20.54,0.0483
R0946,INFEASIBLE,FRAGILE,4,best_u_max_frac,0.995638,0.744226,-25.25,0.0388
R0946,INFEASIBLE,FRAGILE,5,p_unstable,1.396242,1.152109,-17.49,0.0271
R0947,INFEASIBLE,FRAGILE,1,p_unstable,1.91099,1.152109,-39.71,0.0453
R0947,INFEASIBLE,FRAGILE,2,backlash,0.066014,0.046223,-29.98,0.0233
R0947,INFEASIBLE,FRAGILE,3,deadband,0.138423,0.079617,-42.48,0.0212
R0947,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,69.756739,74.855953,7.31,0.0113
R0947,INFEASIBLE,FRAGILE,5,thrust,31.99243,35.274838,10.26,0.0106
R0948,FRAGILE,EASY,1,Iyy,0.011827,0.027866,135.62,0.227
R0948,FRAGILE,EASY,2,static_margin,0.225724,0.130246,-42.3,0.13
R0948,FRAGILE,EASY,3,p_unstable,3.124604,1.152109,-63.13,0.1201
R0948,FRAGILE,EASY,4,Cm_alpha,-65.359792,-48.954533,25.1,0.1112
R0948,FRAGILE,EASY,5,mass,0.905253,1.544939,70.66,0.0831
R0949,INFEASIBLE,FRAGILE,1,backlash,0.220968,0.046223,-79.08,0.2721
R0949,INFEASIBLE,FRAGILE,2,Iyy,0.010333,0.027866,169.68,0.0371
R0949,INFEASIBLE,FRAGILE,3,static_margin,0.230904,0.130246,-43.59,0.0069
R0949,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,34.629144,74.855953,116.16,0.0042
R0949,INFEASIBLE,FRAGILE,5,wind_strength,0.128144,0.245771,91.79,0.0041
R0950,INFEASIBLE,FRAGILE,1,thrust,30.478826,35.274838,15.74,0.0256
R0950,INFEASIBLE,FRAGILE,2,control_effectiveness,12.572905,8.881821,-29.36,0.0127
R0950,INFEASIBLE,FRAGILE,3,backlash,0.072685,0.046223,-36.41,0.0123
R0950,INFEASIBLE,FRAGILE,4,best_u_max_frac,0.92906,0.744226,-19.89,0.0073
R0950,INFEASIBLE,FRAGILE,5,max_gimbal_deg,13.935896,11.163395,-19.89,0.0045
R0951,INFEASIBLE,FRAGILE,1,mass,1.844075,1.544939,-16.22,0.0301
R0951,INFEASIBLE,FRAGILE,2,control_effectiveness,12.045624,8.881821,-26.27,0.0217
R0951,INFEASIBLE,FRAGILE,3,p_unstable,1.526051,1.152109,-24.5,0.0175
R0951,INFEASIBLE,FRAGILE,4,Cm_alpha,-54.213134,-48.954533,9.7,0.0163
R0951,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.769404,0.744226,-3.27,0.0114
R0952,INFEASIBLE,FRAGILE,1,static_margin,0.199454,0.130246,-34.7,0.0869
R0952,INFEASIBLE,FRAGILE,2,p_unstable,1.656898,1.152109,-30.47,0.0671
R0952,INFEASIBLE,FRAGILE,3,thrust,38.090021,35.274838,-7.39,0.0346
R0952,INFEASIBLE,FRAGILE,4,Iyy,0.035764,0.027866,-22.08,0.0224
R0952,INFEASIBLE,FRAGILE,5,control_effectiveness,11.145082,8.881821,-20.31,0.0169
R0954,INFEASIBLE,FRAGILE,1,servo_slew_deg_s,23.148789,74.855953,223.37,0.032
R0954,INFEASIBLE,FRAGILE,2,thrust,38.533634,35.274838,-8.46,0.0187
R0954,INFEASIBLE,FRAGILE,3,backlash,0.184217,0.046223,-74.91,0.0106
R0954,INFEASIBLE,FRAGILE,4,Cm_alpha,-64.54165,-48.954533,24.15,0.0098
R0954,INFEASIBLE,FRAGILE,5,deadband,0.066352,0.079617,19.99,0.0065
R0956,INFEASIBLE,FRAGILE,1,p_unstable,2.414467,1.152109,-52.28,0.1089
R0956,INFEASIBLE,FRAGILE,2,servo_slew_deg_s,31.137718,74.855953,140.4,0.0869
R0956,INFEASIBLE,FRAGILE,3,backlash,0.118373,0.046223,-60.95,0.0604
R0956,INFEASIBLE,FRAGILE,4,Cm_alpha,-65.557705,-48.954533,25.33,0.0382
R0956,INFEASIBLE,FRAGILE,5,static_margin,0.19483,0.130246,-33.15,0.0373
R0958,INFEASIBLE,FRAGILE,1,backlash,0.230652,0.046223,-79.96,0.089
R0958,INFEASIBLE,FRAGILE,2,thrust,41.695838,35.274838,-15.4,0.0191
