Iyy,keff,td,wind,latency,best_Kd,coarse_peak_sr,kp_floor,kp_ceil,window_ratio,opt_Kp,opt_rms,floor_cens,ceil_cens,infeasible
0.003,39.269908169872416,314.1592653589793,0.4,1,3.9088200952233594,1.0,2.799750965470341,600.0,214.30477474599377,366.1260360954646,1.835876977780713,False,True,False
0.0037214155039839436,31.657234829998586,253.2578786399887,0.4,1,6.09490824503315,1.0,2.799750965470341,600.0,214.30477474599377,442.4895269181455,2.0308577213829557,False,True,False
0.004616311117764017,25.520317306230485,204.16253844984388,0.4,1,9.697562469765463,1.0,0.7317777914891831,600.0,819.9210292771901,355.2067270098976,2.513408678805441,False,True,False
0.005726403921620151,20.573072755979418,164.58458204783534,0.4,1,5.400401437720456,1.0,0.7317777914891831,600.0,819.9210292771901,214.40454026767753,2.1266075341905437,False,True,False
0.0071034427786638935,16.584876964656342,132.67901571725073,0.4,1,6.0147765543063345,1.0,0.7317777914891831,600.0,819.9210292771901,222.13542161829494,2.126373262883274,False,True,False
0.008811620696060863,13.369813405867864,106.95850724694292,0.4,1,1.7509460873984592,1.0,0.7317777914891831,600.0,819.9210292771901,387.3242120378513,0.9751492260284662,False,True,False
0.010930567291182214,10.778006426496765,86.22405141197412,0.4,1,10.445625270357525,1.0,0.7317777914891831,600.0,819.9210292771901,353.01993733924826,2.376712601221608,False,True,False
0.013559060861581752,8.688634538356514,69.50907630685211,0.4,1,11.633968825424274,1.0,0.7317777914891831,600.0,819.9210292771901,220.7678702501963,2.647247398595695,False,True,False
0.016819633103250724,7.004298119133657,56.03438495306926,0.4,1,18.510719919007116,1.0,0.7317777914891831,600.0,819.9210292771901,322.7489181884154,3.439737980468862,False,True,False
0.02086428113391959,5.646478963422852,45.171831707382815,0.4,1,14.431610653266572,1.0,0.7317777914891831,600.0,819.9210292771901,474.2020906410459,2.424670717797896,False,True,False
0.025881553097082673,4.551880023107908,36.415040184863265,0.4,1,5.8696219872670845,1.0,0.19126656003378711,600.0,3136.983275560612,381.1130823024674,1.9840609908558957,False,True,False
