cell_id,regime,p_unstable,servo_slew_deg_s,max_gimbal_deg,u_max_frac,tuned_Kp,tuned_Kd,factor,full_success,factor_success,success_recovery,full_rms_deg,factor_rms_deg,rms_recovery_deg,full_peak_deg,factor_peak_deg,full_end_deg,factor_end_deg,full_u_sat_frac,factor_u_sat_frac,full_slew_sat_frac,factor_slew_sat_frac,full_s2r,factor_s2r,s2r_reduction,importance_score,factor_importance_pct
4,EASY,1.56024451823125,119.816376563645,14.504320795953,0.966954719730201,10,32,thrust_mismatch,1,1,0,4.09143000868983,4.35538803744092,-0.263958028751084,10.1382682417435,10.3894503495848,8.10660968774919,6.87742886576237,0.26955074875208,0.3369384359401,0.994444444444444,0.994444444444445,0.631997596598262,0.665691440192272,-0.0336938435940101,0,0
4,EASY,1.56024451823125,119.816376563645,14.504320795953,0.966954719730201,10,32,aero_mismatch,1,1,0,4.09143000868983,3.53327098251421,0.558159026175626,10.1382682417435,8.25534243158052,8.10660968774919,6.6764849301952,0.26955074875208,0.205768164170826,0.994444444444444,0.995277777777778,0.631997596598262,0.600522970974302,0.0314746256239601,0.0931116569911979,14.1378470293587
4,EASY,1.56024451823125,119.816376563645,14.504320795953,0.966954719730201,10,32,effectiveness_drift,1,1,0,4.09143000868983,4.81843785705019,-0.727007848360357,10.1382682417435,12.032904473548,8.10660968774919,8.68333342737675,0.26955074875208,0.315585135884637,0.994444444444444,0.993055555555555,0.631997596598262,0.654320345720096,-0.022322749121834,0,0
5,EASY,1.20128202446272,95.7448460832115,8.17776910695274,0.545184607130182,10,32,deadband,1,0.833333333333333,-0.166666666666667,3.51439169718829,4.39783251885796,-0.883440821669666,7.97525029403427,10.9760452916802,5.50783238860402,9.2803697814619,0.468940654464781,0.505268996117582,0.996388888888889,0.995833333333333,0.732664771676835,0.750551164725457,-0.0178863930486226,0,0
5,EASY,1.20128202446272,95.7448460832115,8.17776910695274,0.545184607130182,10,32,backlash,1,1,0,3.51439169718829,1.11469779162515,2.39969390556314,7.97525029403427,1.78215322814011,5.50783238860402,0.822674626651659,0.468940654464781,0,0.996388888888889,0.919444444444444,0.732664771676835,0.459722222222222,0.272942549454613,0.527676576254535,90.2478192370955
5,EASY,1.20128202446272,95.7448460832115,8.17776910695274,0.545184607130182,10,32,latency,1,1,0,3.51439169718829,3.51439169718829,0,7.97525029403427,7.97525029403427,5.50783238860402,5.50783238860402,0.468940654464781,0.468940654464781,0.996388888888889,0.996388888888889,0.732664771676835,0.732664771676835,0,0,0
5,EASY,1.20128202446272,95.7448460832115,8.17776910695274,0.545184607130182,10,32,sensor_noise,1,1,0,3.51439169718829,4.98000704958994,-1.46561535240164,7.97525029403427,11.3260987057327,5.50783238860402,10.4786116674221,0.468940654464781,0.516361619523017,0.996388888888889,0.976944444444445,0.732664771676835,0.746653031983731,-0.0139882603068959,0,0
5,EASY,1.20128202446272,95.7448460832115,8.17776910695274,0.545184607130182,10,32,thrust_mismatch,1,1,0,3.51439169718829,4.99591803099621,-1.48152633380791,7.97525029403427,10.7369905880024,5.50783238860402,5.65333126874756,0.468940654464781,0.551026067665003,0.996388888888889,0.995833333333333,0.732664771676835,0.773429700499168,-0.0407649288223331,0,0
5,EASY,1.20128202446272,95.7448460832115,8.17776910695274,0.545184607130182,10,32,aero_mismatch,1,1,0,3.51439169718829,3.16615287176274,0.348238825425558,7.97525029403427,7.58542475870846,5.50783238860402,6.94115006775318,0.468940654464781,0.44814198557959,0.996388888888889,0.995277777777778,0.732664771676835,0.721709881678684,0.0109548899981511,0.0570207391102207,9.75218076290448
5,EASY,1.20128202446272,95.7448460832115,8.17776910695274,0.545184607130182,10,32,effectiveness_drift,1,1,0,3.51439169718829,4.1342532337468,-0.619861536558504,7.97525029403427,9.37823068731358,5.50783238860402,7.06375874204277,0.468940654464781,0.513033832501387,0.996388888888889,0.996944444444444,0.732664771676835,0.754989138472915,-0.0223243667960806,0,0
