qr,Kp,Kd,sr,rocket_id,td,keff,latency,final_label
38881.55180308085,184.80498045119714,14.780038219762876,1.0,R1433,13.190651884886329,1.6988004420376557,3,EASY
62355.07341273912,232.1476689567214,16.558141244716488,1.0,R1433,13.190651884886329,1.6988004420376557,3,EASY
100000.0,291.32225252419346,18.542458264895316,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
0.001,0.03140982042053904,1.0050335564233612,0.6,R2312,21.9828945554522,2.6713993623733616,6,EASY
0.001603718743751331,0.03977594718893287,1.0081244579120252,0.6,R2312,21.9828945554522,2.6713993623733616,6,EASY
0.0025719138090593446,0.05037014981632313,1.0120250743959585,0.6,R2312,21.9828945554522,2.6713993623733616,6,EASY
0.004124626382901352,0.06378564968613991,1.0169431195642527,0.6,R2312,21.9828945554522,2.6713993623733616,6,EASY
0.006614740641230145,0.08077351782321045,1.023137073991847,0.7,R2312,21.9828945554522,2.6713993623733616,6,EASY
0.010608183551394482,0.10228462312712963,1.0309271966272848,0.6,R2312,21.9828945554522,2.6713993623733616,6,EASY
0.017012542798525893,0.12952269884422313,1.0407081795349957,0.6,R2312,21.9828945554522,2.6713993623733616,6,EASY
0.02728333376486768,0.16401145910996875,1.052963303971451,0.7,R2312,21.9828945554522,2.6713993623733616,6,EASY
0.043754793750741844,0.2076794637052816,1.0682797281084393,0.7,R2312,21.9828945554522,2.6713993623733616,6,EASY
0.07017038286703826,0.2629673933481478,1.0873642431816852,0.7,R2312,21.9828945554522,2.6713993623733616,6,EASY
0.11253355826007645,0.33296361045563727,1.111058508116366,0.8,R2312,21.9828945554522,2.6713993623733616,6,EASY
0.18047217668271703,0.42157540489181156,1.1403524867658823,0.7,R2312,21.9828945554522,2.6713993623733616,6,EASY
0.28942661247167517,0.5337452403707696,1.1763946868700976,0.8,R2312,21.9828945554522,2.6713993623733616,6,EASY
0.46415888336127775,0.6757237242117637,1.220497983207875,0.8,R2312,21.9828945554522,2.6713993623733616,6,EASY
0.7443803013251689,0.855414044116854,1.274140419507263,0.8,R2312,21.9828945554522,2.6713993623733616,6,EASY
1.1937766417144358,1.082806401530227,1.3389614321363312,0.9,R2312,21.9828945554522,2.6713993623733616,6,EASY
1.9144819761699576,1.3705257060442104,1.4167552417019666,0.9,R2312,21.9828945554522,2.6713993623733616,6,EASY
3.07029062975785,1.7345217024661796,1.509464343970607,0.9,R2312,21.9828945554522,2.6713993623733616,6,EASY
4.923882631706737,2.194938052338407,1.6191766594646084,0.9,R2312,21.9828945554522,2.6713993623733616,6,EASY
7.896522868499725,2.7772060134024867,1.7481296796637824,0.9,R2312,21.9828945554522,2.6713993623733616,6,EASY
12.663801734674022,3.513419650910989,1.8987239099272437,0.9,R2312,21.9828945554522,2.6713993623733616,6,EASY
20.309176209047347,4.444063449807078,2.0735464185927297,0.9,R2312,21.9828945554522,2.6713993623733616,6,EASY
32.57020655659783,5.620180338572063,2.2754038673543766,0.9,R2312,21.9828945554522,2.6713993623733616,6,EASY
52.23345074266843,7.1060891355441616,2.5073634253530255,1.0,R2312,21.9828945554522,2.6713993623733616,6,EASY
83.76776400682924,8.982786026522149,2.7727996072067915,0.9,R2312,21.9828945554522,2.6713993623733616,6,EASY
134.33993325988988,11.352195697271473,3.0754452253989877,0.9,R2312,21.9828945554522,2.6713993623733616,6,EASY
215.44346900318823,14.342475051258392,3.4194450830769636,0.9,R2312,21.9828945554522,2.6713993623733616,6,EASY
345.5107294592218,18.114616927866624,3.8094115257061674,0.9,R2312,21.9828945554522,2.6713993623733616,6,EASY
554.1020330009492,22.870653717672116,4.250481361731965,1.0,R2312,21.9828945554522,2.6713993623733616,6,EASY
888.6238162743407,28.863821869402443,4.748373879625926,1.0,R2312,21.9828945554522,2.6713993623733616,6,EASY
1425.1026703029963,36.41111821725717,5.309449718125012,1.0,R2312,21.9828945554522,2.6713993623733616,6,EASY
2285.4638641349884,45.90875734364326,5.9407702047948305,1.0,R2312,21.9828945554522,2.6713993623733616,6,EASY
3665.241237079626,57.851124197307406,6.650156487567472,1.0,R2312,21.9828945554522,2.6713993623733616,6,EASY
