rocket_id,regime,wind_mult,sr,rms
R0404,EASY,3x,0.3333333333333333,11.294886767892669
R0405,EASY,3x,1.0,10.620888143682988
R0406,EASY,3x,1.0,3.668162949736484
R0407,EASY,3x,1.0,2.0862741365375186
R0408,EASY,3x,1.0,3.4017145802621314
R0409,EASY,3x,1.0,3.2073613469702713
R0410,EASY,3x,1.0,4.154627958768266
R0411,EASY,3x,1.0,6.420276772276533
R0412,EASY,3x,1.0,3.0378128325515896
R0413,EASY,3x,1.0,5.136396378195923
R0414,EASY,3x,1.0,3.6090148574488183
R0415,EASY,3x,0.6666666666666666,9.88655766233195
R0416,EASY,3x,1.0,2.097835238780995
R0417,EASY,3x,1.0,5.93867048597274
R0418,EASY,3x,1.0,3.0753111294533237
R0419,EASY,3x,1.0,4.29490535688183
R0420,MARGINAL,3x,0.6666666666666666,10.34074155417246
R0421,EASY,3x,1.0,1.9734671592290702
R0422,EASY,3x,1.0,5.299941216596548
R0423,EASY,3x,1.0,5.175886309540698
R0424,EASY,3x,1.0,2.809223984744577
R0425,EASY,3x,1.0,1.7481881981558665
R0426,EASY,3x,1.0,3.509402521918521
R0427,EASY,3x,1.0,2.7270899893208855
R0428,EASY,3x,1.0,4.486662375430242
R0429,EASY,3x,1.0,3.8075088713174368
R0430,FRAGILE,3x,0.3333333333333333,9.947106495444574
R0431,EASY,3x,1.0,3.448909351964604
R0432,EASY,3x,1.0,4.906085741784179
R0433,EASY,3x,1.0,5.804817633328014
R0434,EASY,3x,1.0,3.7556510870948165
R0435,EASY,3x,1.0,4.47714125724822
R0436,EASY,3x,1.0,2.4218908654978653
R0437,EASY,3x,1.0,5.358189745220893
R0438,EASY,3x,1.0,3.53566262694271
R0439,MARGINAL,3x,0.6666666666666666,12.02116732893366
R0440,EASY,3x,1.0,2.837937795064628
R0441,EASY,3x,0.6666666666666666,8.947301747193224
R0442,EASY,3x,1.0,4.416602115057825
R0443,EASY,3x,1.0,1.9185336284932575
R0444,EASY,3x,1.0,5.306108297918313
R0445,EASY,3x,1.0,5.8698425987116565
R0446,EASY,3x,1.0,3.0281710599570757
R0447,EASY,3x,1.0,5.646014718792085
R0448,EASY,3x,1.0,2.7455251846685695
R0449,EASY,3x,1.0,5.047983112656362
R0450,EASY,3x,1.0,4.988242456338327
R0451,EASY,3x,1.0,2.5715225897951117
R0452,EASY,3x,0.6666666666666666,10.920652938051182
R0453,EASY,3x,1.0,3.087983057670685
R0454,EASY,3x,1.0,3.623755086138082
R0455,EASY,3x,1.0,3.2906445121064167
R0456,EASY,3x,1.0,2.793969986348706
R0457,EASY,3x,0.6666666666666666,8.878440268746347
R0458,EASY,3x,1.0,3.9904440737678275
R0459,EASY,3x,1.0,1.6519546957221296
R0460,EASY,3x,1.0,6.321488901696675
R0461,EASY,3x,1.0,3.98615653722744
R0462,EASY,3x,1.0,3.733341361412707
R0463,EASY,3x,1.0,2.313677236701938
R0464,EASY,3x,1.0,3.030788496161486
R0465,EASY,3x,1.0,2.9459289025291704
R0466,EASY,3x,1.0,2.526125944579739
R0467,EASY,3x,1.0,5.500516191104832
R0468,EASY,3x,1.0,1.0315576950631282
R0469,EASY,3x,1.0,3.9596616816026384
R0470,EASY,3x,1.0,3.848117208470125
R0471,EASY,3x,1.0,5.389420113031733
R0472,EASY,3x,1.0,8.619340857806542
R0473,EASY,3x,1.0,4.831031587567274
R0474,EASY,3x,1.0,3.0343543834835116
R0475,EASY,3x,0.6666666666666666,7.247665111382186
R0476,EASY,3x,1.0,4.1481795667451165
R0477,EASY,3x,1.0,2.2133665057230227
R0478,EASY,3x,1.0,3.925207641655058
R0479,EASY,3x,1.0,3.6654550398869272
R0480,EASY,3x,1.0,4.266346702858148
R0481,EASY,3x,1.0,3.1238590353473366
R0482,EASY,3x,1.0,2.0186304086996225
R0483,EASY,3x,1.0,3.976954758331783
R0484,EASY,3x,0.6666666666666666,9.95845385252897
R0485,EASY,3x,1.0,4.9606198541542765
R0486,EASY,3x,1.0,3.1675862515306417
R0487,EASY,3x,1.0,1.7580428811701647
R0488,EASY,3x,0.6666666666666666,7.440802665917622
R0489,EASY,3x,0.6666666666666666,8.596035853416629
R0490,EASY,3x,1.0,1.0656300855551764
R0491,FRAGILE,3x,0.3333333333333333,14.124024541562335
R0492,EASY,3x,1.0,5.915536855404054
R0493,EASY,3x,0.6666666666666666,5.532945056559044
R0494,EASY,3x,1.0,3.956158581453856
R0495,EASY,3x,1.0,4.341185678905144
R0496,EASY,3x,1.0,4.14222332723705
R0497,EASY,3x,1.0,1.4789310150159423
R0498,EASY,3x,1.0,3.574219205659277
R0499,EASY,3x,1.0,1.945162858503257
R0500,EASY,3x,1.0,3.1432529583134774
R0501,EASY,3x,1.0,3.728263359026775
R0502,EASY,3x,1.0,5.944699302415072
R0503,FRAGILE,3x,0.6666666666666666,8.785652964737414
R0504,FRAGILE,3x,0.0,11.447546183486898
R0505,EASY,3x,1.0,5.821670885521343
R0506,EASY,3x,1.0,2.245799770038532
R0507,EASY,3x,1.0,2.9841678692376448
R0508,EASY,3x,1.0,4.755614025595833
R0509,EASY,3x,1.0,3.4194407526885384
R0510,EASY,3x,1.0,4.759192164266711
R0511,EASY,3x,0.0,14.435053603551607
R0512,EASY,3x,1.0,4.122963964752918
R0513,EASY,3x,1.0,4.68325603688255
R0514,EASY,3x,1.0,2.986084218915232
R0515,EASY,3x,1.0,2.8224440895612672
R0516,EASY,3x,1.0,3.1207781937569607
R0517,EASY,3x,0.6666666666666666,11.410286858087298
R0518,EASY,3x,1.0,4.143164796710528
R0519,EASY,3x,0.3333333333333333,12.189964692768704
R0520,EASY,3x,1.0,5.664745975818707
R0521,EASY,3x,1.0,4.618455396172881
R0522,EASY,3x,0.3333333333333333,15.25630576864386
R0523,FRAGILE,3x,1.0,3.2502188785212596
R0524,EASY,3x,1.0,7.583556085699933
R0525,EASY,3x,1.0,2.6795331851851087
R0526,EASY,3x,1.0,1.8322172440159596
R0527,EASY,3x,1.0,6.777973742852052
R0528,EASY,3x,1.0,4.3602598628563305
R0529,EASY,3x,1.0,2.1667250936660434
R0530,EASY,3x,1.0,1.9756658570296786
R0531,EASY,3x,1.0,1.425152831046071
R0532,EASY,3x,1.0,1.559927663195391
R0533,EASY,3x,1.0,4.2474116551212875
R0534,EASY,3x,1.0,5.139939815537426
R0535,EASY,3x,1.0,2.2240894897993995
R0536,EASY,3x,1.0,2.3984605343470253
R0537,EASY,3x,1.0,4.702587673839747
R0538,EASY,3x,1.0,5.516226010488718
R0539,EASY,3x,1.0,2.0401250048635915
R0540,EASY,3x,1.0,3.4851610696563555
R0541,EASY,3x,1.0,7.397652775701661
R0542,EASY,3x,1.0,3.487096430662174
R0543,EASY,3x,1.0,3.485889522174126
R0544,EASY,3x,0.6666666666666666,5.946328674187156
R0545,EASY,3x,1.0,3.6127119656670317
R0546,EASY,3x,1.0,2.248246138771107
R0547,EASY,3x,1.0,3.1076027228387093
R0548,EASY,3x,0.3333333333333333,13.840247158110628
R0549,EASY,3x,1.0,1.6977515694022294
R0550,EASY,3x,1.0,3.61400171886654
R0551,EASY,3x,1.0,5.477386588334487
R0552,EASY,3x,1.0,3.6094820641369534
R0553,EASY,3x,1.0,2.368719475237058
R0554,EASY,3x,0.6666666666666666,6.965231934459216
R0555,EASY,3x,1.0,1.0779223523176844
R0556,EASY,3x,1.0,5.423063759850994
R0557,EASY,3x,1.0,2.303882123617736
R0558,EASY,3x,1.0,6.2902371293386805
R0559,EASY,3x,1.0,3.4726568220949283
R0560,EASY,3x,1.0,2.9372296007687186
R0561,EASY,3x,1.0,2.429030640892412
R0562,EASY,3x,1.0,2.823663091989671
R0563,EASY,3x,1.0,7.828277510437105
R0564,EASY,3x,1.0,3.639090889493992
R0565,EASY,3x,1.0,4.438458353018507
R0566,EASY,3x,1.0,3.053253239701414
R0567,EASY,3x,1.0,3.609233553420792
R0568,EASY,3x,1.0,4.599272710462352
R0569,EASY,3x,0.6666666666666666,8.162798190635991
R0570,EASY,3x,1.0,1.2431985409898247
R0571,EASY,3x,1.0,7.51940358049756
R0572,EASY,3x,1.0,2.7130493883104876
R0573,EASY,3x,1.0,5.189153389855332
R0574,EASY,3x,1.0,2.427468408398271
R0575,EASY,3x,1.0,3.6238908279064694
R0576,EASY,3x,1.0,2.8566822096601534
R0577,EASY,3x,1.0,3.1767093479482895
R0578,EASY,3x,1.0,4.436489761188871
R0579,EASY,3x,1.0,3.9846351301112755
R0580,EASY,3x,1.0,3.0483921844491895
R0581,EASY,3x,1.0,3.16265898567762
R0582,EASY,3x,1.0,6.723240574785045
R0583,EASY,3x,1.0,7.919185590371569
R0584,EASY,3x,1.0,6.059269421852826
R0585,EASY,3x,1.0,3.9733356188692945
R0586,EASY,3x,1.0,3.382812487130806
R0587,EASY,3x,1.0,4.121049378736522
R0588,EASY,3x,1.0,2.648142802026657
R0589,EASY,3x,1.0,3.091586316390233
R0590,EASY,3x,1.0,3.8446988751130724
R0591,EASY,3x,1.0,3.7026041039743363
R0592,EASY,3x,1.0,7.473863200192795
R0593,EASY,3x,0.6666666666666666,8.471529054030139
R0594,EASY,3x,1.0,3.230722038067275
R0595,EASY,3x,1.0,3.6796342028155107
R0596,EASY,3x,1.0,2.581694649672985
R0597,EASY,3x,1.0,5.650458516786082
R0598,EASY,3x,1.0,4.72074769619994
R0599,EASY,3x,1.0,2.3981047229920693
R0600,EASY,3x,1.0,3.4401004189938242
R0601,EASY,3x,1.0,4.415859422504661
R0602,EASY,3x,1.0,3.5487834708449646
R0603,EASY,3x,1.0,4.214598619705431
R0604,EASY,3x,1.0,4.94272890357201
R0605,EASY,3x,1.0,2.7095631330441545
R0606,EASY,3x,1.0,3.612655621843389
R0607,EASY,3x,1.0,2.183130923027821
R0608,EASY,3x,1.0,3.945786382961355
R0609,EASY,3x,1.0,2.2894148190742203
R0610,EASY,3x,1.0,3.787753461020429
R0611,EASY,3x,1.0,3.026748223165687
R0612,EASY,3x,1.0,7.826757604697872
R0613,EASY,3x,1.0,4.866802568069066
R0614,EASY,3x,1.0,4.209151683223923
R0615,EASY,3x,0.3333333333333333,9.163488951077204
R0616,EASY,3x,1.0,3.740180906129688
R0617,EASY,3x,1.0,3.2967651568871514
R0618,EASY,3x,1.0,2.0179818458692758
R0619,EASY,3x,1.0,2.924240943186737
R0620,EASY,3x,1.0,6.87585097597967
R0621,EASY,3x,0.6666666666666666,6.207096294668635
R0622,EASY,3x,1.0,3.063949723502558
R0623,EASY,3x,1.0,5.297588180716662
R0624,EASY,3x,1.0,4.82928319861023
R0625,EASY,3x,1.0,7.582332743345073
R0626,EASY,3x,1.0,5.652332362544235
R0627,EASY,3x,1.0,8.102615332779349
R0628,EASY,3x,1.0,4.1372678203355235
R0629,EASY,3x,1.0,4.393694466381457
R0630,EASY,3x,1.0,2.1618213317436594
R0631,EASY,3x,1.0,4.561429574719344
R0632,EASY,3x,1.0,3.580318775157352
R0633,EASY,3x,1.0,6.092056157042319
R0634,EASY,3x,1.0,3.044685134554984
R0635,EASY,3x,1.0,3.3215727646457647
R0636,EASY,3x,1.0,6.105041526561252
R0637,EASY,3x,1.0,1.5225102229448535
R0638,EASY,3x,1.0,4.763491972112321
R0639,EASY,3x,1.0,3.2933910208444055
R0640,EASY,3x,1.0,2.3999233120376844
R0641,FRAGILE,3x,0.6666666666666666,8.498625366246278
R0642,EASY,3x,1.0,2.3598855551603384
R0643,EASY,3x,1.0,5.371378563743151
R0644,EASY,3x,0.6666666666666666,7.621144065875708
R0645,EASY,3x,1.0,2.9308593958627362
R0646,EASY,3x,1.0,4.59390253909115
R0647,EASY,3x,0.6666666666666666,8.576254489651587
R0648,EASY,3x,1.0,3.7588115707215
R0649,EASY,3x,1.0,4.99842194968269
R0650,EASY,3x,1.0,2.6528172810663038
R0651,EASY,3x,1.0,2.8501244157572834
R0652,EASY,3x,1.0,4.588027630436348
R0653,EASY,3x,1.0,1.5156385822952918
R0654,EASY,3x,1.0,8.374309371764946
R0655,EASY,3x,1.0,2.906620600304995
R0656,EASY,3x,1.0,1.3477754137438298
R0657,EASY,3x,1.0,3.801033817665362
R0658,EASY,3x,1.0,3.809364558897128
R0659,EASY,3x,1.0,3.509607186855792
R0660,EASY,3x,1.0,4.651721847335073
R0661,EASY,3x,1.0,2.878962391334539
R0662,EASY,3x,1.0,5.148291872655995
R0663,EASY,3x,1.0,3.4399394128607756
R0664,EASY,3x,1.0,6.1021810321862375
R0665,EASY,3x,1.0,3.8177828557242983
R0666,EASY,3x,1.0,1.0876481753999325
R0667,EASY,3x,1.0,6.772863254602946
R0668,EASY,3x,1.0,5.282816616876186
R0669,EASY,3x,1.0,3.161186252852533
R0670,EASY,3x,1.0,3.6321386381676324
R0671,FRAGILE,3x,0.6666666666666666,9.32455027020797
R0672,EASY,3x,1.0,1.7879757311142548
R0673,EASY,3x,1.0,3.148258631376487
R0674,EASY,3x,1.0,5.691658580723963
R0675,EASY,3x,0.6666666666666666,8.570235874818412
R0676,EASY,3x,1.0,4.823305312042407
R0677,EASY,3x,1.0,3.9996533057305643
R0678,EASY,3x,1.0,3.212992700212619
R0679,EASY,3x,1.0,2.668974582171373
R0680,FRAGILE,3x,0.3333333333333333,9.118107008030142
R0681,EASY,3x,1.0,3.2205369784894438
R0682,EASY,3x,1.0,3.3609636041370425
R0683,EASY,3x,1.0,2.7727362344990127
R0684,EASY,3x,1.0,4.047054800677482
R0685,EASY,3x,1.0,2.8427672858019086
R0686,EASY,3x,1.0,2.28107090387482
R0687,EASY,3x,1.0,4.275551996405379
R0688,FRAGILE,3x,0.3333333333333333,14.391954451781311
R0689,EASY,3x,1.0,3.6513138236065754
R0690,EASY,3x,1.0,3.1131159386139498
R0691,EASY,3x,1.0,2.641821433495228
R0692,EASY,3x,0.0,22.08127720870637
R0693,EASY,3x,1.0,3.7088822596214097
R0694,EASY,3x,1.0,3.723531573246213
R0695,EASY,3x,1.0,2.355338448282192
R0696,EASY,3x,1.0,6.284830177541321
R0697,EASY,3x,1.0,2.8675220280018263
R0698,EASY,3x,1.0,2.1738427500847775
R0699,EASY,3x,1.0,2.122723474736398
R0700,EASY,3x,0.3333333333333333,11.966359684376824
R0701,EASY,3x,0.6666666666666666,7.220611332011355
R0702,EASY,3x,1.0,1.9165664950183707
R0703,EASY,3x,1.0,4.087706908021425
R0704,EASY,3x,1.0,4.847007309781465
R0705,EASY,3x,1.0,7.049598377374956
R0706,EASY,3x,0.3333333333333333,12.022823511349356
R0707,EASY,3x,1.0,4.825931865452429
R0708,EASY,3x,1.0,3.129809606119204
R0709,EASY,3x,1.0,3.5094443357160365
R0710,EASY,3x,0.3333333333333333,9.368935571086917
R0711,EASY,3x,1.0,6.724773111774849
R0712,EASY,3x,1.0,3.4910585103871967
R0713,EASY,3x,1.0,3.265279482582688
R0714,EASY,3x,1.0,4.436726202741067
R0715,EASY,3x,1.0,1.9310864394371
R0716,EASY,3x,1.0,3.1770318208596096
R0717,EASY,3x,1.0,3.6520967543430527
R0718,EASY,3x,1.0,3.5719560811916
R0719,EASY,3x,1.0,3.9034154255109903
R0720,EASY,3x,1.0,3.6481528628602375
R0721,EASY,3x,1.0,2.053021703198597
R0722,EASY,3x,1.0,1.8430452892880906
R0723,EASY,3x,1.0,2.7303125521311293
R0724,EASY,3x,1.0,3.374271907938851
R0725,EASY,3x,0.6666666666666666,6.416115051767323
R0726,EASY,3x,1.0,4.791405176309064
R0727,EASY,3x,1.0,3.4054866087869144
R0728,EASY,3x,1.0,3.0285566730959754
R0729,EASY,3x,0.6666666666666666,6.349618866416343
R0730,EASY,3x,1.0,2.777386086184985
R0731,EASY,3x,1.0,1.8672303233349117
R0732,EASY,3x,1.0,2.634696561624223
R0733,EASY,3x,1.0,4.270792338201612
R0734,EASY,3x,1.0,6.610417640205817
R0735,EASY,3x,1.0,2.6806032427542372
R0736,EASY,3x,1.0,8.304652447259171
R0737,EASY,3x,1.0,5.6894888993743935
R0738,EASY,3x,1.0,5.779656019501043
R0739,EASY,3x,1.0,3.579878420050838
R0740,EASY,3x,1.0,7.454313609736378
R0741,EASY,3x,1.0,3.549571267860506
R0742,EASY,3x,1.0,3.5675104956470185
R0743,EASY,3x,1.0,4.105432630263661
R0744,EASY,3x,1.0,2.735251473993595
R0745,EASY,3x,1.0,2.87329250507722
R0746,EASY,3x,1.0,2.9622583261824986
R0747,EASY,3x,0.6666666666666666,5.384796681865392
R0748,FRAGILE,3x,0.6666666666666666,8.979224584753362
R0749,EASY,3x,1.0,3.097390656962123
R0750,EASY,3x,1.0,3.0559254200436974
R0751,EASY,3x,1.0,4.304887056990264
R0752,EASY,3x,1.0,2.5213749570865676
R0753,EASY,3x,1.0,3.0983484947655326
R0754,EASY,3x,1.0,9.515064518458852
R0755,EASY,3x,1.0,2.142788920933923
R0756,EASY,3x,1.0,10.300746160740694
R0757,EASY,3x,1.0,4.800765183602986
R0758,EASY,3x,1.0,4.010923553220455
R0759,FRAGILE,3x,0.6666666666666666,7.801264190609974
R0760,EASY,3x,1.0,4.722530008692062
R0761,EASY,3x,1.0,3.5114021300841025
R0762,EASY,3x,0.3333333333333333,11.286276085931723
R0763,EASY,3x,1.0,2.197317035668553
R0764,EASY,3x,1.0,2.9020376648791326
R0765,EASY,3x,1.0,1.4936037488352456
R0766,EASY,3x,1.0,3.6587407160781287
R0767,EASY,3x,1.0,1.0240216873548214
R0768,EASY,3x,1.0,5.556113077338561
R0769,EASY,3x,1.0,8.834775690260948
R0770,EASY,3x,1.0,1.80480344641635
R0771,EASY,3x,1.0,7.382423572106268
R0772,EASY,3x,1.0,5.67152245091238
R0773,EASY,3x,1.0,1.3060890872719513
R0774,EASY,3x,1.0,4.149141255633886
R0775,EASY,3x,1.0,6.343671573040052
R0776,EASY,3x,1.0,3.3636944605085666
R0777,EASY,3x,1.0,3.4476393711041062
R0778,EASY,3x,1.0,2.854219196426395
R0779,EASY,3x,1.0,1.5800674657301792
R0780,EASY,3x,1.0,4.8564555401709
R0781,EASY,3x,1.0,4.3800553722970035
R0782,EASY,3x,1.0,2.8231380308075877
R0783,EASY,3x,1.0,3.394451251632216
R0784,EASY,3x,1.0,4.073846658947308
R0785,EASY,3x,1.0,4.207610792917759
R0786,EASY,3x,1.0,2.785610310006721
R0787,EASY,3x,1.0,3.583513202973322
R0788,EASY,3x,1.0,6.510520013869152
R0789,EASY,3x,0.6666666666666666,6.944965882937343
R0790,EASY,3x,1.0,2.4094207150785736
R0791,EASY,3x,1.0,4.807356345272841
R0792,EASY,3x,1.0,6.655822626995518
R0793,EASY,3x,1.0,3.969911350590705
R0794,EASY,3x,1.0,2.779819967103048
R0795,EASY,3x,1.0,2.607618450691692
R0796,EASY,3x,1.0,2.60948639907629
R0797,EASY,3x,1.0,5.263358758047687
R0798,EASY,3x,1.0,7.060996501919344
R0799,EASY,3x,1.0,5.721195965745632
R0800,EASY,3x,1.0,2.1351794102029067
R0801,EASY,3x,1.0,1.6313892325378554
R0802,EASY,3x,1.0,4.004310716851926
R0803,EASY,3x,1.0,5.08591423297172
R0804,EASY,3x,1.0,4.636261942893526
R0805,EASY,3x,1.0,1.3400557455928954
R0806,EASY,3x,1.0,3.702012279003815
R0807,EASY,3x,1.0,4.5012750566464454
R0808,EASY,3x,0.6666666666666666,4.849419572465976
R0809,EASY,3x,1.0,4.420527769878611
R0810,EASY,3x,1.0,2.2364074528118985
R0811,EASY,3x,0.6666666666666666,10.474568073917274
R0812,EASY,3x,1.0,5.610862899239596
R0813,EASY,3x,1.0,3.77510613034662
R0814,EASY,3x,0.3333333333333333,8.127590792941168
R0815,EASY,3x,1.0,4.346984955631659
R0816,EASY,3x,1.0,5.7233382439901
R0817,EASY,3x,1.0,5.3421796180972825
R0818,EASY,3x,1.0,3.192778762225841
R0819,EASY,3x,1.0,5.787349838432593
R0820,EASY,3x,0.6666666666666666,5.851666072988891
R0821,EASY,3x,1.0,4.204218741161815
R0822,EASY,3x,1.0,2.4678493403639323
R0823,EASY,3x,1.0,1.4845370513600926
R0824,EASY,3x,0.3333333333333333,7.611208475642758
R0825,EASY,3x,1.0,4.747458968699623
R0826,EASY,3x,1.0,6.666736389244702
R0827,EASY,3x,1.0,2.4777252866468378
R0828,MARGINAL,3x,1.0,6.658894453723632
R0829,EASY,3x,1.0,2.5795034102138064
R0830,EASY,3x,0.6666666666666666,6.1775034046449235
R0831,EASY,3x,1.0,3.291025037880606
R0832,EASY,3x,1.0,4.095271501224885
R0833,EASY,3x,1.0,4.473804035370747
R0834,EASY,3x,1.0,4.538974066757257
R0835,EASY,3x,0.3333333333333333,15.277982917906698
R0836,EASY,3x,1.0,4.3341982544966555
R0837,EASY,3x,1.0,3.9866821525914893
R0838,EASY,3x,1.0,5.599242941917329
R0839,EASY,3x,1.0,3.845398176183424
R0840,EASY,3x,1.0,4.335120302914792
R0841,EASY,3x,1.0,1.4692419084549504
R0842,EASY,3x,1.0,6.118160877478073
R0843,EASY,3x,1.0,5.506256404823852
R0844,EASY,3x,1.0,4.9243270843369595
R0845,EASY,3x,1.0,3.936133609837641
R0846,EASY,3x,1.0,3.372472076227661
R0847,EASY,3x,1.0,2.5257766864655844
R0848,MARGINAL,3x,0.6666666666666666,11.38829517814539
R0849,EASY,3x,1.0,3.811532913189359
R0850,EASY,3x,1.0,3.0801867658632482
R0851,EASY,3x,1.0,3.2631798678993302
R0852,EASY,3x,0.6666666666666666,9.81912934219347
R0853,EASY,3x,1.0,3.299096005939186
R0854,EASY,3x,1.0,4.436748971473766
R0855,EASY,3x,1.0,5.833241792941846
R0856,EASY,3x,1.0,6.606770091806205
R0857,EASY,3x,1.0,1.9910649658485247
R0858,EASY,3x,1.0,5.268844049937532
R0859,EASY,3x,1.0,2.213580629360183
R0860,EASY,3x,1.0,3.2005670742790344
R0861,EASY,3x,1.0,4.234240720035552
R0862,EASY,3x,1.0,1.909381787644299
R0863,EASY,3x,1.0,3.395482942141158
R0864,EASY,3x,1.0,3.941526665671214
R0865,EASY,3x,1.0,3.2474830612243424
R0866,FRAGILE,3x,0.0,13.841130725387451
R0867,EASY,3x,1.0,2.60830751148178
R0868,EASY,3x,1.0,5.156303150870315
R0869,EASY,3x,1.0,1.9318735187001579
R0870,EASY,3x,1.0,4.976893044899264
R0871,EASY,3x,1.0,3.418490595351757
R0872,EASY,3x,1.0,3.3691534389402586
R0873,EASY,3x,0.6666666666666666,8.30194229784806
R0874,EASY,3x,1.0,5.077330609269784
R0875,EASY,3x,1.0,3.990466473511471
R0876,EASY,3x,1.0,1.9958482528844523
R0877,EASY,3x,1.0,3.9903342104433093
R0878,EASY,3x,1.0,2.623875336621959
R0879,EASY,3x,1.0,2.4124791714619254
R0880,EASY,3x,1.0,6.522117103299371
R0881,EASY,3x,1.0,1.456281955323739
R0882,EASY,3x,1.0,7.259301539566292
R0883,EASY,3x,1.0,4.5839912844630115
R0884,EASY,3x,1.0,2.2104514319614084
R0885,EASY,3x,1.0,1.6852336310733034
R0886,EASY,3x,1.0,5.246405915597575
R0887,EASY,3x,1.0,4.267808997328201
R0888,EASY,3x,0.6666666666666666,6.619905964458245
R0889,EASY,3x,1.0,3.596835174247469
R0890,EASY,3x,1.0,4.036838170187519
R0891,EASY,3x,1.0,5.65089299117006
R0892,EASY,3x,1.0,3.5142456218535045
R0893,EASY,3x,1.0,3.760037079348655
R0894,EASY,3x,1.0,2.437659222811893
R0895,EASY,3x,1.0,5.480875058449729
R0896,EASY,3x,1.0,6.519609014092484
R0897,EASY,3x,1.0,3.7615528542995773
R0898,EASY,3x,1.0,3.9061865334131216
R0899,EASY,3x,1.0,4.724125957803377
R0900,EASY,3x,1.0,4.30600521417705
R0901,EASY,3x,0.6666666666666666,6.034541408122881
R0902,EASY,3x,1.0,3.5180853683994435
R0903,EASY,3x,1.0,3.4903090907021173
R0904,EASY,3x,1.0,6.97008278166028
R0905,EASY,3x,1.0,4.06912220368492
R0906,EASY,3x,1.0,3.4292654767880246
R0907,EASY,3x,1.0,3.916704955019847
R0908,EASY,3x,1.0,3.0932594881184325
R0909,EASY,3x,0.3333333333333333,9.2003272721158
R0910,EASY,3x,1.0,3.2531021158607984
R0911,EASY,3x,1.0,2.489258196230191
R0912,EASY,3x,1.0,3.5704729666422446
R0913,EASY,3x,1.0,2.1233696110177265
R0914,EASY,3x,1.0,3.1963397023686118
R0915,EASY,3x,1.0,5.361526614086661
R0916,EASY,3x,1.0,4.285410169911927
R0917,EASY,3x,1.0,3.8058759606036587
R0918,EASY,3x,1.0,8.23698604356091
R0919,EASY,3x,1.0,6.207263458678487
R0920,EASY,3x,0.6666666666666666,5.801986529623385
R0921,EASY,3x,1.0,3.318014698875377
R0922,EASY,3x,1.0,3.886016701794688
R0923,EASY,3x,1.0,1.584204956016108
R0924,EASY,3x,1.0,4.30119319811767
R0925,EASY,3x,1.0,1.5449669504917056
R0926,EASY,3x,1.0,5.40322728859573
R0927,EASY,3x,1.0,4.914792379486872
R0928,EASY,3x,1.0,1.5414352085095941
R0929,EASY,3x,1.0,2.0774971636487742
R0930,EASY,3x,1.0,4.212996496289337
R0931,EASY,3x,1.0,5.140616752965789
R0932,EASY,3x,0.6666666666666666,6.396276927567079
R0933,EASY,3x,1.0,6.9149971251572575
R0934,EASY,3x,1.0,4.364283760943711
R0935,EASY,3x,1.0,2.9385149764464935
R0936,EASY,3x,1.0,5.669511985205292
R0937,EASY,3x,1.0,6.7801623970439735
R0938,EASY,3x,0.6666666666666666,5.299545030333532
R0939,EASY,3x,1.0,5.059751815537442
R0940,EASY,3x,1.0,1.2841373316404427
R0941,EASY,3x,1.0,9.32432899071725
R0942,EASY,3x,1.0,3.585718349769157
R0943,EASY,3x,1.0,3.536957459578495
R0944,EASY,3x,0.3333333333333333,10.612031699387993
R0945,EASY,3x,1.0,3.3816555681637293
R0946,EASY,3x,1.0,3.1553523086333963
R0947,EASY,3x,1.0,2.8998467290493752
R0948,EASY,3x,1.0,2.7124949802053453
R0949,EASY,3x,1.0,6.606018422520539
R0950,EASY,3x,1.0,3.666198787844
R0951,EASY,3x,1.0,3.977342483889551
R0952,EASY,3x,1.0,4.616994561474065
R0953,EASY,3x,1.0,8.395880064349226
R0954,FRAGILE,3x,0.6666666666666666,9.874752573690712
R0955,EASY,3x,1.0,3.88047678838835
R0956,EASY,3x,1.0,4.70066565682303
R0957,EASY,3x,1.0,1.588452754985889
R0958,FRAGILE,3x,0.0,17.697066220463956
R0959,EASY,3x,1.0,3.1018292588184635
R0960,EASY,3x,1.0,2.7691238297563596
R0961,EASY,3x,1.0,7.275468217758427
R0962,EASY,3x,1.0,2.404454215942539
R0963,EASY,3x,1.0,2.708352376940265
R0964,EASY,3x,1.0,3.0417856789396827
R0965,EASY,3x,1.0,2.7728578290846553
R0966,EASY,3x,1.0,6.278211247044319
R0967,EASY,3x,1.0,4.974663040042932
R0968,EASY,3x,1.0,7.269114972170535
R0969,EASY,3x,1.0,4.244060013807638
R0970,EASY,3x,1.0,3.5899007123305005
R0971,EASY,3x,1.0,6.908536765454323
R0972,EASY,3x,1.0,5.841302479352464
R0973,EASY,3x,0.6666666666666666,6.08290654870467
R0974,EASY,3x,1.0,4.030506438597098
R0975,EASY,3x,1.0,6.955035150050951
R0976,EASY,3x,1.0,2.87026473169823
R0977,EASY,3x,1.0,3.1776447574223603
R0978,EASY,3x,1.0,2.6156145018035257
R0979,EASY,3x,1.0,1.1143755721313024
R0980,EASY,3x,1.0,3.001015887145629
R0981,EASY,3x,1.0,1.3484340885443782
R0982,FRAGILE,3x,0.6666666666666666,8.21992189353505
R0983,EASY,3x,1.0,3.1454608276557097
R0984,EASY,3x,1.0,3.7063733665968557
R0985,EASY,3x,1.0,6.926148039021989
R0986,EASY,3x,1.0,4.3171945504061435
