rocket_id,design_id,regime_label,gain_Kp,gain_Kd,gain_source,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,thrust,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,baseline_success_rate,baseline_rms,baseline_peak,baseline_max_theta,baseline_u_sat,baseline_go,abl_success_wind,delta_success_wind,delta_rms_wind,delta_peak_wind,delta_theta_wind,decision_flip_wind,flip_dir_wind,abl_success_backlash,delta_success_backlash,delta_rms_backlash,delta_peak_backlash,delta_theta_backlash,decision_flip_backlash,flip_dir_backlash,abl_success_slew,delta_success_slew,delta_rms_slew,delta_peak_slew,delta_theta_slew,decision_flip_slew,flip_dir_slew,abl_success_latency,delta_success_latency,delta_rms_latency,delta_peak_latency,delta_theta_latency,decision_flip_latency,flip_dir_latency,abl_success_sensor_noise,delta_success_sensor_noise,delta_rms_sensor_noise,delta_peak_sensor_noise,delta_theta_sensor_noise,decision_flip_sensor_noise,flip_dir_sensor_noise,abl_success_deadband,delta_success_deadband,delta_rms_deadband,delta_peak_deadband,delta_theta_deadband,decision_flip_deadband,flip_dir_deadband,abl_success_nonlinear_aero,delta_success_nonlinear_aero,delta_rms_nonlinear_aero,delta_peak_nonlinear_aero,delta_theta_nonlinear_aero,decision_flip_nonlinear_aero,flip_dir_nonlinear_aero,abl_success_dyn_aero,delta_success_dyn_aero,delta_rms_dyn_aero,delta_peak_dyn_aero,delta_theta_dyn_aero,decision_flip_dyn_aero,flip_dir_dyn_aero,abl_success_thrust_curve,delta_success_thrust_curve,delta_rms_thrust_curve,delta_peak_thrust_curve,delta_theta_thrust_curve,decision_flip_thrust_curve,flip_dir_thrust_curve,abl_success_cg_shift,delta_success_cg_shift,delta_rms_cg_shift,delta_peak_cg_shift,delta_theta_cg_shift,decision_flip_cg_shift,flip_dir_cg_shift,dominant_module,dominant_delta_rms,n_decision_flips,decision_flip_modules,fidelity_complexity
R0276,276,FRAGILE,20.0,4.0,exp1,1.0367975857834086,1.2170574907366802,0.0112920206507058,0.1079573434863531,-55.899980297512926,5.497109827463716,43.8531799213896,85.32817621024788,12.701517907543565,2,0.0867410544374922,0.1966805440923239,0.0676876978199924,0.6,4.93923150701411,23.266918851140243,23.266918851140243,0.0,1,1.0,0.4,-3.312141726333814,-10.236128853237789,-10.236128853237789,0,,0.8,0.20000000000000007,-1.011297677223793,-5.45189381370886,-5.45189381370886,0,,1.0,0.4,0.20583648669546317,-6.455196853842153,-6.455196853842153,0,,0.6,0.0,0.6850014078256645,7.153820836045394,7.153820836045394,0,,1.0,0.4,-4.7849816667468135,-22.626745175570484,-22.626745175570484,0,,0.6,0.0,0.16379007825312009,1.5973667678414394,1.5973667678414394,0,,0.6,0.0,6.0894791025667416e-05,0.0016184358655024766,0.0016184358655024766,0,,0.8,0.20000000000000007,-1.5914265936729608,-6.610505864982258,-6.610505864982258,0,,0.6,0.0,2.1232395522831613,4.11590231572573,4.11590231572573,0,,0.6,0.0,0.12231560265737684,1.4353346019688225,1.4353346019688225,0,,sensor_noise,4.7849816667468135,0,none,0
R0277,277,MARGINAL,45.0,4.0,exp1,0.5729250743799454,2.087453945933252,0.0323595840267151,0.0792846842664124,-43.36879908474694,9.44946904666106,46.62287945856772,22.576203529915134,14.08235119852964,3,0.0766957455480304,0.1161025664770666,0.3570662170228594,0.8,5.771371850127478,20.271935136033008,20.271935136033008,0.0,1,1.0,0.19999999999999996,-5.771371850127478,-20.271935136033008,-20.271935136033008,0,,1.0,0.19999999999999996,-2.228392637014709,-6.978999104820362,-6.978999104820362,0,,1.0,0.19999999999999996,-3.614002297857878,-10.244785584214524,-10.244785584214524,0,,0.8,0.0,-0.01639649880312266,0.08322561998900113,0.08322561998900113,0,,0.8,0.0,-1.8248713651342987,3.0510865101014275,3.0510865101014275,0,,0.8,0.0,-0.024357417527422598,0.07003990529088,0.07003990529088,0,,0.8,0.0,0.0,0.0,0.0,0,,1.0,0.19999999999999996,-1.107110632373681,-3.8034553292502657,-3.8034553292502657,0,,1.0,0.19999999999999996,-1.1989366298033053,-5.596168017149747,-5.596168017149747,0,,0.8,0.0,-0.018236064198458024,-0.08019843258294657,-0.08019843258294657,0,,wind,5.771371850127478,0,none,0
R0278,278,INFEASIBLE,10.0,4.0,exp1,1.834565840199072,1.4623956926962012,0.0204288281449221,0.1797655829660388,-52.79495906950201,8.243701450171262,34.64118674733337,45.08798786277829,11.090062669902617,4,0.0383446657446306,0.2238819400914047,0.1345495501055702,0.8,5.6374333046257314,27.53517136230035,27.53517136230035,0.0,1,1.0,0.19999999999999996,-5.6374333046257314,-27.53517136230035,-27.53517136230035,0,,1.0,0.19999999999999996,-1.5598998458293165,-14.467568036389869,-14.467568036389869,0,,1.0,0.19999999999999996,0.6994603885467408,-8.750318093435745,-8.750318093435745,0,,0.8,0.0,-0.003618688423332017,0.14992670173084122,0.14992670173084122,0,,1.0,0.19999999999999996,-5.2261719062577,-26.25177668603234,-26.25177668603234,0,,0.8,0.0,-0.00021465872814196985,-0.010757020486707347,-0.010757020486707347,0,,0.8,0.0,4.805045250577678e-13,3.5775826745521044e-12,3.5775826745521044e-12,0,,0.8,0.0,-1.1464094475599849,-5.794653122825718,-5.794653122825718,0,,0.8,0.0,0.08611564844259156,-3.7895470532150632,-3.7895470532150632,0,,0.8,0.0,-0.005314709839136178,0.037648111154346964,0.037648111154346964,0,,wind,5.6374333046257314,0,none,0
R0279,279,INFEASIBLE,10.0,4.0,exp1,2.494591012337862,0.9764753324905564,0.0183779218279491,0.206117943628815,-56.08402568693197,7.719948957847336,27.795379727929724,26.23686654055929,10.501896190101524,2,0.0260410140517793,0.0033759322497727,0.2371367917156982,0.8,8.379971955500617,26.205991672973564,26.205991672973564,0.0,1,1.0,0.19999999999999996,-6.079716838972446,-17.41565829372288,-17.41565829372288,0,,0.8,0.0,-0.0008929625707647659,-0.2369919367577289,-0.2369919367577289,0,,0.8,0.0,-2.7712387280911974,-7.800151588810078,-7.800151588810078,0,,0.8,0.0,-0.7446151242939472,-1.7375500795102248,-1.7375500795102248,0,,1.0,0.19999999999999996,-7.450041551437476,-22.356976493022014,-22.356976493022014,0,,0.8,0.0,-0.1733783457899687,-0.6335158985642906,-0.6335158985642906,0,,0.8,0.0,-0.011112316106467901,-0.029526190650628337,-0.029526190650628337,0,,0.8,0.0,-1.3564357651119465,-5.09378235454982,-5.09378235454982,0,,0.8,0.0,-1.94244827523187,-6.624841170475282,-6.624841170475282,0,,0.8,0.0,-0.07492389488925966,-1.0275243893275743,-1.0275243893275743,0,,sensor_noise,7.450041551437476,0,none,0
R0280,280,MARGINAL,45.0,8.0,exp1,1.7609821137867068,1.7882261502386814,0.0311901822485359,0.2076611887216222,-52.47053664359672,12.552209580490782,49.555647007281735,27.542042388227607,9.211254814678668,3,0.0363149238564384,0.1044420952496116,0.3691110126121455,1.0,6.097163712330497,20.191881893841668,20.191881893841668,0.0,1,1.0,0.0,-5.9972539419789825,-18.635266325490694,-18.635266325490694,0,,1.0,0.0,-2.0881765864835238,-7.7156728185037196,-7.7156728185037196,0,,1.0,0.0,-2.270738392339592,-6.675669917085278,-6.675669917085278,0,,1.0,0.0,-0.08548531471149357,-0.5930044253648425,-0.5930044253648425,0,,1.0,0.0,-5.5091413372446425,-16.749601152741302,-16.749601152741302,0,,1.0,0.0,-0.2318140271640301,-1.0262610538133785,-1.0262610538133785,0,,1.0,0.0,0.0,7.105427357601002e-15,7.105427357601002e-15,0,,1.0,0.0,-0.7246781028952762,-3.456879111511821,-3.456879111511821,0,,0.6,-0.4,-0.42405274821268346,8.383741022495286,8.383741022495286,0,,1.0,0.0,0.08010882519759477,0.3424519566008577,0.3424519566008577,0,,wind,5.9972539419789825,0,none,0
R0281,281,EASY,10.0,4.0,exp1,0.6212453749602321,1.7706819358528914,0.0328913446386159,0.0580691420297264,-57.386547748929694,9.47513975064772,37.24311837737967,43.608829582234485,10.80205677019989,5,0.0245698697650405,0.0118973529002686,0.4006545647746318,1.0,4.83060992868251,14.008029975820522,14.008029975820522,0.0,1,1.0,0.0,-3.243317547795323,-7.802256874406997,-7.802256874406997,0,,1.0,0.0,-0.29985945184228857,-0.30456143440306427,-0.30456143440306427,0,,1.0,0.0,-0.44525090897669006,-0.15507687810758775,-0.15507687810758775,0,,1.0,0.0,0.14932666955430474,0.8170965651990034,0.8170965651990034,0,,1.0,0.0,-4.354961101313455,-12.311900608721492,-12.311900608721492,0,,1.0,0.0,-0.18258041504552125,1.9098335239814777,1.9098335239814777,0,,1.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0,,1.0,0.0,-0.8027809380044033,-2.1933221345210256,-2.1933221345210256,0,,1.0,0.0,0.27073990562102157,0.4820730656078087,0.4820730656078087,0,,1.0,0.0,0.5154782267789413,1.9265355331555352,1.9265355331555352,0,,sensor_noise,4.354961101313455,0,none,0
R0282,282,EASY,10.0,4.0,exp1,0.7227355928656144,2.048144836053516,0.0270459205460733,0.0692487918945897,-63.28081121429743,9.10242402996994,47.585095897143965,75.79542289772213,13.763600101718897,2,0.094016715528323,0.0554328355054175,0.0514810558612097,1.0,2.745617588253361,10.68158475793326,10.68158475793326,0.0,1,1.0,0.0,-0.31320020760793854,-2.5799757038964373,-2.5799757038964373,0,,1.0,0.0,0.5932928564182358,0.5307471799160162,0.5307471799160162,0,,1.0,0.0,1.8174436883855352,5.280278957953865,5.280278957953865,0,,1.0,0.0,0.6448162641002262,4.08826021337125,4.08826021337125,0,,1.0,0.0,-2.5072507964543735,-9.922260787760397,-9.922260787760397,0,,1.0,0.0,-0.7015045064913106,-2.5662130494598863,-2.5662130494598863,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-0.0367292064682716,0.9294784623774337,0.9294784623774337,0,,1.0,0.0,2.3032584585163027,4.299967091242147,4.299967091242147,0,,1.0,0.0,0.08037607710089478,2.2951019751374186,2.2951019751374186,0,,sensor_noise,2.5072507964543735,0,none,0
R0283,283,FRAGILE,10.0,4.0,exp1,1.625832310278979,1.4137973222121325,0.0129828688141973,0.233075170322245,-41.29815098886176,12.99170545953642,45.36940596567417,40.405142749875495,14.179257970849328,3,0.0133714570286785,0.1013040738844212,0.2253576898791467,0.6,10.479907056019453,31.21832662243531,31.21832662243531,0.0,1,1.0,0.4,-10.266014648536052,-27.460167809796193,-27.460167809796193,0,,0.8,0.20000000000000007,-4.759156263202078,-14.058958351327728,-14.058958351327728,0,,0.8,0.20000000000000007,-2.0211580257812187,-4.563006416365532,-4.563006416365532,0,,0.6,0.0,-0.1918335809894458,-0.09718292031554654,-0.09718292031554654,0,,1.0,0.4,-9.627509849646966,-28.52281884336402,-28.52281884336402,0,,0.6,0.0,-0.14777868871283317,-0.9338673848213972,-0.9338673848213972,0,,0.6,0.0,3.006868176669286e-08,1.9564795294968462e-07,1.9564795294968462e-07,0,,0.8,0.20000000000000007,-2.2378269338529773,-8.089281047621185,-8.089281047621185,0,,0.4,-0.19999999999999996,0.20478335323854502,-2.69989710935873,-2.69989710935873,0,,0.6,0.0,-0.26505807731709474,-1.6372238007126114,-1.6372238007126114,0,,wind,10.266014648536052,0,none,0
R0284,284,EASY,10.0,4.0,exp1,0.3195224508270607,1.7419252184657728,0.0109222457488723,0.044884673816925,-35.45493211252986,13.099483794385128,32.107616192663514,98.3730480126796,9.108874681988867,6,0.0920234365288687,0.0751008543966157,0.4479160964527501,0.6,9.416342506295141,21.134492558757465,21.134492558757465,0.0,1,1.0,0.4,-7.033924996077568,-14.54235265925752,-14.54235265925752,0,,0.6,0.0,-2.890962481539699,-4.476966875945557,-4.476966875945557,0,,0.8,0.20000000000000007,-1.5422883635236042,0.7288873949674688,0.7288873949674688,0,,0.4,-0.19999999999999996,-1.2575752079165952,-1.884518740499587,-1.884518740499587,0,,1.0,0.4,-8.585342933229775,-19.170981652393184,-19.170981652393184,0,,0.6,0.0,0.08106450215201022,1.6391231231286483,1.6391231231286483,0,,0.6,0.0,-1.2434497875801753e-14,0.0,0.0,0,,1.0,0.4,-3.3121455536336537,-4.766726812179986,-4.766726812179986,0,,1.0,0.4,-2.238944183438795,-3.8685382359006226,-3.8685382359006226,0,,0.6,0.0,-0.9342328976446321,1.4855895178878775,1.4855895178878775,0,,sensor_noise,8.585342933229775,0,none,0
R0285,285,EASY,10.0,4.0,exp1,0.9745604385814916,1.745494024496089,0.0351974797155549,0.0925568589752544,-65.30446590730763,6.128666202781245,49.79053370887152,55.30837395914378,8.535312863979426,6,0.0777766516609971,0.2460297285511374,0.0867165721049482,1.0,1.7570966677734183,9.501091433175645,9.501091433175645,0.0,1,1.0,0.0,-1.7570966677734183,-9.501091433175645,-9.501091433175645,0,,1.0,0.0,0.8832715741929207,-1.240062255607798,-1.240062255607798,0,,1.0,0.0,3.1714287028021024,4.373754096113531,4.373754096113531,0,,1.0,0.0,-0.002089531509815057,-1.2554891029026294e-06,-1.2554891029026294e-06,0,,1.0,0.0,-1.3152354147428476,-8.46485777170835,-8.46485777170835,0,,1.0,0.0,0.015147986492879628,-0.00010261964731128614,-0.00010261964731128614,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-0.35188231119765145,-2.379628237485802,-2.379628237485802,0,,1.0,0.0,0.6809508771612351,2.0736129964039502,2.0736129964039502,0,,1.0,0.0,-0.00013209794170543354,-1.1110618203247213e-08,-1.1110618203247213e-08,0,,slew,3.1714287028021024,0,none,0
R0286,286,EASY,45.0,4.0,exp1,1.2103843036433175,1.7691392323050454,0.0330414432731428,0.1615568326556716,-39.41342043439012,6.911343568383578,35.8223195329466,27.4928033604582,13.355708912426856,4,0.0566472983578735,0.0705078066415091,0.1998141338029582,1.0,3.2008936231623557,10.802026708298692,10.802026708298692,0.0,1,1.0,0.0,-3.1196135857560314,-9.466980112660783,-9.466980112660783,0,,1.0,0.0,-0.8763477618728239,-4.156705257991395,-4.156705257991395,0,,1.0,0.0,-1.2724846155974396,-5.310425477635762,-5.310425477635762,0,,1.0,0.0,-0.0702778737811447,-0.5392505926014994,-0.5392505926014994,0,,1.0,0.0,-2.818642121289415,-9.3915396699054,-9.3915396699054,0,,1.0,0.0,0.02139295261072638,0.1685340319680506,0.1685340319680506,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-0.6268612142705305,-2.11659246647765,-2.11659246647765,0,,1.0,0.0,-0.2661569417386751,-0.30395192430939844,-0.30395192430939844,0,,1.0,0.0,-0.042668262649828925,-0.2555034916141192,-0.2555034916141192,0,,wind,3.1196135857560314,0,none,0
R0287,287,MARGINAL,20.0,4.0,exp1,1.674791715707362,1.7600153926233992,0.0242938024577542,0.1413206752723491,-68.01873136412004,10.547534108016425,42.63911794223317,82.5827428871525,13.853188603444304,2,0.1259765176814759,0.2381165766809598,0.3222118794745081,0.8,5.921486448538351,16.310173878922978,16.310173878922978,0.0,1,1.0,0.19999999999999996,-5.835015640021178,-14.752614675164876,-14.752614675164876,0,,1.0,0.19999999999999996,-0.8406917187570704,-2.1870189611766495,-2.1870189611766495,0,,1.0,0.19999999999999996,-2.2437982659231888,-7.073987287597939,-7.073987287597939,0,,1.0,0.19999999999999996,-0.38472490382502134,-1.2368196920108279,-1.2368196920108279,0,,1.0,0.19999999999999996,-5.339385071721466,-14.451264714296416,-14.451264714296416,0,,1.0,0.19999999999999996,-0.15473548923734626,-1.1575221920043273,-1.1575221920043273,0,,0.8,0.0,0.0,0.0,0.0,0,,1.0,0.19999999999999996,-0.960170268806162,-0.5981228596240342,-0.5981228596240342,0,,0.6,-0.20000000000000007,2.2690199086600344,22.430072188063665,22.430072188063665,0,,0.8,0.0,-0.013859402504921903,-0.255982428831409,-0.255982428831409,0,,wind,5.835015640021178,0,none,0
R0288,288,EASY,10.0,4.0,exp1,1.6796048183408274,1.8661210311276133,0.02986658322981,0.14088682096498,-65.09188489878007,8.020039243931073,38.58704915135392,63.44234336169443,12.045071086999243,2,0.0481206136542596,0.1343769029491445,0.2114059053588321,1.0,3.812025984476365,12.522854915101258,12.522854915101258,0.0,1,1.0,0.0,-3.305635169168249,-8.136230962845097,-8.136230962845097,0,,1.0,0.0,0.23350048642606014,-3.187720724771575,-3.187720724771575,0,,1.0,0.0,0.70788906478974,3.665924502569334,3.665924502569334,0,,1.0,0.0,-0.06977723901900079,-0.1953183381356336,-0.1953183381356336,0,,1.0,0.0,-3.565781056410905,-11.53886636979118,-11.53886636979118,0,,1.0,0.0,-0.20271000191635524,-0.7183442240002211,-0.7183442240002211,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-0.45591988678943585,1.321159793213667,1.321159793213667,0,,0.8,-0.19999999999999996,0.0525297739878412,11.506119555768384,11.506119555768384,0,,0.8,-0.19999999999999996,0.28660791156430543,3.57779497349693,3.57779497349693,0,,sensor_noise,3.565781056410905,0,none,0
R0289,289,MARGINAL,10.0,4.0,exp1,0.8198046197033614,1.181062434741227,0.018927442419877,0.0686632595028095,-69.99306157632637,7.224116406919916,44.48355087074999,91.33277368465303,10.483318837409662,4,0.0014008724014248,0.1211208927914136,0.2188995812701845,0.6,7.79948495407684,21.875403474367516,21.875403474367516,0.0,1,1.0,0.4,-4.5475189624968015,-12.088379348989173,-12.088379348989173,0,,1.0,0.4,-3.6325768109730348,-9.346702211815968,-9.346702211815968,0,,0.6,0.0,1.3562904034718564,2.471366550809808,2.471366550809808,0,,0.6,0.0,0.10885275131685113,1.521124359395568,1.521124359395568,0,,1.0,0.4,-7.332321637883468,-20.510363627750124,-20.510363627750124,0,,0.6,0.0,0.0,0.0,0.0,0,,0.6,0.0,0.006414943711952503,0.0016526946070882786,0.0016526946070882786,0,,0.8,0.20000000000000007,-2.7766415957119968,-5.283970599724029,-5.283970599724029,0,,0.6,0.0,0.5538537149803062,-2.296657957091302,-2.296657957091302,0,,0.4,-0.19999999999999996,-0.28433730525327583,-0.6276887895911045,-0.6276887895911045,0,,sensor_noise,7.332321637883468,0,none,0
R0290,290,FRAGILE,10.0,4.0,exp1,0.6575781668862072,1.1136896374087122,0.0264758309009089,0.0819267979701276,-35.9815708516748,11.835857504373196,26.01230203464866,45.370610702950216,8.522478043367189,5,0.1257613686225252,0.0898058103625384,0.0718119012647235,1.0,3.4378402748107177,12.465426906949888,12.465426906949888,0.0,1,1.0,0.0,-1.8926469022709373,-3.5757770962303095,-3.5757770962303095,0,,1.0,0.0,0.4118186730881517,-0.3919147414305719,-0.3919147414305719,0,,1.0,0.0,-0.3954449370183726,1.067145867284033,1.067145867284033,0,,1.0,0.0,0.4218557130489473,0.9060670053601001,0.9060670053601001,0,,1.0,0.0,-3.2511505495747266,-12.062750243296565,-12.062750243296565,0,,1.0,0.0,-0.4274939699686229,1.6344080334320878,1.6344080334320878,0,,1.0,0.0,4.268606926993712e-05,0.0006486377835361878,0.0006486377835361878,0,,1.0,0.0,-0.8370201449321946,-2.9525499881539954,-2.9525499881539954,0,,1.0,0.0,0.4679515032108119,2.309524748221797,2.309524748221797,0,,1.0,0.0,-0.28165682424257144,0.34999476177096334,0.34999476177096334,0,,sensor_noise,3.2511505495747266,0,none,0
R0291,291,FRAGILE,10.0,4.0,exp1,0.7837417538931069,1.1745578514425357,0.0345073689985302,0.0578602794014506,-69.38543274140221,12.922250142336337,33.96354730519331,78.44363385194023,8.672314220924912,2,0.1230627031816222,0.1544607773844572,0.2306658406897143,0.8,5.332242421689349,15.634794524624597,15.634794524624597,0.0,1,1.0,0.19999999999999996,-3.564697316494965,-7.0588101586140795,-7.0588101586140795,0,,1.0,0.19999999999999996,-0.49686558613882514,-4.418435243391302,-4.418435243391302,0,,1.0,0.19999999999999996,-0.32811605743937466,0.04753005172912772,0.04753005172912772,0,,0.8,0.0,-0.4017007597972748,1.341734772634803,1.341734772634803,0,,1.0,0.19999999999999996,-5.03198309638896,-14.629461123545783,-14.629461123545783,0,,1.0,0.19999999999999996,-1.1238951897274418,-4.223027445240563,-4.223027445240563,0,,0.8,0.0,6.138237921948786e-05,0.00014925597245962763,0.00014925597245962763,0,,1.0,0.19999999999999996,-0.7665710466353044,-1.3236724763221908,-1.3236724763221908,0,,0.6,-0.20000000000000007,1.0273823601765404,6.173951964090856,6.173951964090856,0,,0.8,0.0,-0.07279079913160835,1.2387494391067602,1.2387494391067602,0,,sensor_noise,5.03198309638896,0,none,0
R0292,292,INFEASIBLE,10.0,4.0,exp1,1.711860358926687,1.8581440374911864,0.0260597493872888,0.2029784772780503,-50.4272119024192,10.229622072751695,46.27586875951117,47.46732979484485,13.45501715204428,5,0.0380536863558818,0.2170831995200625,0.4337850422951074,0.4,10.623894683920216,39.00372219052079,39.00372219052079,0.0,1,1.0,0.6,-10.623894683920216,-39.00372219052079,-39.00372219052079,0,,1.0,0.6,-4.932343878833293,-21.414132975156534,-21.414132975156534,0,,1.0,0.6,-5.96346061127163,-25.608038700078865,-25.608038700078865,0,,0.4,0.0,-0.0980337647691627,-1.24213200852693,-1.24213200852693,0,,1.0,0.6,-9.418033042558555,-34.88643108133913,-34.88643108133913,0,,0.4,0.0,0.0036668149814254036,0.6206149901944755,0.6206149901944755,0,,0.4,0.0,0.0,7.105427357601002e-15,7.105427357601002e-15,0,,0.6,0.19999999999999996,-1.5829734643575435,-1.1359947000935051,-1.1359947000935051,0,,0.6,0.19999999999999996,-0.8120571625180375,-9.506807613937863,-9.506807613937863,0,,0.4,0.0,-0.04041902430761546,-0.2481353150745278,-0.2481353150745278,0,,wind,10.623894683920216,0,none,0
R0293,293,MARGINAL,10.0,4.0,exp1,1.2948941289536011,1.951281824207872,0.0322608222658627,0.1142505735304927,-65.79366454912372,8.827389704621261,43.61920679083917,94.33674388849334,11.204207608033862,4,0.0856285923354664,0.0796002271410812,0.2734148761529249,0.8,4.819650700534501,18.880239583087924,18.880239583087924,0.0,1,1.0,0.19999999999999996,-2.2953258265686656,-11.904974842429745,-11.904974842429745,0,,1.0,0.19999999999999996,-0.7939390595079185,-7.203118725218699,-7.203118725218699,0,,1.0,0.19999999999999996,0.016902324029768323,-3.5032346879924017,-3.5032346879924017,0,,1.0,0.19999999999999996,-0.4756605325548531,-4.137201503032397,-4.137201503032397,0,,1.0,0.19999999999999996,-4.605760091078012,-18.167220434429925,-18.167220434429925,0,,0.8,0.0,-0.09873261514462683,2.5243941184760423,2.5243941184760423,0,,0.8,0.0,0.0,0.0,0.0,0,,1.0,0.19999999999999996,-1.3419627960975942,-9.180783728860826,-9.180783728860826,0,,1.0,0.19999999999999996,0.39763047336778534,-4.615238304149454,-4.615238304149454,0,,0.8,0.0,0.2751488747069688,-3.413102513075378,-3.413102513075378,0,,sensor_noise,4.605760091078012,0,none,0
R0294,294,MARGINAL,10.0,8.0,exp1,0.574087241857267,1.466390570631503,0.0107206957334079,0.0764094414304293,-40.09217921741315,12.946093571309708,36.85691168482488,103.32419534173404,11.95861118130305,1,0.1116959593380163,0.0641440444692038,0.0666154905686517,1.0,4.730102162786646,14.116725932304096,14.116725932304096,0.0,1,1.0,0.0,-1.1282667386016376,-4.286039088509629,-4.286039088509629,0,,0.8,-0.19999999999999996,2.2193782976388707,4.645751087377139,4.645751087377139,0,,0.8,-0.19999999999999996,7.549647271437975,37.0317070369106,37.0317070369106,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-4.620865510324498,-13.840981950933214,-13.840981950933214,0,,1.0,0.0,1.2167794759384334,0.8467062441941202,0.8467062441941202,0,,1.0,0.0,-1.9984014443252818e-13,2.8421709430404007e-13,2.8421709430404007e-13,0,,1.0,0.0,-0.5266751999345916,-2.3302456810347127,-2.3302456810347127,0,,1.0,0.0,0.11696849925688024,-3.0761493113849507,-3.0761493113849507,0,,1.0,0.0,-0.3324234956174914,-3.111038313085457,-3.111038313085457,0,,slew,7.549647271437975,0,none,0
R0295,295,EASY,20.0,4.0,exp1,1.0188698860891003,1.0811623827071446,0.0342128903935199,0.1081585462622078,-46.06721637529925,5.438948934485042,30.95490877654324,58.19123950450006,11.711193946468589,4,0.0074259778818897,0.0153844906992738,0.2235654724494685,1.0,3.648298739664745,11.724132241261152,11.724132241261152,0.0,1,1.0,0.0,-1.2932664271309098,-5.771474807339379,-5.771474807339379,0,,1.0,0.0,0.538821969258839,2.863320400859605,2.863320400859605,0,,1.0,0.0,-0.5366132139189563,-1.9310407537154237,-1.9310407537154237,0,,1.0,0.0,-0.05030098177191933,-3.091541418956256,-3.091541418956256,0,,1.0,0.0,-3.4029230629150065,-10.771454831669596,-10.771454831669596,0,,1.0,0.0,-0.10324065286106121,-0.5186409394847598,-0.5186409394847598,0,,1.0,0.0,5.463951358875008e-05,0.0005686055985627547,0.0005686055985627547,0,,1.0,0.0,0.14665033829478702,-0.2273526721427146,-0.2273526721427146,0,,1.0,0.0,0.04338125323020092,0.9730137986641143,0.9730137986641143,0,,1.0,0.0,0.4975681462818029,-1.068943836058084,-1.068943836058084,0,,sensor_noise,3.4029230629150065,0,none,0
