rocket_id,design_id,regime_label,kp_simple,kd_simple,kp_full,kd_full,sr_simple_in_full,sr_full_in_full,sr_gap,sr_simple_go,sr_full_go,decision_agrees,false_approval,false_rejection,rms_simple_in_full,rms_full_in_full,rms_gap,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,motor_scale,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,final_label,nom_sr,sr_full_in_full_v2,sr_gap_v2,full_go_v2,simple_go,false_approval_v2,false_rejection_v2
R0055,55,EASY,113.27,16.0,59.67,1.0,1.0,1.0,0.0,1,1,1,0,0,3.481952638957565,0.8819202961132522,-2.600032342844313,0.0,0.9014795195778992,0.0300027950633413,-0.0688244016050516,-34.787380767076904,5.832658814824464,2.3226578559395152,71.5169142983617,11.727343766662168,4,0.0354624381550722,0.1536449130843229,0.3616288933402916,EASY,,1.0,0.0,1,1,0,0
R0056,56,EASY,2.4,4.0,96.31,1.0,1.0,1.0,0.0,1,1,1,0,0,5.420702858395559,0.5345899923595525,-4.886112866036006,0.0,0.8831417452990431,0.0807310165092821,-0.1243316799011262,-15.926552863929912,8.26767242738445,1.825873701902516,175.75796628771425,5.125757065260672,2,0.1148887034564245,0.0756879179986905,0.1236013479908853,EASY,,1.0,0.0,1,1,0,0
R0057,57,EASY,3.6,4.0,88.81,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,8.804804909423016,0.4630793427685765,-8.34172556665444,1.3607653907308432,0.7940819020039565,0.0628614074074342,0.238250662281383,-25.0886655855778,11.221597552919151,1.7344257531410316,176.2061952964433,14.330540139274085,5,0.0167468158075839,0.0735597436392414,0.325420387547651,EASY,,1.0,0.33333333333333337,1,1,0,0
R0058,58,EASY,132.17,16.0,43.14,1.0,1.0,1.0,0.0,1,1,1,0,0,2.97308633596975,0.6600684230740907,-2.3130179128956594,0.0,0.5471752265739562,0.0464549724194119,-0.1512544803439272,-57.79624647691139,11.661681869967255,0.8041452713055703,125.82198972383112,6.021697521741471,4,0.0928588722562107,0.0859212203151547,0.1393290866264521,EASY,,1.0,0.0,1,1,0,0
R0059,59,EASY,5.36,4.0,24.65,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,8.005365127124884,1.010172165497434,-6.99519296162745,1.8815654092337983,0.670608724946297,0.0924121816841856,0.2781174339436467,-36.30778421446266,6.118986836484641,2.5889051710579256,87.60933799816564,6.708663348910438,3,0.1130589978009062,0.0153196476789718,0.191333230578124,EASY,,1.0,0.33333333333333337,1,1,0,0
R0060,60,EASY,1.9,4.0,272.09,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,25.776198824694337,0.6166540235130665,-25.15954480118127,0.0,0.695196725593944,0.0083351036061212,-0.1331666367701263,-35.89736448468979,5.135411410367138,2.6740410397363465,143.4090731674837,11.602876588389046,1,0.0210787542687327,0.0900164969605386,0.251814312260378,EASY,1.0,1.0,0.6666666666666667,1,0,0,1
R0061,61,EASY,10.18,4.0,46.78,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,7.311439848559424,0.4464109183403638,-6.865028930219061,0.5729117613577002,0.993597601037617,0.0360149194711102,0.1809939288387691,-18.08532452508188,8.776790828672006,2.934296638535648,191.13195159108315,11.56545902711848,3,0.1078747106318181,0.0110839415638119,0.3790807263739248,EASY,,1.0,0.6666666666666667,1,0,0,1
R0062,62,EASY,3.6,4.0,69.63,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,10.927942733259972,0.6724228483926428,-10.255519884867333,1.754085874894881,0.9719005332026472,0.0353679345453688,0.0953447951364076,-71.47764393828798,9.418268383657312,1.3568492524306826,114.8623617093734,11.430813791047614,2,0.0715886642660592,0.1663139095110346,0.2007620423715174,EASY,,1.0,0.6666666666666667,1,0,0,1
R0063,63,EASY,3.6,4.0,43.14,1.0,1.0,1.0,0.0,1,1,1,0,0,4.363942978394032,0.9179607730892894,-3.445982205304743,0.8026980293684315,0.6748170865752858,0.0528776488750654,0.0980681928212127,-23.25942850709896,12.968778782124469,0.7258533666257088,97.63044951908024,8.518096002389214,4,0.1228874770650355,0.0354053981408736,0.2849654978255175,EASY,,1.0,0.0,1,1,0,0
R0064,64,EASY,26.73,16.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,5.805795501352049,0.6074201621491758,-5.198375339202872,0.0,0.9886411781366552,0.0742890791047203,-0.0302537293462624,-28.36478872899074,7.375589310972842,2.400434641792926,115.54134881980852,6.255582252903357,4,0.0217713389634021,0.1309432281532751,0.4387838474543309,EASY,,1.0,0.0,1,1,0,0
R0065,65,EASY,168.58,64.0,31.43,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,8.507958749260503,1.0512365965211723,-7.456722152739331,0.0,0.5421274544918286,0.079492988901492,-0.2834616369283662,-29.14332724900692,9.257173826184534,2.4979209507937874,86.65821644486195,10.704538429703195,4,0.0552629800364333,0.0743683901054417,0.1920918914833538,EASY,,1.0,0.33333333333333337,1,1,0,0
R0066,66,EASY,2.42,4.0,88.81,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,9.295778970537697,0.467152987719574,-8.828625982818123,0.0,0.7915382778728981,0.0362800127001571,-0.0215777240037325,-40.9886435498672,11.418030275569302,1.4580236627037026,184.0372363068649,11.65341102633196,6,0.0159056824830026,0.0183023065742351,0.3621473932883594,EASY,,1.0,0.33333333333333337,1,1,0,0
R0067,67,EASY,4.6,4.0,59.67,1.0,1.0,1.0,0.0,1,1,1,0,0,3.330013612933731,0.648797847967152,-2.681215764966579,1.45054990785617,0.9748517245940556,0.0634991462233076,0.1846736537333456,-27.7898990756264,11.03863218781239,1.1251679058522916,129.4246650523208,4.2653395434710095,3,0.1430942682163752,0.1584677462297968,0.2338737847456762,EASY,,1.0,0.0,1,1,0,0
R0068,68,EASY,168.58,64.0,22.73,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,11.03105670989018,0.5754923456322172,-10.455564364257963,0.0,0.6701856814761336,0.0511582036014896,-0.1018150287583807,-87.94387439734939,5.072948615069207,2.669849137280377,151.10514562216548,10.90315134150485,3,0.1019699515740768,0.1297823728249051,0.3622333715005917,EASY,,1.0,0.33333333333333337,1,1,0,0
R0069,69,EASY,31.43,16.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,6.970334111448189,0.5295966303903469,-6.440737481057842,0.0,0.6406038983328353,0.0693048551331888,-0.0694015184259404,-18.429215638877736,6.316749697053945,2.603188351180307,132.43894429639474,6.892558072223116,1,0.1169459020007296,0.1755842208265611,0.3682858388484465,EASY,,1.0,0.0,1,1,0,0
R0070,70,EASY,155.45,16.0,96.31,1.0,1.0,1.0,0.0,1,1,1,0,0,2.3586661538901543,0.5965295153325757,-1.7621366385575787,1.3339802180716585,0.7462972436317159,0.0794185671952847,0.1526418034325848,-45.29372027243466,12.499812757855324,2.414476876371312,103.78664498935105,3.142853995577174,4,0.0227382142287388,0.0020979524722036,0.0987593690759593,EASY,,1.0,0.0,1,1,0,0
R0071,71,EASY,155.45,16.0,88.81,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,7.012032431645735,1.0568395190357749,-5.95519291260996,4.416317535936807,1.1917757831413114,0.0774905588361631,0.2076739073588877,-79.55595295896481,9.576107862541951,1.258019908981319,68.98521804338765,13.392691807638302,1,0.1262382123130349,0.0202919735946566,0.4432390742755811,EASY,,1.0,0.33333333333333337,1,1,0,0
R0072,72,EASY,50.74,16.0,2.83,1.0,1.0,1.0,0.0,1,1,1,0,0,5.676816681218532,1.7052991905421448,-3.971517490676387,0.0,1.1718304145728358,0.0479343680422974,-0.2844174347192761,-48.04617028737274,10.157668256102452,2.726510976820258,124.05718945024584,10.81865552735939,3,0.0648374347468235,0.2112403246804754,0.1593731656415528,EASY,,1.0,0.0,1,1,0,0
R0073,73,EASY,2.42,4.0,16.43,1.0,0.0,1.0,1.0,0,1,0,0,1,9.135273077530508,1.4802187686600148,-7.655054308870493,0.3006461719904097,0.7016191892398183,0.0729000735865028,0.1126193533603762,-15.054398302192595,10.925076251848184,2.8585143129162747,71.331381058765,12.67595020896617,2,0.1314595383140757,0.191835166481635,0.2531769407668946,EASY,,1.0,1.0,1,0,0,1
R0074,74,EASY,3.6,4.0,36.68,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,6.863662855000663,0.8757545345204019,-5.987908320480261,0.2439185386474306,0.8262435105630215,0.0359940554129617,0.0402522041646119,-34.8430156114495,8.101115333486558,2.9718032325333708,143.87445305964445,4.660794233895242,6,0.1070673188450686,0.0211657939490063,0.2127881362998081,EASY,,1.0,0.33333333333333337,1,1,0,0
R0075,75,EASY,2.4,4.0,81.89,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,8.331320722963483,0.5323046812944404,-7.799016041669042,0.1703883821316889,0.8973717254320088,0.0825387376520691,0.0113549609968771,-68.66956145559054,10.665154572762386,1.8824296200898336,136.40803237483178,13.991494524107887,2,0.090132499532133,0.2193347732818919,0.3279827655393738,EASY,,1.0,0.33333333333333337,1,1,0,0
R0076,76,EASY,5.36,4.0,320.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,7.948059988836284,0.6012470450482225,-7.346812943788061,0.0,0.7307168589167257,0.0073132370297797,-0.1832370152603029,-26.07969368196328,11.721378987854091,0.8104966257624646,138.8030981478899,12.840338253519368,1,0.034242335657093,0.1990255080624304,0.0736790554458831,EASY,1.0,1.0,0.33333333333333337,1,1,0,0
R0077,77,EASY,168.58,16.0,96.31,1.0,1.0,1.0,0.0,1,1,1,0,0,4.429416507246953,0.7418052418992686,-3.687611265347684,0.0,0.701414124458771,0.0317318259158656,-0.035066356299286,-47.0663813500604,12.711416006559595,2.535853513508932,140.70591611218478,5.892178363589194,5,0.0762338230774597,0.1833598641710671,0.0637891878611514,EASY,,1.0,0.0,1,1,0,0
R0078,78,EASY,46.78,16.0,22.73,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,11.19888470912099,0.7893020842593558,-10.409582624861637,0.0,0.9254634171646868,0.0413486909389486,-0.0918914693541115,-19.98633849770107,12.42133953178279,2.977353108979382,128.22219817219025,7.394556979289535,2,0.1144310088358327,0.1662888966350975,0.1846641621184365,EASY,,1.0,0.6666666666666667,1,0,0,1
R0079,79,EASY,50.74,4.0,59.67,1.0,1.0,1.0,0.0,1,1,1,0,0,3.0165743335694466,0.7758681650113902,-2.2407061685580563,0.0,0.8639826526421837,0.0181631040419323,-0.1861651916239352,-74.55637701893616,9.89662809850252,1.4768747649764349,81.9178199890024,9.788659561191668,1,0.039349427879103,0.2021488742378785,0.3185442700585821,EASY,,1.0,0.0,1,1,0,0
R0080,80,EASY,2.4,4.0,70.18,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,6.732701495089589,0.6887017024251701,-6.043999792664419,0.5635000882645198,0.8129360387530231,0.0533724034882216,0.0295823266165772,-77.93828291702651,11.23935799310598,1.5047945536299503,105.51100432827118,11.718174812166316,5,0.0135558764184037,0.1250560529522868,0.1877135008664233,EASY,,1.0,0.33333333333333337,1,1,0,0
R0081,81,EASY,215.01,64.0,46.78,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,6.58551179213229,0.7273870196981437,-5.858124772434146,0.0,0.5774901438428156,0.0582989126388758,-0.2123741710623014,-22.69188900603069,8.238008631675237,0.7383029885200331,121.18790328999884,11.153754115159993,5,0.0127689710190134,0.0040144868515544,0.1458067369587826,EASY,,1.0,0.33333333333333337,1,1,0,0
R0082,82,EASY,31.43,16.0,7.42,1.0,1.0,1.0,0.0,1,1,1,0,0,3.9844774377196255,0.4067315949280077,-3.577745842791618,0.0,0.5074774320646107,0.0905700407404448,-0.1914574939126411,-86.97812023994868,11.032863530051078,1.489609343179883,177.47333751875297,14.493061653850784,4,0.1204423122637091,0.0277583201177114,0.0618791972759647,EASY,,1.0,0.0,1,1,0,0
R0083,83,EASY,182.82,16.0,59.21,1.0,1.0,1.0,0.0,1,1,1,0,0,4.935687400167524,0.7522905310248339,-4.1833968691426895,0.0,0.9847656788785872,0.0337424554648338,-0.2894989759645622,-73.74267834080621,13.318137508027249,1.699321624853574,106.7265302116764,12.396299508051824,5,0.0562374018686212,0.0725749052640592,0.4321066847887482,EASY,,1.0,0.0,1,1,0,0
R0084,84,EASY,2.83,4.0,132.17,1.0,1.0,1.0,0.0,1,1,1,0,0,2.9165658864236863,0.5193070521263219,-2.3972588342973644,0.3994061597518771,0.7109466137695363,0.0749060055831132,0.029822587376509,-53.13511049684599,7.884983070437562,1.4148915850686297,84.89549853850986,2.514242605992071,2,0.1252916409399016,0.0100179417844612,0.1714447575238158,EASY,,1.0,0.0,1,1,0,0
R0085,85,EASY,88.81,16.0,8.66,1.0,1.0,1.0,0.0,1,1,1,0,0,5.3651097227995495,1.3047336018769633,-4.060376120922586,4.525675229839581,0.6357679507267209,0.0778862454270721,0.2707252737690925,-47.215283615977256,6.520886317997382,0.7170590206368614,74.73885439953361,11.037357975740631,2,0.1223081670469927,0.1404018999600729,0.1988604386210542,EASY,,1.0,0.0,1,1,0,0
R0086,86,EASY,320.0,1.0,168.58,1.0,1.0,1.0,0.0,1,1,1,0,0,1.9990257998916583,0.8020820489521395,-1.1969437509395189,1.7260995472852598,1.1613672439922644,0.0200574500773431,0.1463072401206311,-63.54220923595693,13.18446327037159,2.6074947601651632,103.33422604784504,9.324347663325025,3,0.0967507459877908,0.2006562668679602,0.1750262143566032,EASY,1.0,1.0,0.0,1,1,0,0
R0087,87,EASY,215.01,16.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,2.629865004347138,0.6058542889376367,-2.024010715409501,0.0,0.6138924459775744,0.0134629154505452,-0.1554843884516653,-70.07203480381926,8.117292607088007,0.6953458658857106,179.41259212236235,6.654752332550063,2,0.1077971929919971,0.1555920727864523,0.4113888240610868,EASY,,1.0,0.0,1,1,0,0
R0088,88,EASY,46.78,16.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,5.668785670344853,0.4739420087505688,-5.194843661594284,1.8770412696124537,0.8372768867707217,0.0768850617032605,0.1648845156875626,-53.27880192009003,10.910040866692317,1.9688828169136563,159.08603053916693,7.991476318500935,2,0.1205169858689214,0.1909770715481172,0.17727959840047,EASY,,1.0,0.0,1,1,0,0
R0089,89,EASY,36.68,4.0,43.14,1.0,1.0,1.0,0.0,1,1,1,0,0,2.4885570760750526,0.4776843002835838,-2.010872775791469,2.93734326720331,0.8279369741468183,0.0857844808752246,0.198926754828238,-54.35015597481602,5.50021464385851,1.2178041374912745,181.57073337735392,9.753504147134208,4,0.1333644959384834,0.1904272129773082,0.1372634021778138,EASY,,1.0,0.0,1,1,0,0
R0090,90,EASY,3.6,4.0,81.89,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,8.92569449033213,0.4355757248725387,-8.490118765459592,1.434560384448229,1.1130631603439414,0.0365127996019557,0.1386105369790863,-38.5529697279712,10.30250260715935,1.2472955256129006,170.07050939550817,12.555938249099352,5,0.0095645968505495,0.2432822488986701,0.2709108632802841,EASY,,1.0,0.33333333333333337,1,1,0,0
R0091,91,EASY,4.6,4.0,81.89,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,7.508936089974327,0.5276608282112939,-6.981275261763033,2.2408803305265463,0.7617507086953867,0.0283187249775999,0.1864661709809661,-56.10757576655479,6.243756025142695,1.95931674749876,139.95071789585637,5.428272368137478,5,0.1454514942209825,0.0229947517630687,0.2307761530903654,EASY,,1.0,0.33333333333333337,1,1,0,0
R0092,92,EASY,1.9,4.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,2.4682471076726133,0.6047744166744572,-1.8634726909981565,0.0,0.7994464831844983,0.0927366158353072,-0.202374927738653,-65.49244467816618,12.27294650171195,1.0558709149484538,103.72151396438534,3.399346199366838,5,0.1207679757210995,0.0873410719190335,0.3766106446307313,EASY,,1.0,0.0,1,1,0,0
R0093,93,EASY,43.14,16.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,6.668607087950773,0.6883368667774854,-5.980270221173287,1.316714895648215,0.5121984715861359,0.0794604564441479,0.2760209849905897,-20.278456731040592,13.046718751253676,1.624311694957166,103.29065939392638,7.552621236950009,3,0.1025970927806394,0.0989508380887459,0.3587600776016951,EASY,,1.0,0.0,1,1,0,0
R0094,94,EASY,250.9,16.0,59.67,1.0,1.0,1.0,0.0,1,1,1,0,0,1.5662156216950447,1.2886464679561502,-0.2775691537388944,0.0,0.559777652778525,0.0253625864740426,-0.1188167300016592,-51.78230497625293,11.080525986684874,2.2994788964874138,69.84560743075892,6.5722770603215,6,0.0312608669497979,0.1296446287855512,0.4149026665959518,EASY,,1.0,0.0,1,1,0,0
R0095,95,EASY,6.31,4.0,43.14,1.0,1.0,1.0,0.0,1,1,1,0,0,5.939742388788219,0.9035573442883432,-5.036185044499876,2.2929944968988982,0.6703119157053385,0.032988171647397,0.0772721094237562,-87.74279596509788,9.305339000226324,0.785889189543008,103.62182762239344,8.254251798285544,6,0.1471952397214239,0.0158070740310213,0.3533541445010043,EASY,,1.0,0.0,1,1,0,0
R0096,96,EASY,11.97,4.0,46.78,1.0,1.0,1.0,0.0,1,1,1,0,0,2.5569021335669064,0.4961455513357573,-2.060756582231149,3.0216674412238835,0.8248489008861457,0.0481583435599331,0.2735976013479401,-29.76888092720992,10.55421595473018,0.6530630675270657,176.8974921814551,8.204314210886398,6,0.0842867778867872,0.159666744446694,0.2440008009618866,EASY,,1.0,0.0,1,1,0,0
R0097,97,EASY,24.65,4.0,16.43,1.0,1.0,1.0,0.0,1,1,1,0,0,3.9100216131880905,2.466553589142333,-1.4434680240457576,0.0,1.1202091566915722,0.0135370653576164,-0.0474310911884001,-72.42801434651089,9.160859217126774,2.8010543772677976,175.12454161370243,4.2067708523276135,5,0.1293232476912783,0.235714110230123,0.0814387729057682,EASY,,1.0,0.0,1,1,0,0
R0098,98,EASY,70.18,16.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,5.948845330782131,0.470660122011642,-5.478185208770489,0.0,1.1410007303217569,0.0592380549306236,-0.2907285683656048,-28.62047707455848,5.25120016669063,2.845807573366069,165.12828787847002,13.47930822979519,1,0.0786744169972714,0.211106358837566,0.0726811157096118,EASY,,1.0,0.0,1,1,0,0
R0099,99,EASY,3.6,4.0,70.18,1.0,1.0,1.0,0.0,1,1,1,0,0,5.987861946294789,0.9282930465328988,-5.05956889976189,2.060078808452658,1.008147321635933,0.0292767478956913,0.1088411629048131,-59.74252997610576,12.983159844465192,0.8955395337827878,91.04276430551012,9.366487702137094,5,0.0896183663394112,0.2018284108594938,0.350529475769731,EASY,,1.0,0.0,1,1,0,0
R0100,100,EASY,3.6,4.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,2.457458060553209,0.7407690132127639,-1.716689047340445,0.8214047383342407,0.7844957557820091,0.0928177968590889,0.073316255507464,-46.4605639336981,8.382620858855294,1.5458023506811545,140.14372396699,3.0871635359943728,4,0.0366662647809622,0.051030516026597,0.4329084035857835,EASY,,1.0,0.0,1,1,0,0
R0101,101,EASY,11.97,4.0,14.08,1.0,1.0,1.0,0.0,1,1,1,0,0,3.904331025309272,0.8072088607654054,-3.0971221645438667,1.9066849192800168,1.0819906479975523,0.0962312167222383,0.1317279827126033,-48.23647956288943,5.862761971463339,0.9982706264564596,114.12281120497656,11.931308642640934,4,0.1457729747757087,0.0614786205694092,0.0542328841418606,EASY,,1.0,0.0,1,1,0,0
R0102,102,EASY,59.67,16.0,50.74,1.0,1.0,1.0,0.0,1,1,1,0,0,1.5533786937699037,0.7510471271326654,-0.802331566637238,0.0,0.5946621133714283,0.0831388920147943,-0.1328874788821471,-63.98605317119201,12.338533762928542,1.6199898076790051,163.2756092385439,4.706024797888938,5,0.06228688097318,0.1299726010142247,0.2955002768990401,EASY,,1.0,0.0,1,1,0,0
R0103,103,EASY,6.31,4.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,3.753688211165812,0.6789996243304962,-3.074688586835316,0.9445128008024196,1.123722724464154,0.0330170582975838,0.0832095079163827,-55.374197585917386,11.797668385702815,2.139163442205498,94.93669838185164,3.0454745325269363,3,0.0616720727476165,0.2303660997537215,0.1903016056365652,EASY,,1.0,0.0,1,1,0,0
R0104,104,EASY,320.0,64.0,88.81,1.0,1.0,1.0,0.0,1,1,1,0,0,3.322209317833804,0.4204026001115147,-2.9018067177222893,0.0,0.727587860933919,0.0412863434360903,-0.1172660065763184,-27.755016962912684,6.662762734395415,1.2202587065212984,156.63307078231534,14.020695561425072,4,0.1343622290819572,0.1193525250518912,0.3269472375681546,EASY,,1.0,0.0,1,1,0,0
R0105,105,EASY,2.4,4.0,81.89,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,6.512034261413267,0.7615789278822983,-5.750455333530969,0.0,1.067302346130408,0.0886804970700276,-0.0107989364974413,-86.83326972593122,13.665404287812152,1.609079200921652,83.84486364424939,14.372590876181746,3,0.0888962276391658,0.2331590765205332,0.43205178393437,EASY,,1.0,0.33333333333333337,1,1,0,0
R0106,106,EASY,36.68,16.0,36.68,1.0,1.0,1.0,0.0,1,1,1,0,0,5.834389006512612,0.9864856157900904,-4.8479033907225215,0.2654008401354369,0.5284236983671303,0.0241748383437334,0.0236596107747318,-36.84982963611753,9.53334773942645,0.9700194414528256,82.05713009667785,3.654094481101981,6,0.0743772654731367,0.0727293023682774,0.4179442543617507,EASY,,1.0,0.0,1,1,0,0
R0107,107,EASY,59.67,16.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,3.219309574166091,0.744252713830632,-2.4750568603354592,0.0,1.017992332668078,0.0156885782521568,-0.0885490605917831,-54.60818594375852,8.807039417141095,0.7536434277089358,123.4072091916864,3.9671155324013103,5,0.1289991708613373,0.081107111460353,0.1562623212219109,EASY,,1.0,0.0,1,1,0,0
R0108,108,EASY,295.07,64.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,5.794051952673769,0.5731259326726702,-5.220926020001099,0.0,0.6467817724504776,0.0678689068839929,-0.2180006841386043,-75.09041640175771,8.445629907374851,1.85475064394803,123.57245239952957,12.27930291399204,4,0.0516824816152317,0.1386575568800322,0.3720419507934295,EASY,,1.0,0.0,1,1,0,0
R0109,109,EASY,3.6,4.0,26.73,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,8.734078797779757,0.8345340285625253,-7.899544769217232,1.48165913395542,0.5069217621777862,0.0540444344759206,0.1423795525109722,-51.2164944081516,6.750898232576065,2.1772946496383847,99.99105403344754,9.736694160172116,3,0.029287157409305,0.0248186581483665,0.4283696339433033,EASY,,1.0,0.6666666666666667,1,0,0,1
R0110,110,EASY,3.32,4.0,50.74,1.0,1.0,1.0,0.0,1,1,1,0,0,6.04781035442727,0.8358204560815325,-5.211989898345737,0.9053843700277584,1.0817317706234535,0.0403358989404381,0.0536968775767917,-88.42765600574761,6.062341963826274,2.4723341671441776,76.83515310871282,14.225856183509077,6,0.1320530063556746,0.1480273784241492,0.226581335803706,EASY,,1.0,0.0,1,1,0,0
R0111,111,EASY,320.0,4.0,50.74,1.0,1.0,1.0,0.0,1,1,1,0,0,2.673369419158848,0.8415572873448377,-1.83181213181401,2.2540122931830737,0.5374032666227839,0.0345001980848135,0.2515387341538026,-44.79942799531484,11.19374687986101,2.246678784370898,73.34028748563672,6.555308076014928,2,0.059077429659563,0.0071763371665179,0.3918216980288184,EASY,,1.0,0.0,1,1,0,0
R0112,112,EASY,2.4,4.0,3.6,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,7.53651227955736,1.2942189282789471,-6.242293351278414,0.0,1.1433891808308108,0.08138902220783,-0.0261371012686631,-46.264801871808274,13.127365636134696,1.643328661665361,114.046579500576,14.523114675283326,3,0.0429415184660393,0.1303315502898975,0.0869642478232202,EASY,,1.0,0.33333333333333337,1,1,0,0
R0113,113,EASY,2.83,4.0,88.81,1.0,1.0,1.0,0.0,1,1,1,0,0,3.434901397532464,0.781525513654857,-2.6533758838776067,0.0,0.6279788013645111,0.0504805395012144,-0.0433168250939112,-24.3592741093248,7.246327423388802,0.9744581254016448,77.50858092072747,2.4189743868193623,2,0.0621548401641965,0.0458887565571869,0.3167635436880177,EASY,,1.0,0.0,1,1,0,0
R0114,114,EASY,22.73,16.0,59.67,1.0,1.0,1.0,0.0,1,1,1,0,0,5.840883573997572,0.6464554262861063,-5.1944281477114655,2.936700362898338,0.5555453639442548,0.0864217326433239,0.2657706615419592,-29.17430871360898,13.84899706596317,0.6266063828865215,116.97511609668814,9.129965826475178,4,0.1087792775884155,0.2473453774832624,0.2694741121512432,EASY,,1.0,0.0,1,1,0,0
R0115,115,EASY,46.78,64.0,81.89,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,8.074655836873996,0.453784100174992,-7.620871736699003,0.0,0.5480973844907977,0.057066213647151,-0.1973705466493614,-16.392098219585748,7.687123806799061,1.5350479979716658,183.4966244406079,9.03089861082817,5,0.0021892693015225,0.1512954721220421,0.1341003509529027,EASY,,1.0,0.33333333333333337,1,1,0,0
R0116,116,EASY,12.98,64.0,81.89,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,17.87801386365497,0.6430928334735035,-17.234921030181468,0.0,0.5702120889612798,0.0210798683163473,-0.27073736519704,-25.640184434666352,7.139928428144295,0.7523526362554835,127.74085488747788,10.91749532522002,2,0.1268002654111973,0.005828658685664,0.2570768803262283,EASY,,1.0,0.6666666666666667,1,0,0,1
R0117,117,EASY,24.65,4.0,36.97,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,5.5759067033252565,1.4958333442132397,-4.080073359112017,0.0,0.8001571023144353,0.0088307548073276,-0.036991335561068,-57.04081595325928,12.865559045033404,1.6400221232597303,191.9148302560372,3.237774048267278,6,0.1282338826351159,0.2420866574514771,0.3725019006058405,EASY,,1.0,0.33333333333333337,1,1,0,0
R0118,118,EASY,1.0,4.0,46.78,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,6.041675863996024,0.661743546088343,-5.379932317907681,0.0,0.7574156467124094,0.0665333041468405,-0.2811684875969695,-58.50141529778962,9.970201383203904,0.7174802908512105,117.72241726848844,7.404808744231072,3,0.1189206101033696,0.2101467287098734,0.2443066054900872,EASY,,1.0,0.33333333333333337,1,1,0,0
R0119,119,EASY,70.18,16.0,26.73,1.0,1.0,1.0,0.0,1,1,1,0,0,4.876647043101233,1.0769146623276664,-3.799732380773567,0.0,0.6613422428501008,0.0483898081098968,-0.2186793449683511,-46.0504475875416,12.088021424788414,2.1665787119574933,78.11434713398727,13.750949427806775,4,0.0999219485093011,0.1874729401250984,0.3449576505904351,EASY,,1.0,0.0,1,1,0,0
R0120,120,EASY,2.4,4.0,50.74,1.0,1.0,1.0,0.0,1,1,1,0,0,4.548989839075705,1.0346751073451637,-3.5143147317305408,0.6335155848478968,0.942540485991138,0.0226344776219127,0.0419392149234161,-48.94496791532406,9.238584188632409,0.9437151949194262,72.08687209825814,2.0020909206168955,2,0.0035296614543141,0.118646802755143,0.2252942495767489,EASY,,1.0,0.0,1,1,0,0
R0121,121,EASY,50.74,16.0,4.56,1.0,1.0,1.0,0.0,1,1,1,0,0,7.847735904624933,1.2113293309099171,-6.636406573715016,0.3680834130535986,0.9000358898416431,0.0922322545184464,0.1318674586476782,-15.528472086657716,8.220034655506874,2.7818845015377223,116.77501171231432,11.068480587984332,3,0.1181677792049102,0.2355548086648523,0.3148614558671361,EASY,,1.0,0.0,1,1,0,0
