cell_id,regime_label,regime_code,p_unstable,servo_slew_deg_s,max_gimbal_deg,u_max_frac,Kp,Kd,cmd_deg,success_rate,rms_error_deg,peak_error_deg,end_error_deg,max_theta_deg,u_cmd_sat_frac,slew_sat_frac,settling_time_s,n_trials
91,INFEASIBLE,0,3,75,12,0.8,60,12,5,0,85.6613308260932,90,90,90,0.779490944689183,0.997549019607843,3.4,6
91,INFEASIBLE,0,3,75,12,0.8,60,12,10,0,86.0253594567821,90,90,90,0.770680372001958,0.997549019607843,3.4,6
91,INFEASIBLE,0,3,75,12,0.8,60,12,15,0,86.4019205682307,90,90,90,0.783896231032795,0.997549019607843,3.4,6
91,INFEASIBLE,0,3,75,12,0.8,60,12,20,0,86.7752441141263,90,90,90,0.798091042584435,0.997549019607843,3.4,6
91,INFEASIBLE,0,3,75,12,0.8,60,12,25,0,87.1738631708861,90,90,90,0.806167400881057,0.997549019607843,3.4,6
91,INFEASIBLE,0,3,75,12,0.8,60,12,30,0,87.5677901638838,90,90,90,0.80714635340186,0.997549019607843,3.4,6
92,INFEASIBLE,0,3,75,15,1,60,12,5,0,85.6613308260932,90,90,90,0.757709251101322,0.997549019607843,3.4,6
92,INFEASIBLE,0,3,75,15,1,60,12,10,0,86.0253594567821,90,90,90,0.745717082721488,0.997549019607843,3.4,6
92,INFEASIBLE,0,3,75,15,1,60,12,15,0,86.4019205682307,90,90,90,0.768477728830152,0.997549019607843,3.4,6
92,INFEASIBLE,0,3,75,15,1,60,12,20,0,86.7752441141263,90,90,90,0.779735682819383,0.997549019607843,3.4,6
92,INFEASIBLE,0,3,75,15,1,60,12,25,0,87.1738631708861,90,90,90,0.785119921683798,0.997549019607843,3.4,6
92,INFEASIBLE,0,3,75,15,1,60,12,30,0,87.5677901638838,90,90,90,0.794175232501224,0.997549019607843,3.4,6
93,FRAGILE,1,3,90,8,0.533333333333333,10,4,5,0,83.3163884373492,90,90,90,0.546255506607929,0.984313725490196,3.4,6
93,FRAGILE,1,3,90,8,0.533333333333333,10,4,10,0,90,90,90,90,0.589574155653451,0.986519607843137,3.4,6
93,FRAGILE,1,3,90,8,0.533333333333333,10,4,15,0,90,90,90,90,0.631179637787567,0.987009803921569,3.4,6
93,FRAGILE,1,3,90,8,0.533333333333333,10,4,20,0,90,90,90,90,0.633382280959373,0.987745098039216,3.4,6
93,FRAGILE,1,3,90,8,0.533333333333333,10,4,25,0,90,90,90,90,0.632403328438571,0.987745098039216,3.4,6
93,FRAGILE,1,3,90,8,0.533333333333333,10,4,30,0,90,90,90,90,0.64635340186001,0.987745098039216,3.4,6
94,FRAGILE,1,3,90,10,0.666666666666667,10,4,5,0,83.3163884373492,90,90,90,0.522271169848262,0.984313725490196,3.4,6
94,FRAGILE,1,3,90,10,0.666666666666667,10,4,10,0,90,90,90,90,0.5714635340186,0.986519607843137,3.4,6
94,FRAGILE,1,3,90,10,0.666666666666667,10,4,15,0,90,90,90,90,0.615271659324523,0.987009803921569,3.4,6
94,FRAGILE,1,3,90,10,0.666666666666667,10,4,20,0,90,90,90,90,0.619921683798336,0.987745098039216,3.4,6
94,FRAGILE,1,3,90,10,0.666666666666667,10,4,25,0,90,90,90,90,0.620411160058737,0.987745098039216,3.4,6
94,FRAGILE,1,3,90,10,0.666666666666667,10,4,30,0,90,90,90,90,0.61796377875673,0.987745098039216,3.4,6
95,FRAGILE,1,3,90,12,0.8,10,4,5,0,83.3163884373492,90,90,90,0.50342633382281,0.984313725490196,3.4,6
95,FRAGILE,1,3,90,12,0.8,10,4,10,0,90,90,90,90,0.558492413117964,0.986519607843137,3.4,6
95,FRAGILE,1,3,90,12,0.8,10,4,15,0,90,90,90,90,0.603768967205091,0.987009803921569,3.4,6
95,FRAGILE,1,3,90,12,0.8,10,4,20,0,90,90,90,90,0.607929515418502,0.987745098039216,3.4,6
95,FRAGILE,1,3,90,12,0.8,10,4,25,0,90,90,90,90,0.610132158590308,0.987745098039216,3.4,6
95,FRAGILE,1,3,90,12,0.8,10,4,30,0,90,90,90,90,0.609397944199706,0.987745098039216,3.4,6
96,FRAGILE,1,3,90,15,1,10,4,5,0,83.3163884373492,90,90,90,0.475281448849731,0.984313725490196,3.4,6
96,FRAGILE,1,3,90,15,1,10,4,10,0,90,90,90,90,0.538913362701909,0.986519607843137,3.4,6
96,FRAGILE,1,3,90,15,1,10,4,15,0,90,90,90,90,0.585903083700441,0.987009803921569,3.4,6
96,FRAGILE,1,3,90,15,1,10,4,20,0,90,90,90,90,0.595203132648067,0.987745098039216,3.4,6
96,FRAGILE,1,3,90,15,1,10,4,25,0,90,90,90,90,0.598139990210475,0.987745098039216,3.4,6
96,FRAGILE,1,3,90,15,1,10,4,30,0,90,90,90,90,0.597895252080274,0.987745098039216,3.4,6
97,INFEASIBLE,0,4,20,8,0.533333333333333,10,4,5,0,90,90,90,90,0.714880078316202,0.993627450980392,3.4,6
97,INFEASIBLE,0,4,20,8,0.533333333333333,10,4,10,0,90,90,90,90,0.712432697014195,0.993627450980392,3.4,6
97,INFEASIBLE,0,4,20,8,0.533333333333333,10,4,15,0,90,90,90,90,0.718551150269212,0.992156862745098,3.4,6
97,INFEASIBLE,0,4,20,8,0.533333333333333,10,4,20,0,90,90,90,90,0.716103768967205,0.993382352941177,3.4,6
97,INFEASIBLE,0,4,20,8,0.533333333333333,10,4,25,0,90,90,90,90,0.716348507097406,0.992892156862745,3.4,6
97,INFEASIBLE,0,4,20,8,0.533333333333333,10,4,30,0,90,90,90,90,0.715614292706804,0.992647058823529,3.4,6
98,INFEASIBLE,0,4,20,10,0.666666666666667,10,4,5,0,90,90,90,90,0.694566813509545,0.993627450980392,3.4,6
98,INFEASIBLE,0,4,20,10,0.666666666666667,10,4,10,0,90,90,90,90,0.691629955947136,0.993627450980392,3.4,6
98,INFEASIBLE,0,4,20,10,0.666666666666667,10,4,15,0,90,90,90,90,0.699706314243759,0.992156862745098,3.4,6
98,INFEASIBLE,0,4,20,10,0.666666666666667,10,4,20,0,90,90,90,90,0.698727361722956,0.993382352941177,3.4,6
98,INFEASIBLE,0,4,20,10,0.666666666666667,10,4,25,0,90,90,90,90,0.698727361722956,0.992892156862745,3.4,6
98,INFEASIBLE,0,4,20,10,0.666666666666667,10,4,30,0,90,90,90,90,0.697503671071953,0.992647058823529,3.4,6
99,INFEASIBLE,0,4,20,12,0.8,10,4,5,0,90,90,90,90,0.677924620655898,0.993627450980392,3.4,6
99,INFEASIBLE,0,4,20,12,0.8,10,4,10,0,90,90,90,90,0.676211453744493,0.993627450980392,3.4,6
99,INFEASIBLE,0,4,20,12,0.8,10,4,15,0,90,90,90,90,0.684777288301517,0.992156862745098,3.4,6
99,INFEASIBLE,0,4,20,12,0.8,10,4,20,0,90,90,90,90,0.683308859520313,0.993382352941177,3.4,6
99,INFEASIBLE,0,4,20,12,0.8,10,4,25,0,90,90,90,90,0.684043073910915,0.992892156862745,3.4,6
99,INFEASIBLE,0,4,20,12,0.8,10,4,30,0,90,90,90,90,0.684777288301517,0.992647058823529,3.4,6
100,INFEASIBLE,0,4,20,15,1,10,4,5,0,90,90,90,90,0.658835046500245,0.993627450980392,3.4,6
100,INFEASIBLE,0,4,20,15,1,10,4,10,0,90,90,90,90,0.656387665198238,0.993627450980392,3.4,6
100,INFEASIBLE,0,4,20,15,1,10,4,15,0,90,90,90,90,0.665442976015663,0.992156862745098,3.4,6
100,INFEASIBLE,0,4,20,15,1,10,4,20,0,90,90,90,90,0.665198237885463,0.993382352941177,3.4,6
100,INFEASIBLE,0,4,20,15,1,10,4,25,0,90,90,90,90,0.666421928536466,0.992892156862745,3.4,6
100,INFEASIBLE,0,4,20,15,1,10,4,30,0,90,90,90,90,0.666666666666667,0.992647058823529,3.4,6
101,INFEASIBLE,0,4,30,8,0.533333333333333,10,4,5,0,90,90,90,90,0.619676945668135,0.992647058823529,3.4,6
101,INFEASIBLE,0,4,30,8,0.533333333333333,10,4,10,0,90,90,90,90,0.599118942731278,0.992892156862745,3.4,6
101,INFEASIBLE,0,4,30,8,0.533333333333333,10,4,15,0,90,90,90,90,0.615516397454723,0.992892156862745,3.4,6
101,INFEASIBLE,0,4,30,8,0.533333333333333,10,4,20,0,90,90,90,90,0.62139011257954,0.993137254901961,3.4,6
101,INFEASIBLE,0,4,30,8,0.533333333333333,10,4,25,0,90,90,90,90,0.629711209006363,0.993137254901961,3.4,6
101,INFEASIBLE,0,4,30,8,0.533333333333333,10,4,30,0,90,90,90,90,0.660058737151248,0.992892156862745,3.4,6
102,INFEASIBLE,0,4,30,10,0.666666666666667,10,4,5,0,90,90,90,90,0.59985315712188,0.992647058823529,3.4,6
102,INFEASIBLE,0,4,30,10,0.666666666666667,10,4,10,0,90,90,90,90,0.580518844836025,0.992892156862745,3.4,6
102,INFEASIBLE,0,4,30,10,0.666666666666667,10,4,15,0,90,90,90,90,0.597895252080274,0.992892156862745,3.4,6
102,INFEASIBLE,0,4,30,10,0.666666666666667,10,4,20,0,90,90,90,90,0.59985315712188,0.993137254901961,3.4,6
102,INFEASIBLE,0,4,30,10,0.666666666666667,10,4,25,0,90,90,90,90,0.603768967205091,0.993137254901961,3.4,6
102,INFEASIBLE,0,4,30,10,0.666666666666667,10,4,30,0,90,90,90,90,0.618942731277533,0.992892156862745,3.4,6
103,INFEASIBLE,0,4,30,12,0.8,10,4,5,0,90,90,90,90,0.584924131179638,0.992647058823529,3.4,6
103,INFEASIBLE,0,4,30,12,0.8,10,4,10,0,90,90,90,90,0.565589818893784,0.992892156862745,3.4,6
103,INFEASIBLE,0,4,30,12,0.8,10,4,15,0,90,90,90,90,0.585413607440039,0.992892156862745,3.4,6
103,INFEASIBLE,0,4,30,12,0.8,10,4,20,0,90,90,90,90,0.586392559960842,0.993137254901961,3.4,6
103,INFEASIBLE,0,4,30,12,0.8,10,4,25,0,90,90,90,90,0.587860988742046,0.993137254901961,3.4,6
103,INFEASIBLE,0,4,30,12,0.8,10,4,30,0,90,90,90,90,0.596182085168869,0.992892156862745,3.4,6
104,INFEASIBLE,0,4,30,15,1,10,4,5,0,90,90,90,90,0.566324033284386,0.992647058823529,3.4,6
104,INFEASIBLE,0,4,30,15,1,10,4,10,0,90,90,90,90,0.547234459128732,0.992892156862745,3.4,6
104,INFEASIBLE,0,4,30,15,1,10,4,15,0,90,90,90,90,0.568281938325991,0.992892156862745,3.4,6
104,INFEASIBLE,0,4,30,15,1,10,4,20,0,90,90,90,90,0.569505628976995,0.993137254901961,3.4,6
104,INFEASIBLE,0,4,30,15,1,10,4,25,0,90,90,90,90,0.5714635340186,0.993137254901961,3.4,6
104,INFEASIBLE,0,4,30,15,1,10,4,30,0,90,90,90,90,0.576358296622614,0.992892156862745,3.4,6
105,INFEASIBLE,0,4,45,8,0.533333333333333,10,4,5,0,90,90,90,90,0.686735193343123,0.988725490196078,3.4,6
105,INFEASIBLE,0,4,45,8,0.533333333333333,10,4,10,0,90,90,90,90,0.708272148800783,0.988480392156863,3.4,6
105,INFEASIBLE,0,4,45,8,0.533333333333333,10,4,15,0,90,90,90,90,0.720019579050416,0.989460784313726,3.4,6
105,INFEASIBLE,0,4,45,8,0.533333333333333,10,4,20,0,90,90,90,90,0.727606461086637,0.988725490196078,3.4,6
105,INFEASIBLE,0,4,45,8,0.533333333333333,10,4,25,0,90,90,90,90,0.735438081253059,0.98921568627451,3.4,6
105,INFEASIBLE,0,4,45,8,0.533333333333333,10,4,30,0,90,90,90,90,0.741556534508076,0.988970588235294,3.4,6
106,INFEASIBLE,0,4,45,10,0.666666666666667,10,4,5,0,90,90,90,90,0.665932452276065,0.988725490196078,3.4,6
106,INFEASIBLE,0,4,45,10,0.666666666666667,10,4,10,0,90,90,90,90,0.687958883994126,0.988480392156863,3.4,6
106,INFEASIBLE,0,4,45,10,0.666666666666667,10,4,15,0,90,90,90,90,0.699461576113558,0.989460784313726,3.4,6
106,INFEASIBLE,0,4,45,10,0.666666666666667,10,4,20,0,90,90,90,90,0.707782672540382,0.988725490196078,3.4,6
106,INFEASIBLE,0,4,45,10,0.666666666666667,10,4,25,0,90,90,90,90,0.715124816446402,0.98921568627451,3.4,6
106,INFEASIBLE,0,4,45,10,0.666666666666667,10,4,30,0,90,90,90,90,0.721977484092022,0.988970588235294,3.4,6
107,INFEASIBLE,0,4,45,12,0.8,10,4,5,0,90,90,90,90,0.649534997552619,0.988725490196078,3.4,6
107,INFEASIBLE,0,4,45,12,0.8,10,4,10,0,90,90,90,90,0.672295643661282,0.988480392156863,3.4,6
107,INFEASIBLE,0,4,45,12,0.8,10,4,15,0,90,90,90,90,0.683308859520313,0.989460784313726,3.4,6
107,INFEASIBLE,0,4,45,12,0.8,10,4,20,0,90,90,90,90,0.691140479686735,0.988725490196078,3.4,6
107,INFEASIBLE,0,4,45,12,0.8,10,4,25,0,90,90,90,90,0.698482623592756,0.98921568627451,3.4,6
107,INFEASIBLE,0,4,45,12,0.8,10,4,30,0,90,90,90,90,0.704356338717572,0.988970588235294,3.4,6
108,INFEASIBLE,0,4,45,15,1,10,4,5,0,90,90,90,90,0.629955947136564,0.988725490196078,3.4,6
108,INFEASIBLE,0,4,45,15,1,10,4,10,0,90,90,90,90,0.651003426333823,0.988480392156863,3.4,6
108,INFEASIBLE,0,4,45,15,1,10,4,15,0,90,90,90,90,0.662261380323054,0.989460784313726,3.4,6
108,INFEASIBLE,0,4,45,15,1,10,4,20,0,90,90,90,90,0.669603524229075,0.988725490196078,3.4,6
108,INFEASIBLE,0,4,45,15,1,10,4,25,0,90,90,90,90,0.675721977484092,0.98921568627451,3.4,6
108,INFEASIBLE,0,4,45,15,1,10,4,30,0,90,90,90,90,0.68208516886931,0.988970588235294,3.4,6
109,INFEASIBLE,0,4,60,8,0.533333333333333,10,4,5,0,90,90,90,90,0.655898188937837,0.988725490196079,3.4,6
109,INFEASIBLE,0,4,60,8,0.533333333333333,10,4,10,0,90,90,90,90,0.6784140969163,0.988970588235294,3.4,6
109,INFEASIBLE,0,4,60,8,0.533333333333333,10,4,15,0,90,90,90,90,0.695056289769946,0.987990196078431,3.4,6
109,INFEASIBLE,0,4,60,8,0.533333333333333,10,4,20,0,90,90,90,90,0.712677435144395,0.989950980392157,3.4,6
109,INFEASIBLE,0,4,60,8,0.533333333333333,10,4,25,0,90,90,90,90,0.716837983357807,0.989950980392157,3.4,6
109,INFEASIBLE,0,4,60,8,0.533333333333333,10,4,30,0,90,90,90,90,0.720019579050416,0.989950980392157,3.4,6
110,INFEASIBLE,0,4,60,10,0.666666666666667,10,4,5,0,90,90,90,90,0.634361233480176,0.988725490196079,3.4,6
110,INFEASIBLE,0,4,60,10,0.666666666666667,10,4,10,0,90,90,90,90,0.658100832109643,0.988970588235294,3.4,6
110,INFEASIBLE,0,4,60,10,0.666666666666667,10,4,15,0,90,90,90,90,0.676211453744493,0.987990196078431,3.4,6
110,INFEASIBLE,0,4,60,10,0.666666666666667,10,4,20,0,90,90,90,90,0.695056289769946,0.989950980392157,3.4,6
110,INFEASIBLE,0,4,60,10,0.666666666666667,10,4,25,0,90,90,90,90,0.69995105237396,0.989950980392157,3.4,6
110,INFEASIBLE,0,4,60,10,0.666666666666667,10,4,30,0,90,90,90,90,0.702643171806167,0.989950980392157,3.4,6
111,INFEASIBLE,0,4,60,12,0.8,10,4,5,0,90,90,90,90,0.617229564366128,0.988725490196079,3.4,6
111,INFEASIBLE,0,4,60,12,0.8,10,4,10,0,90,90,90,90,0.640969162995595,0.988970588235294,3.4,6
111,INFEASIBLE,0,4,60,12,0.8,10,4,15,0,90,90,90,90,0.659324522760646,0.987990196078431,3.4,6
111,INFEASIBLE,0,4,60,12,0.8,10,4,20,0,90,90,90,90,0.679393049437102,0.989950980392157,3.4,6
111,INFEASIBLE,0,4,60,12,0.8,10,4,25,0,90,90,90,90,0.684287812041116,0.989950980392157,3.4,6
111,INFEASIBLE,0,4,60,12,0.8,10,4,30,0,90,90,90,90,0.687958883994126,0.989950980392157,3.4,6
112,INFEASIBLE,0,4,60,15,1,10,4,5,0,90,90,90,90,0.594958394517866,0.988725490196079,3.4,6
112,INFEASIBLE,0,4,60,15,1,10,4,10,0,90,90,90,90,0.619676945668135,0.988970588235294,3.4,6
112,INFEASIBLE,0,4,60,15,1,10,4,15,0,90,90,90,90,0.639745472344591,0.987990196078431,3.4,6
112,INFEASIBLE,0,4,60,15,1,10,4,20,0,90,90,90,90,0.660058737151248,0.989950980392157,3.4,6
112,INFEASIBLE,0,4,60,15,1,10,4,25,0,90,90,90,90,0.664953499755262,0.989950980392157,3.4,6
112,INFEASIBLE,0,4,60,15,1,10,4,30,0,90,90,90,90,0.669114047968674,0.989950980392157,3.4,6
113,INFEASIBLE,0,4,75,8,0.533333333333333,10,4,5,0,90,90,90,90,0.627998042094958,0.986274509803922,3.4,6
113,INFEASIBLE,0,4,75,8,0.533333333333333,10,4,10,0,90,90,90,90,0.655653450807636,0.984558823529412,3.4,6
113,INFEASIBLE,0,4,75,8,0.533333333333333,10,4,15,0,90,90,90,90,0.67131669114048,0.987254901960784,3.4,6
113,INFEASIBLE,0,4,75,8,0.533333333333333,10,4,20,0,90,90,90,90,0.691140479686735,0.987990196078432,3.4,6
113,INFEASIBLE,0,4,75,8,0.533333333333333,10,4,25,0,90,90,90,90,0.703377386196769,0.987990196078432,3.4,6
113,INFEASIBLE,0,4,75,8,0.533333333333333,10,4,30,0,90,90,90,90,0.708761625061185,0.988235294117647,3.4,6
114,INFEASIBLE,0,4,75,10,0.666666666666667,10,4,5,0,90,90,90,90,0.605971610376897,0.986274509803922,3.4,6
114,INFEASIBLE,0,4,75,10,0.666666666666667,10,4,10,0,90,90,90,90,0.636563876651982,0.984558823529412,3.4,6
114,INFEASIBLE,0,4,75,10,0.666666666666667,10,4,15,0,90,90,90,90,0.652716593245228,0.987254901960784,3.4,6
114,INFEASIBLE,0,4,75,10,0.666666666666667,10,4,20,0,90,90,90,90,0.659324522760646,0.987990196078432,3.4,6
114,INFEASIBLE,0,4,75,10,0.666666666666667,10,4,25,0,90,90,90,90,0.663974547234459,0.987990196078432,3.4,6
114,INFEASIBLE,0,4,75,10,0.666666666666667,10,4,30,0,90,90,90,90,0.686000978952521,0.988235294117647,3.4,6
115,INFEASIBLE,0,4,75,12,0.8,10,4,5,0,90,90,90,90,0.588595203132648,0.986274509803922,3.4,6
115,INFEASIBLE,0,4,75,12,0.8,10,4,10,0,90,90,90,90,0.619676945668135,0.984558823529412,3.4,6
115,INFEASIBLE,0,4,75,12,0.8,10,4,15,0,90,90,90,90,0.638521781693588,0.987254901960784,3.4,6
115,INFEASIBLE,0,4,75,12,0.8,10,4,20,0,90,90,90,90,0.645374449339207,0.987990196078432,3.4,6
115,INFEASIBLE,0,4,75,12,0.8,10,4,25,0,90,90,90,90,0.650269211943221,0.987990196078432,3.4,6
115,INFEASIBLE,0,4,75,12,0.8,10,4,30,0,90,90,90,90,0.652961331375428,0.988235294117647,3.4,6
116,INFEASIBLE,0,4,75,15,1,10,4,5,0,90,90,90,90,0.566568771414587,0.986274509803922,3.4,6
116,INFEASIBLE,0,4,75,15,1,10,4,10,0,90,90,90,90,0.598384728340675,0.984558823529412,3.4,6
116,INFEASIBLE,0,4,75,15,1,10,4,15,0,90,90,90,90,0.620166421928536,0.987254901960784,3.4,6
116,INFEASIBLE,0,4,75,15,1,10,4,20,0,90,90,90,90,0.625795398923152,0.987990196078432,3.4,6
116,INFEASIBLE,0,4,75,15,1,10,4,25,0,90,90,90,90,0.631179637787567,0.987990196078432,3.4,6
116,INFEASIBLE,0,4,75,15,1,10,4,30,0,90,90,90,90,0.633871757219775,0.988235294117647,3.4,6
117,INFEASIBLE,0,4,90,8,0.533333333333333,10,4,5,0,90,90,90,90,0.58223201174743,0.983578431372549,3.4,6
117,INFEASIBLE,0,4,90,8,0.533333333333333,10,4,10,0,90,90,90,90,0.632892804698972,0.985294117647059,3.4,6
117,INFEASIBLE,0,4,90,8,0.533333333333333,10,4,15,0,90,90,90,90,0.641458639255996,0.985049019607843,3.4,6
117,INFEASIBLE,0,4,90,8,0.533333333333333,10,4,20,0,90,90,90,90,0.643416544297602,0.985294117647059,3.4,6
117,INFEASIBLE,0,4,90,8,0.533333333333333,10,4,25,0,90,90,90,90,0.660303475281449,0.985539215686274,3.4,6
117,INFEASIBLE,0,4,90,8,0.533333333333333,10,4,30,0,90,90,90,90,0.677190406265296,0.98578431372549,3.4,6
118,INFEASIBLE,0,4,90,10,0.666666666666667,10,4,5,0,90,90,90,90,0.559960841899168,0.983578431372549,3.4,6
118,INFEASIBLE,0,4,90,10,0.666666666666667,10,4,10,0,90,90,90,90,0.615026921194322,0.985294117647059,3.4,6
118,INFEASIBLE,0,4,90,10,0.666666666666667,10,4,15,0,90,90,90,90,0.626040137053353,0.985049019607843,3.4,6
118,INFEASIBLE,0,4,90,10,0.666666666666667,10,4,20,0,90,90,90,90,0.628976994615761,0.985294117647059,3.4,6
118,INFEASIBLE,0,4,90,10,0.666666666666667,10,4,25,0,90,90,90,90,0.629711209006363,0.985539215686274,3.4,6
118,INFEASIBLE,0,4,90,10,0.666666666666667,10,4,30,0,90,90,90,90,0.637298091042584,0.98578431372549,3.4,6
119,INFEASIBLE,0,4,90,12,0.8,10,4,5,0,90,90,90,90,0.542584434654919,0.983578431372549,3.4,6
119,INFEASIBLE,0,4,90,12,0.8,10,4,10,0,90,90,90,90,0.600342633382281,0.985294117647059,3.4,6
119,INFEASIBLE,0,4,90,12,0.8,10,4,15,0,90,90,90,90,0.611111111111111,0.985049019607843,3.4,6
119,INFEASIBLE,0,4,90,12,0.8,10,4,20,0,90,90,90,90,0.616250611845325,0.985294117647059,3.4,6
119,INFEASIBLE,0,4,90,12,0.8,10,4,25,0,90,90,90,90,0.618208516886931,0.985539215686274,3.4,6
119,INFEASIBLE,0,4,90,12,0.8,10,4,30,0,90,90,90,90,0.618697993147332,0.98578431372549,3.4,6
120,INFEASIBLE,0,4,90,15,1,10,4,5,0,90,90,90,90,0.519334312285854,0.983578431372549,3.4,6
120,INFEASIBLE,0,4,90,15,1,10,4,10,0,90,90,90,90,0.577337249143416,0.985294117647059,3.4,6
120,INFEASIBLE,0,4,90,15,1,10,4,15,0,90,90,90,90,0.592021536955458,0.985049019607843,3.4,6
120,INFEASIBLE,0,4,90,15,1,10,4,20,0,90,90,90,90,0.598629466470876,0.985294117647059,3.4,6
120,INFEASIBLE,0,4,90,15,1,10,4,25,0,90,90,90,90,0.601321585903084,0.985539215686274,3.4,6
120,INFEASIBLE,0,4,90,15,1,10,4,30,0,90,90,90,90,0.603279490944689,0.98578431372549,3.4,6
121,INFEASIBLE,0,5,20,8,0.533333333333333,10,4,5,0,90,90,90,90,0.813020068526677,0.994362745098039,3.4,6
121,INFEASIBLE,0,5,20,8,0.533333333333333,10,4,10,0,90,90,90,90,0.81057268722467,0.994362745098039,3.4,6
121,INFEASIBLE,0,5,20,8,0.533333333333333,10,4,15,0,90,90,90,90,0.807880567792462,0.994362745098039,3.4,6
121,INFEASIBLE,0,5,20,8,0.533333333333333,10,4,20,0,90,90,90,90,0.805433186490455,0.994362745098039,3.4,6
121,INFEASIBLE,0,5,20,8,0.533333333333333,10,4,25,0,90,90,90,90,0.802985805188448,0.994362745098039,3.4,6
121,INFEASIBLE,0,5,20,8,0.533333333333333,10,4,30,0,90,90,90,90,0.800538423886441,0.993627450980392,3.4,6
122,INFEASIBLE,0,5,20,10,0.666666666666667,10,4,5,0,90,90,90,90,0.797356828193832,0.994362745098039,3.4,6
122,INFEASIBLE,0,5,20,10,0.666666666666667,10,4,10,0,90,90,90,90,0.794909446891826,0.994362745098039,3.4,6
122,INFEASIBLE,0,5,20,10,0.666666666666667,10,4,15,0,90,90,90,90,0.79270680372002,0.994362745098039,3.4,6
122,INFEASIBLE,0,5,20,10,0.666666666666667,10,4,20,0,90,90,90,90,0.790993636808615,0.994362745098039,3.4,6
122,INFEASIBLE,0,5,20,10,0.666666666666667,10,4,25,0,90,90,90,90,0.787812041116006,0.994362745098039,3.4,6
122,INFEASIBLE,0,5,20,10,0.666666666666667,10,4,30,0,90,90,90,90,0.785364659813999,0.993627450980392,3.4,6
123,INFEASIBLE,0,5,20,12,0.8,10,4,5,0,90,90,90,90,0.786343612334802,0.994362745098039,3.4,6
123,INFEASIBLE,0,5,20,12,0.8,10,4,10,0,90,90,90,90,0.783162016642193,0.994362745098039,3.4,6
123,INFEASIBLE,0,5,20,12,0.8,10,4,15,0,90,90,90,90,0.780225159079785,0.994362745098039,3.4,6
123,INFEASIBLE,0,5,20,12,0.8,10,4,20,0,90,90,90,90,0.778022515907978,0.994362745098039,3.4,6
123,INFEASIBLE,0,5,20,12,0.8,10,4,25,0,90,90,90,90,0.776064610866373,0.994362745098039,3.4,6
123,INFEASIBLE,0,5,20,12,0.8,10,4,30,0,90,90,90,90,0.773127753303965,0.993627450980392,3.4,6
124,INFEASIBLE,0,5,20,15,1,10,4,5,0,90,90,90,90,0.771169848262359,0.994362745098039,3.4,6
124,INFEASIBLE,0,5,20,15,1,10,4,10,0,90,90,90,90,0.768477728830152,0.994362745098039,3.4,6
124,INFEASIBLE,0,5,20,15,1,10,4,15,0,90,90,90,90,0.766519823788546,0.994362745098039,3.4,6
124,INFEASIBLE,0,5,20,15,1,10,4,20,0,90,90,90,90,0.76431718061674,0.994362745098039,3.4,6
124,INFEASIBLE,0,5,20,15,1,10,4,25,0,90,90,90,90,0.762114537444934,0.994362745098039,3.4,6
124,INFEASIBLE,0,5,20,15,1,10,4,30,0,90,90,90,90,0.759911894273128,0.993627450980392,3.4,6
125,INFEASIBLE,0,5,30,8,0.533333333333333,10,4,5,0,90,90,90,90,0.774351443954968,0.994362745098039,3.4,6
125,INFEASIBLE,0,5,30,8,0.533333333333333,10,4,10,0,90,90,90,90,0.771169848262359,0.994362745098039,3.4,6
125,INFEASIBLE,0,5,30,8,0.533333333333333,10,4,15,0,90,90,90,90,0.770925110132159,0.993137254901961,3.4,6
125,INFEASIBLE,0,5,30,8,0.533333333333333,10,4,20,0,90,90,90,90,0.768967205090553,0.994362745098039,3.4,6
125,INFEASIBLE,0,5,30,8,0.533333333333333,10,4,25,0,90,90,90,90,0.767009300048948,0.993137254901961,3.4,6
125,INFEASIBLE,0,5,30,8,0.533333333333333,10,4,30,0,90,90,90,90,0.765051395007342,0.994362745098039,3.4,6
126,INFEASIBLE,0,5,30,10,0.666666666666667,10,4,5,0,90,90,90,90,0.758688203622124,0.994362745098039,3.4,6
126,INFEASIBLE,0,5,30,10,0.666666666666667,10,4,10,0,90,90,90,90,0.755261869799315,0.994362745098039,3.4,6
126,INFEASIBLE,0,5,30,10,0.666666666666667,10,4,15,0,90,90,90,90,0.755261869799315,0.993137254901961,3.4,6
126,INFEASIBLE,0,5,30,10,0.666666666666667,10,4,20,0,90,90,90,90,0.753303964757709,0.994362745098039,3.4,6
126,INFEASIBLE,0,5,30,10,0.666666666666667,10,4,25,0,90,90,90,90,0.751346059716104,0.993137254901961,3.4,6
126,INFEASIBLE,0,5,30,10,0.666666666666667,10,4,30,0,90,90,90,90,0.749388154674498,0.994362745098039,3.4,6
127,INFEASIBLE,0,5,30,12,0.8,10,4,5,0,90,90,90,90,0.745961820851689,0.994362745098039,3.4,6
127,INFEASIBLE,0,5,30,12,0.8,10,4,10,0,90,90,90,90,0.742535487028879,0.994362745098039,3.4,6
127,INFEASIBLE,0,5,30,12,0.8,10,4,15,0,90,90,90,90,0.74278022515908,0.993137254901961,3.4,6
127,INFEASIBLE,0,5,30,12,0.8,10,4,20,0,90,90,90,90,0.740332843857073,0.994362745098039,3.4,6
127,INFEASIBLE,0,5,30,12,0.8,10,4,25,0,90,90,90,90,0.73935389133627,0.993137254901961,3.4,6
