rocket_id,regime,is_fragile,seed,success,rms,osc,slew_sat,peak,max_theta
R0982,FRAGILE,1,1,True,8.027034987784372,6.0,0.6633333333333333,15.595881878670728,15.595881878670728
R0982,FRAGILE,1,2,True,2.8934853927105655,5.0,0.6866666666666666,5.471645407247259,5.471645407247259
R0982,FRAGILE,1,3,True,11.71670029917817,4.0,0.7,19.572187265799695,19.572187265799695
R0982,FRAGILE,1,4,False,6.674471841061997,1.0,0.6683333333333333,15.350000161807763,15.350000161807763
R0982,FRAGILE,1,5,True,7.00940995848707,12.0,0.675,12.830289960179114,12.830289960179114
R0982,FRAGILE,1,6,True,10.840245871628007,5.0,0.635,19.027187647306018,19.027187647306018
R0982,FRAGILE,1,7,True,2.485567550620234,4.0,0.6816666666666666,4.363953081718024,4.363953081718024
R1021,FRAGILE,1,1,False,26.677075341802897,4.0,0.7866666666666666,44.97235518008579,44.97235518008579
R1021,FRAGILE,1,2,False,16.099806031859295,2.0,0.8066666666666666,27.29059194911426,27.29059194911426
R1021,FRAGILE,1,3,False,19.770248209800453,3.0,0.7866666666666666,30.777833149570775,30.777833149570775
R1021,FRAGILE,1,4,True,7.107268886060701,3.0,0.8283333333333334,14.454486464774979,14.454486464774979
R1021,FRAGILE,1,5,False,11.887010956460177,4.0,0.8,22.878687915175423,22.878687915175423
R1021,FRAGILE,1,6,False,26.473283379499637,10.0,0.795,47.16421461645925,47.16421461645925
R1021,FRAGILE,1,7,True,8.344960656459035,7.0,0.795,13.619018273714998,13.619018273714998
R1070,FRAGILE,1,1,False,13.977019650122118,5.0,0.7566666666666667,27.009065434908138,27.009065434908138
R1070,FRAGILE,1,2,False,16.821977235877686,5.0,0.765,27.29312533753808,27.29312533753808
R1070,FRAGILE,1,3,False,15.53914042102453,5.0,0.7966666666666666,32.51436097006388,32.51436097006388
R1070,FRAGILE,1,4,True,13.235247620187968,1.0,0.8066666666666666,21.22178424310816,21.22178424310816
R1070,FRAGILE,1,5,True,3.554524779749908,7.0,0.7766666666666666,11.64592922246942,11.64592922246942
R1070,FRAGILE,1,6,False,18.344870085561,11.0,0.77,33.37679283407767,33.37679283407767
R1070,FRAGILE,1,7,False,17.41219679250053,4.0,0.8033333333333333,33.59589035697938,33.59589035697938
R1082,FRAGILE,1,1,True,10.075429551013412,5.0,0.5283333333333333,15.493060208814207,15.493060208814207
R1082,FRAGILE,1,2,True,5.934954465035422,4.0,0.5366666666666666,13.03210480747623,13.03210480747623
R1082,FRAGILE,1,3,False,16.006288653161516,3.0,0.5333333333333333,27.095293445487574,27.095293445487574
R1082,FRAGILE,1,4,False,12.957222170387553,6.0,0.5283333333333333,28.354706802106,28.354706802106
R1082,FRAGILE,1,5,True,13.49940965377287,7.0,0.5416666666666666,22.163999164789765,22.163999164789765
R1082,FRAGILE,1,6,True,11.519038084611909,2.0,0.5316666666666666,18.423536904672225,18.423536904672225
R1082,FRAGILE,1,7,True,5.841853149538213,5.0,0.5233333333333333,12.400930381450287,12.400930381450287
R1094,FRAGILE,1,1,False,11.43191551591422,7.0,0.715,36.58651232315168,36.58651232315168
R1094,FRAGILE,1,2,False,19.48567072562018,1.0,0.7366666666666667,30.828642216960034,30.828642216960034
R1094,FRAGILE,1,3,False,18.103153524282945,3.0,0.76,26.21710043413066,26.21710043413066
R1094,FRAGILE,1,4,False,14.292104575974044,1.0,0.7433333333333333,22.572467303245194,22.572467303245194
R1094,FRAGILE,1,5,False,6.09445614466302,3.0,0.7516666666666667,16.76994038060482,16.76994038060482
R1094,FRAGILE,1,6,False,10.565908359542531,2.0,0.7533333333333333,25.312175192882314,25.312175192882314
R1094,FRAGILE,1,7,False,18.15367528160799,6.0,0.7616666666666667,29.552302312986612,29.552302312986612
R1165,FRAGILE,1,1,True,8.813019031948214,4.0,0.5966666666666667,15.33566274299607,15.33566274299607
R1165,FRAGILE,1,2,True,5.030643187668408,2.0,0.6316666666666667,11.428319385522475,11.428319385522475
R1165,FRAGILE,1,3,False,12.189063938367664,6.0,0.6583333333333333,24.947895801482918,24.947895801482918
R1165,FRAGILE,1,4,False,7.0498002206869845,1.0,0.65,19.61687845206862,19.61687845206862
R1165,FRAGILE,1,5,True,10.357826113363162,9.0,0.6216666666666667,20.000592450932388,20.000592450932388
R1165,FRAGILE,1,6,True,4.414546226198101,2.0,0.625,7.780977378667545,7.780977378667545
R1165,FRAGILE,1,7,True,3.6323967427977615,5.0,0.6483333333333333,6.946227180671649,6.946227180671649
R1171,FRAGILE,1,1,True,2.368832656954765,17.0,0.36,5.825071749179276,5.825071749179276
R1171,FRAGILE,1,2,False,29.05984526022112,1.0,0.375,45.74954198129631,45.74954198129631
R1171,FRAGILE,1,3,True,10.889746512185635,8.0,0.37,16.707427697772843,16.707427697772843
R1171,FRAGILE,1,4,True,3.792426593852653,2.0,0.35333333333333333,7.007660868190051,7.007660868190051
R1171,FRAGILE,1,5,False,18.567841614041296,7.0,0.38,50.627384702593645,50.627384702593645
R1171,FRAGILE,1,6,True,6.001082453780103,13.0,0.3416666666666667,11.750789740670713,11.750789740670713
R1171,FRAGILE,1,7,True,6.936433691163107,4.0,0.37333333333333335,11.184190633470358,11.184190633470358
R0349,EASY,0,1,True,5.658524230836904,4.0,0.0,9.056453090875976,9.056453090875976
R0349,EASY,0,2,True,1.007371665334479,2.0,0.0,1.7835909166944883,1.7835909166944883
R0349,EASY,0,3,True,1.2106999950406716,1.0,0.0,1.8921411271477033,1.8921411271477033
R0349,EASY,0,4,False,13.102718961803658,0.0,0.0,20.382990189156093,20.382990189156093
R0349,EASY,0,5,True,3.769294384007274,0.0,0.0,5.554131569126881,5.554131569126881
R0349,EASY,0,6,True,5.856005989657665,0.0,0.0,8.149003713874786,8.149003713874786
R0349,EASY,0,7,True,10.578391315821342,0.0,0.0,15.313131498450986,15.313131498450986
R1179,EASY,0,1,True,2.672364573698704,4.0,0.0,4.336817191812009,4.336817191812009
R1179,EASY,0,2,True,0.8239809776301188,2.0,0.0,1.8975682598383068,1.8975682598383068
R1179,EASY,0,3,True,3.6613643844478823,1.0,0.0,6.155234495905661,6.155234495905661
R1179,EASY,0,4,True,7.557402542204938,0.0,0.0,11.373586529233833,11.373586529233833
