rocket_id,td,keff,u_max,latency_steps,Iyy,motor_scale,max_gimbal_deg,wind_original,wind_fixed,servo_slew,static_margin,backlash,deadband,opt_Kd,kp_floor,kp_ceiling,window_ratio,peak_sr,floor_censored,ceil_censored,td_bin,lat_bin
R5227,42.36013992517124,22.089549263870538,1.917655241361357,5,0.010649289460894412,2.9951432933591287,2.3970690517016964,0.32713051629902756,0.25,198.6249529901956,-0.24461921551493693,0.14022854165027085,0.08736567174105116,1.0,5.410303258116627,122.85401243525928,22.707417047455085,1.0,False,False,td40-80,lat5-6
R5525,15.476411195033384,1.685915372130632,9.179826847105945,1,0.06233681879981646,1.3381060201327406,11.474783558882432,0.3193531640605157,0.25,193.8747114090574,0.016671256827397785,0.043635114262149714,0.11730943131222846,1.0,0.05,313.5015310141363,6270.030620282725,1.0,True,False,td0-40,lat1
R5585,243.65953153464739,28.01746350162252,8.696702023740901,5,0.007583868082986804,2.7053888985054515,10.870877529676125,0.30360845277404575,0.25,68.9451061234715,-0.24383782377622296,0.1687114687623931,0.07913525938452479,2.0,,,,0.75,False,False,td180-300,lat5-6
R5654,157.00589489845993,20.49535595136254,7.660559556567355,5,0.010088944902369452,2.6327603830047144,9.575699445709194,0.3390953364506354,0.25,174.01924355509078,-0.05063633855366126,0.22124507538567445,0.13913140436604596,1.0,13.806129088084548,48.143651237104336,3.4871216204008237,1.0,False,False,td120-180,lat5-6
R5805,236.040101153248,21.29990588168577,11.08174385672763,1,0.007678300937733671,2.0823461898296327,13.852179820909539,0.08368009990226885,0.25,108.51302896346026,-0.0935214908534096,0.15395471082715748,0.01656403314766479,1.0,2.1201729433379146,800.0,377.32770928607,1.0,False,True,td180-300,lat1
R5852,113.43477793367097,10.835513808566807,10.46879547548422,5,0.019555428305539954,2.6979069128519026,13.085994344355273,0.09405437364669138,0.25,126.37272085890251,0.080808962035266,0.21926307281632795,0.038520590904974276,1.0,3.9591762464819387,89.90266619324312,22.707417047455063,1.0,False,False,td80-120,lat5-6
R5897,315.2321495692999,30.685848953832885,10.27288344029749,4,0.007070467616020447,2.7624625496912034,12.841104300371862,0.17681828861337384,0.25,65.30041073609758,-0.19652590233322836,0.12278663896483656,0.0013334949603358837,1.0,10.103111735817121,89.90266619324312,8.898512512192063,1.0,False,False,td300+,lat4
R6078,176.22568703591975,26.96839792639544,6.534525614643132,1,0.00718270512367559,2.4663420286764577,8.168157018303916,0.24446727466092832,0.25,81.9489290830666,0.05093393426938053,0.02577836676617453,0.01460188344905965,1.0,1.5515097685336101,585.4276268957477,377.32770928606993,1.0,False,False,td120-180,lat1
R6080,465.45705995109523,39.33600759448554,11.832849554776551,5,0.005098560418874087,2.553571178346176,14.79106194347069,0.14704074385432236,0.25,146.98373629593482,-0.16033685180579008,0.24404127570966425,0.05233284401406733,1.0,,,,0.55,False,False,td300+,lat5-6
R6086,29.01144400492663,2.813746463031553,10.310610563564945,2,0.04232992100741776,1.5165004333573127,12.88826320445618,0.20842923455621742,0.25,62.78284732858889,-0.2557995599138922,0.15862439988258992,0.031387078632088075,1.0,1.5515097685336101,89.90266619324312,57.9452788609984,1.0,False,False,td0-40,lat2-3
