regime,p_unstable,slew_code,u_max_code,Kp,Kd,theta0_deg,seed,stable,rms_deg,peak_deg,end_deg,failure_time_s,metric,first_cross_s,peak_early,lead_time_s,crossed,lead_valid,threshold
BOUNDARY,8,12,6,10,3,3,104,1,2.84643831343311,3.9393949682158,3.9393949682158,NaN,LESO_DHAT_O16,NaN,68.1636887910409,NaN,0,0,222.375648979326
BOUNDARY,8,12,6,10,3,3,105,1,2.5491073645879,3.27948742942079,3.27230404089071,NaN,THETA_ABS,NaN,2.50054648603615,NaN,0,0,3.33033854304802
BOUNDARY,8,12,6,10,3,3,105,1,2.5491073645879,3.27948742942079,3.27230404089071,NaN,Q_ABS,NaN,4.3731997747904,NaN,0,0,13.1289848403107
BOUNDARY,8,12,6,10,3,3,105,1,2.5491073645879,3.27948742942079,3.27230404089071,NaN,CMD_GAP,NaN,0.234395692510879,NaN,0,0,1.48964232950244
BOUNDARY,8,12,6,10,3,3,105,1,2.5491073645879,3.27948742942079,3.27230404089071,NaN,RATE_GAP,NaN,2.72349848079335,NaN,0,0,10.6710449380633
BOUNDARY,8,12,6,10,3,3,105,1,2.5491073645879,3.27948742942079,3.27230404089071,NaN,LESO_DHAT_O4,0.57,63.8272586318539,NaN,1,0,22.2806497216406
BOUNDARY,8,12,6,10,3,3,105,1,2.5491073645879,3.27948742942079,3.27230404089071,NaN,LESO_DHAT_O8,1.655,34.5038412540922,NaN,1,0,40.5850762924148
BOUNDARY,8,12,6,10,3,3,105,1,2.5491073645879,3.27948742942079,3.27230404089071,NaN,LESO_DHAT_O12,NaN,39.3206831239847,NaN,0,0,113.68283462573
BOUNDARY,8,12,6,10,3,3,105,1,2.5491073645879,3.27948742942079,3.27230404089071,NaN,LESO_DHAT_O16,NaN,47.3130692643678,NaN,0,0,222.375648979326
BOUNDARY,8,12,6,10,3,3,106,1,1.86235499614984,4.70233623628983,4.70233623628983,NaN,THETA_ABS,2.945,2.08004252475906,NaN,1,0,3.33033854304802
BOUNDARY,8,12,6,10,3,3,106,1,1.86235499614984,4.70233623628983,4.70233623628983,NaN,Q_ABS,NaN,5.11038539040607,NaN,0,0,13.1289848403107
BOUNDARY,8,12,6,10,3,3,106,1,1.86235499614984,4.70233623628983,4.70233623628983,NaN,CMD_GAP,NaN,0.254296988067364,NaN,0,0,1.48964232950244
BOUNDARY,8,12,6,10,3,3,106,1,1.86235499614984,4.70233623628983,4.70233623628983,NaN,RATE_GAP,NaN,3.93004795934607,NaN,0,0,10.6710449380633
BOUNDARY,8,12,6,10,3,3,106,1,1.86235499614984,4.70233623628983,4.70233623628983,NaN,LESO_DHAT_O4,0.685,25.5023686352356,NaN,1,0,22.2806497216406
BOUNDARY,8,12,6,10,3,3,106,1,1.86235499614984,4.70233623628983,4.70233623628983,NaN,LESO_DHAT_O8,2.375,20.6008020730215,NaN,1,0,40.5850762924148
BOUNDARY,8,12,6,10,3,3,106,1,1.86235499614984,4.70233623628983,4.70233623628983,NaN,LESO_DHAT_O12,2.575,23.4278980588034,NaN,1,0,113.68283462573
BOUNDARY,8,12,6,10,3,3,106,1,1.86235499614984,4.70233623628983,4.70233623628983,NaN,LESO_DHAT_O16,NaN,27.8453333536521,NaN,0,0,222.375648979326
