feature,class_label,grid_value,partial_dependence
Cm_alpha,FRAGILE,-59.62577144728424,0.13463638520685398
Cm_alpha,FRAGILE,-57.73845977628258,0.13423344729359563
Cm_alpha,FRAGILE,-55.85114810528093,0.1354586153871056
Cm_alpha,FRAGILE,-53.96383643427927,0.1454947717389188
Cm_alpha,FRAGILE,-52.07652476327762,0.1455982432906447
Cm_alpha,FRAGILE,-50.18921309227596,0.14643667365381957
Cm_alpha,FRAGILE,-48.30190142127431,0.14690424086641113
Cm_alpha,FRAGILE,-46.41458975027266,0.14466833146278854
Cm_alpha,FRAGILE,-44.52727807927101,0.14252277079021922
Cm_alpha,FRAGILE,-42.63996640826935,0.14295410436891332
Cm_alpha,FRAGILE,-40.7526547372677,0.1594761972746225
Cm_alpha,FRAGILE,-38.86534306626604,0.16163567881328847
Cm_alpha,FRAGILE,-36.97803139526439,0.16433970010476512
Cm_alpha,FRAGILE,-35.09071972426273,0.15885090886999775
Cm_alpha,FRAGILE,-33.20340805326108,0.16857459229209257
Cm_alpha,INFEASIBLE,-69.06232980229251,0.5437563828938032
Cm_alpha,INFEASIBLE,-67.17501813129086,0.5512785954316305
Cm_alpha,INFEASIBLE,-65.2877064602892,0.5518368303389719
Cm_alpha,INFEASIBLE,-63.400394789287546,0.5520770019237586
Cm_alpha,INFEASIBLE,-61.51308311828589,0.5547657226872611
Cm_alpha,INFEASIBLE,-59.62577144728424,0.5543466443958042
Cm_alpha,INFEASIBLE,-57.73845977628258,0.5557635819820463
Cm_alpha,INFEASIBLE,-55.85114810528093,0.5549986305355071
Cm_alpha,INFEASIBLE,-53.96383643427927,0.5465014483805442
Cm_alpha,INFEASIBLE,-52.07652476327762,0.5447251030826274
Cm_alpha,INFEASIBLE,-50.18921309227596,0.5435668509265678
Cm_alpha,INFEASIBLE,-48.30190142127431,0.5438230536328187
Cm_alpha,INFEASIBLE,-46.41458975027266,0.5461457969764263
Cm_alpha,INFEASIBLE,-44.52727807927101,0.546600423330147
Cm_alpha,INFEASIBLE,-42.63996640826935,0.5481416551568569
Cm_alpha,INFEASIBLE,-40.7526547372677,0.5370269028820777
Cm_alpha,INFEASIBLE,-38.86534306626604,0.5360867728280658
Cm_alpha,INFEASIBLE,-36.97803139526439,0.5367349802829251
Cm_alpha,INFEASIBLE,-35.09071972426273,0.5441114254751356
Cm_alpha,INFEASIBLE,-33.20340805326108,0.5374392838072339
control_effectiveness,EASY,5.296290041383008,0.37688251823879865
control_effectiveness,EASY,5.734635390530661,0.37587492307785525
control_effectiveness,EASY,6.172980739678313,0.36059444144992736
control_effectiveness,EASY,6.611326088825966,0.34911457871587165
control_effectiveness,EASY,7.049671437973619,0.3440437984917565
control_effectiveness,EASY,7.488016787121271,0.3403952174725322
control_effectiveness,EASY,7.926362136268924,0.33634803568406213
control_effectiveness,EASY,8.364707485416577,0.3266274593791597
control_effectiveness,EASY,8.80305283456423,0.31695401634628606
control_effectiveness,EASY,9.241398183711883,0.31375844804692454
control_effectiveness,EASY,9.679743532859536,0.3039825942968075
control_effectiveness,EASY,10.11808888200719,0.29928768729127303
control_effectiveness,EASY,10.55643423115484,0.2740471144646443
control_effectiveness,EASY,10.994779580302493,0.2694158227501914
control_effectiveness,EASY,11.433124929450146,0.2628791924602965
control_effectiveness,EASY,11.871470278597798,0.2581656041428228
control_effectiveness,EASY,12.30981562774545,0.25952574608556245
control_effectiveness,EASY,12.748160976893104,0.25847382267897034
control_effectiveness,EASY,13.186506326040757,0.2574003258494378
control_effectiveness,EASY,13.62485167518841,0.25521465566706886
control_effectiveness,FRAGILE,5.296290041383008,0.17482031868733006
control_effectiveness,FRAGILE,5.734635390530661,0.1649300599724155
control_effectiveness,FRAGILE,6.172980739678313,0.15389938160722708
control_effectiveness,FRAGILE,6.611326088825966,0.153360810644891
control_effectiveness,FRAGILE,7.049671437973619,0.14999091154955402
control_effectiveness,FRAGILE,7.488016787121271,0.14694216553584208
control_effectiveness,FRAGILE,7.926362136268924,0.14460879100286894
control_effectiveness,FRAGILE,8.364707485416577,0.1477194096522063
control_effectiveness,FRAGILE,8.80305283456423,0.14783209309755008
control_effectiveness,FRAGILE,9.241398183711883,0.14792849097169924
control_effectiveness,FRAGILE,9.679743532859536,0.15105235778103943
control_effectiveness,FRAGILE,10.11808888200719,0.15116882963065728
control_effectiveness,FRAGILE,10.55643423115484,0.14588447757266937
control_effectiveness,FRAGILE,10.994779580302493,0.14495415900808917
control_effectiveness,FRAGILE,11.433124929450146,0.14826738502591413
control_effectiveness,FRAGILE,11.871470278597798,0.13922978818219406
control_effectiveness,FRAGILE,12.30981562774545,0.13374446854815455
control_effectiveness,FRAGILE,12.748160976893104,0.1337151093276994
control_effectiveness,FRAGILE,13.186506326040757,0.13584927164456587
control_effectiveness,FRAGILE,13.62485167518841,0.14074975543161655
control_effectiveness,INFEASIBLE,5.296290041383008,0.44829716307387185
control_effectiveness,INFEASIBLE,5.734635390530661,0.4591950169497293
control_effectiveness,INFEASIBLE,6.172980739678313,0.48550617694284554
control_effectiveness,INFEASIBLE,6.611326088825966,0.497524610639238
control_effectiveness,INFEASIBLE,7.049671437973619,0.5059652899586893
control_effectiveness,INFEASIBLE,7.488016787121271,0.5126626169916257
control_effectiveness,INFEASIBLE,7.926362136268924,0.5190431733130689
control_effectiveness,INFEASIBLE,8.364707485416577,0.5256531309686342
control_effectiveness,INFEASIBLE,8.80305283456423,0.5352138905561642
control_effectiveness,INFEASIBLE,9.241398183711883,0.5383130609813763
control_effectiveness,INFEASIBLE,9.679743532859536,0.5449650479221534
control_effectiveness,INFEASIBLE,10.11808888200719,0.5495434830780699
control_effectiveness,INFEASIBLE,10.55643423115484,0.580068407962686
control_effectiveness,INFEASIBLE,10.994779580302493,0.5856300182417198
control_effectiveness,INFEASIBLE,11.433124929450146,0.5888534225137891
control_effectiveness,INFEASIBLE,11.871470278597798,0.602604607674983
control_effectiveness,INFEASIBLE,12.30981562774545,0.606729785366283
control_effectiveness,INFEASIBLE,12.748160976893104,0.6078110679933307
control_effectiveness,INFEASIBLE,13.186506326040757,0.6067504025059962
control_effectiveness,INFEASIBLE,13.62485167518841,0.604035588901315
thrust,EASY,26.737195790191443,0.31102203387671123
thrust,EASY,27.903995073519013,0.3051489165611584
thrust,EASY,29.07079435684658,0.30740976386560936
thrust,EASY,30.237593640174147,0.3099555615208423
thrust,EASY,31.404392923501717,0.3091947208060948
thrust,EASY,32.57119220682929,0.3087547306009346
thrust,EASY,33.73799149015686,0.30961229461616335
thrust,EASY,34.90479077348442,0.31021792854462055
thrust,EASY,36.07159005681199,0.30977641515566323
thrust,EASY,37.23838934013956,0.3082148602459719
thrust,EASY,38.405188623467126,0.3074963160756909
thrust,EASY,39.571987906794696,0.30809578308254315
thrust,EASY,40.73878719012227,0.3069553772923004
thrust,EASY,41.90558647344984,0.3030426147074809
thrust,EASY,43.07238575677741,0.3028275170031262
thrust,EASY,44.23918504010497,0.30254728949286114
thrust,EASY,45.40598432343254,0.3036825239053523
thrust,EASY,46.57278360676011,0.3040821354171009
thrust,EASY,47.739582890087675,0.29988446481367176
thrust,EASY,48.906382173415246,0.29816897625105643
thrust,FRAGILE,26.737195790191443,0.1463604969897921
thrust,FRAGILE,27.903995073519013,0.14953739225831628
thrust,FRAGILE,29.07079435684658,0.14842525083104283
thrust,FRAGILE,30.237593640174147,0.14475032221157857
thrust,FRAGILE,31.404392923501717,0.14597025205089245
thrust,FRAGILE,32.57119220682929,0.14748219580429756
thrust,FRAGILE,33.73799149015686,0.1456094810742192
thrust,FRAGILE,34.90479077348442,0.14494936956166943
thrust,FRAGILE,36.07159005681199,0.1451309431682679
thrust,FRAGILE,37.23838934013956,0.14553467778359722
thrust,FRAGILE,38.405188623467126,0.14491307625393537
thrust,FRAGILE,39.571987906794696,0.14453833764766588
thrust,FRAGILE,40.73878719012227,0.14570359072738545
thrust,FRAGILE,41.90558647344984,0.14979915415812553
thrust,FRAGILE,43.07238575677741,0.1514894358833223
thrust,FRAGILE,44.23918504010497,0.15164833504204697
thrust,FRAGILE,45.40598432343254,0.15057312496131112
thrust,FRAGILE,46.57278360676011,0.1510241836018473
thrust,FRAGILE,47.739582890087675,0.15141428807820695
thrust,FRAGILE,48.906382173415246,0.15079930858564186
thrust,INFEASIBLE,26.737195790191443,0.5426174691334968
thrust,INFEASIBLE,27.903995073519013,0.5453136911805253
thrust,INFEASIBLE,29.07079435684658,0.5441649853033478
thrust,INFEASIBLE,30.237593640174147,0.5452941162675792
thrust,INFEASIBLE,31.404392923501717,0.5448350271430127
thrust,INFEASIBLE,32.57119220682929,0.5437630735947679
thrust,INFEASIBLE,33.73799149015686,0.5447782243096176
thrust,INFEASIBLE,34.90479077348442,0.54483270189371
thrust,INFEASIBLE,36.07159005681199,0.5450926416760685
thrust,INFEASIBLE,37.23838934013956,0.546250461970431
thrust,INFEASIBLE,38.405188623467126,0.547590607670374
thrust,INFEASIBLE,39.571987906794696,0.5473658792697914
thrust,INFEASIBLE,40.73878719012227,0.5473410319803144
thrust,INFEASIBLE,41.90558647344984,0.5471582311343937
thrust,INFEASIBLE,43.07238575677741,0.5456830471135514
thrust,INFEASIBLE,44.23918504010497,0.5458043754650919
thrust,INFEASIBLE,45.40598432343254,0.5457443511333367
thrust,INFEASIBLE,46.57278360676011,0.5448936809810521
thrust,INFEASIBLE,47.739582890087675,0.5487012471081217
thrust,INFEASIBLE,48.906382173415246,0.5510317151633016
deadband,EASY,0.007069393651242364,0.30462503758225595
deadband,EASY,0.014303131546276982,0.3046298374474641
deadband,EASY,0.0215368694413116,0.30519043432443466
deadband,EASY,0.02877060733634622,0.30429496267860445
deadband,EASY,0.03600434523138083,0.3048234671301919
deadband,EASY,0.04323808312641545,0.3042066723562061
deadband,EASY,0.05047182102145007,0.3040021498808317
deadband,EASY,0.057705558916484684,0.30552302060902964
deadband,EASY,0.0649392968115193,0.3062880862795495
deadband,EASY,0.07217303470655391,0.3060478654746374
deadband,EASY,0.07940677260158853,0.3048284561744426
deadband,EASY,0.08664051049662315,0.3061566306200978
deadband,EASY,0.09387424839165777,0.3083325930039452
deadband,EASY,0.10110798628669239,0.3083942700916481
deadband,EASY,0.108341724181727,0.3067631823185782
deadband,EASY,0.11557546207676161,0.30401605297806455
deadband,EASY,0.12280919997179623,0.30321525276398587
deadband,EASY,0.13004293786683085,0.30515785021378816
deadband,EASY,0.13727667576186547,0.3045875516098551
deadband,EASY,0.1445104136569001,0.30745886646971626
deadband,FRAGILE,0.007069393651242364,0.15106814368251417
deadband,FRAGILE,0.014303131546276982,0.148802480964784
deadband,FRAGILE,0.0215368694413116,0.14725080014524364
deadband,FRAGILE,0.02877060733634622,0.14804519801847182
deadband,FRAGILE,0.03600434523138083,0.14650483371002423
deadband,FRAGILE,0.04323808312641545,0.14558493805534914
deadband,FRAGILE,0.05047182102145007,0.14706221051770446
deadband,FRAGILE,0.057705558916484684,0.144926496236905
deadband,FRAGILE,0.0649392968115193,0.14320482572101798
deadband,FRAGILE,0.07217303470655391,0.14361098416641715
deadband,FRAGILE,0.07940677260158853,0.1425820873451575
deadband,FRAGILE,0.08664051049662315,0.14026367935040782
deadband,FRAGILE,0.09387424839165777,0.13980874879841632
deadband,FRAGILE,0.10110798628669239,0.14049756081636847
deadband,FRAGILE,0.108341724181727,0.14568715006783226
deadband,FRAGILE,0.11557546207676161,0.15103899944674784
deadband,FRAGILE,0.12280919997179623,0.15479216755697903
deadband,FRAGILE,0.13004293786683085,0.16085217765914053
deadband,FRAGILE,0.13727667576186547,0.16324440646825814
deadband,FRAGILE,0.1445104136569001,0.15877729724210207
deadband,INFEASIBLE,0.007069393651242364,0.54430681873523
deadband,INFEASIBLE,0.014303131546276982,0.546567681587752
deadband,INFEASIBLE,0.0215368694413116,0.5475587655303216
deadband,INFEASIBLE,0.02877060733634622,0.5476598393029237
deadband,INFEASIBLE,0.03600434523138083,0.5486716991597839
deadband,INFEASIBLE,0.04323808312641545,0.5502083895884448
deadband,INFEASIBLE,0.05047182102145007,0.5489356396014639
deadband,INFEASIBLE,0.057705558916484684,0.5495504831540647
deadband,INFEASIBLE,0.0649392968115193,0.5505070879994318
deadband,INFEASIBLE,0.07217303470655391,0.5503411503589452
deadband,INFEASIBLE,0.07940677260158853,0.5525894564803999
deadband,INFEASIBLE,0.08664051049662315,0.5535796900294947
deadband,INFEASIBLE,0.09387424839165777,0.5518586581976385
deadband,INFEASIBLE,0.10110798628669239,0.5511081690919836
deadband,INFEASIBLE,0.108341724181727,0.5475496676135901
deadband,INFEASIBLE,0.11557546207676161,0.5449449475751876
deadband,INFEASIBLE,0.12280919997179623,0.5419925796790351
deadband,INFEASIBLE,0.13004293786683085,0.5339899721270713
deadband,INFEASIBLE,0.13727667576186547,0.5321680419218869
deadband,INFEASIBLE,0.1445104136569001,0.5337638362881818
backlash,EASY,0.0067816872344014165,0.754401260835341
backlash,EASY,0.019080687998060893,0.7561070985363344
backlash,EASY,0.03137968876172037,0.7500983719148208
backlash,EASY,0.04367868952537985,0.7003811991924039
backlash,EASY,0.055977690289039324,0.6073275074098271
backlash,EASY,0.06827669105269879,0.5030288660762186
backlash,EASY,0.08057569181635829,0.4116410705503086
backlash,EASY,0.09287469258001776,0.31900914930284113
backlash,EASY,0.10517369334367724,0.23641269723586128
backlash,EASY,0.11747269410733671,0.19835771354980297
backlash,EASY,0.12977169487099618,0.17595207265623627
backlash,EASY,0.14207069563465566,0.11696725969368028
backlash,EASY,0.15436969639831516,0.06936327899729725
backlash,EASY,0.16666869716197463,0.06372323597105316
backlash,EASY,0.1789676979256341,0.06044690071195309
backlash,EASY,0.19126669868929358,0.05992063572996046
backlash,EASY,0.20356569945295305,0.059593803005045284
backlash,EASY,0.21586470021661253,0.059593803005045284
backlash,EASY,0.228163700980272,0.059593803005045284
backlash,EASY,0.24046270174393147,0.059593803005045284
backlash,FRAGILE,0.0067816872344014165,0.12996802516412292
backlash,FRAGILE,0.019080687998060893,0.12809967737009195
backlash,FRAGILE,0.03137968876172037,0.1327849701112979
backlash,FRAGILE,0.04367868952537985,0.17005163905235393
backlash,FRAGILE,0.055977690289039324,0.22558095972717335
backlash,FRAGILE,0.06827669105269879,0.2520058596606373
backlash,FRAGILE,0.08057569181635829,0.2675321652349861
backlash,FRAGILE,0.09287469258001776,0.2595800702277016
backlash,FRAGILE,0.10517369334367724,0.27255638338604726
backlash,FRAGILE,0.11747269410733671,0.24683595174965017
backlash,FRAGILE,0.12977169487099618,0.203905141425774
backlash,FRAGILE,0.14207069563465566,0.16626522365603352
backlash,FRAGILE,0.15436969639831516,0.09353531309335898
backlash,FRAGILE,0.16666869716197463,0.08754388657848791
backlash,FRAGILE,0.1789676979256341,0.07430392303960291
backlash,FRAGILE,0.19126669868929358,0.06707102489886708
backlash,FRAGILE,0.20356569945295305,0.06645183852455148
backlash,FRAGILE,0.21586470021661253,0.06645183852455148
backlash,FRAGILE,0.228163700980272,0.06645183852455148
backlash,FRAGILE,0.24046270174393147,0.06645183852455148
backlash,INFEASIBLE,0.0067816872344014165,0.11563071400053525
backlash,INFEASIBLE,0.019080687998060893,0.11579322409357291
backlash,INFEASIBLE,0.03137968876172037,0.11711665797388153
backlash,INFEASIBLE,0.04367868952537985,0.12956716175524222
backlash,INFEASIBLE,0.055977690289039324,0.1670915328629995
backlash,INFEASIBLE,0.06827669105269879,0.24496527426314424
backlash,INFEASIBLE,0.08057569181635829,0.3208267642147054
backlash,INFEASIBLE,0.09287469258001776,0.4214107804694571
backlash,INFEASIBLE,0.10517369334367724,0.4910309193780913
backlash,INFEASIBLE,0.11747269410733671,0.5548063347005464
backlash,INFEASIBLE,0.12977169487099618,0.6201427859179898
backlash,INFEASIBLE,0.14207069563465566,0.7167675166502857
backlash,INFEASIBLE,0.15436969639831516,0.8371014079093443
backlash,INFEASIBLE,0.16666869716197463,0.8487328774504596
backlash,INFEASIBLE,0.1789676979256341,0.865249176248444
backlash,INFEASIBLE,0.19126669868929358,0.8730083393711721
backlash,INFEASIBLE,0.20356569945295305,0.8739543584704027
backlash,INFEASIBLE,0.21586470021661253,0.8739543584704027
backlash,INFEASIBLE,0.228163700980272,0.8739543584704027
backlash,INFEASIBLE,0.24046270174393147,0.8739543584704027
latency_steps,EASY,1.0,0.299428956349282
latency_steps,EASY,2.0,0.3001478422737909
latency_steps,EASY,3.0,0.30632945424047076
latency_steps,EASY,4.0,0.30890003364898044
latency_steps,EASY,5.0,0.30956019739330326
latency_steps,EASY,6.0,0.3087523722000112
latency_steps,FRAGILE,1.0,0.15544357989116314
latency_steps,FRAGILE,2.0,0.1524256057716424
latency_steps,FRAGILE,3.0,0.14895950653762713
latency_steps,FRAGILE,4.0,0.14781681162354127
latency_steps,FRAGILE,5.0,0.14656219205865934
latency_steps,FRAGILE,6.0,0.14849121741665403
latency_steps,INFEASIBLE,1.0,0.5451274637595553
latency_steps,INFEASIBLE,2.0,0.547426551954567
latency_steps,INFEASIBLE,3.0,0.5447110392219026
latency_steps,INFEASIBLE,4.0,0.5432831547274783
latency_steps,INFEASIBLE,5.0,0.5438776105480376
latency_steps,INFEASIBLE,6.0,0.5427564103833347
wind_strength,EASY,0.06568391566344918,0.3162679435946221
wind_strength,EASY,0.08489787910692193,0.3139178679634665
wind_strength,EASY,0.10411184255039468,0.31517880116082825
wind_strength,EASY,0.12332580599386744,0.3135628996855448
wind_strength,EASY,0.1425397694373402,0.3100671064314439
wind_strength,EASY,0.16175373288081296,0.30743015101815335
wind_strength,EASY,0.1809676963242857,0.30643995252789713
wind_strength,EASY,0.20018165976775842,0.30534485653211924
wind_strength,EASY,0.21939562321123118,0.30555453359526913
wind_strength,EASY,0.23860958665470394,0.3060668356036926
wind_strength,EASY,0.2578235500981767,0.3064882065998249
wind_strength,EASY,0.27703751354164946,0.3058672806450559
wind_strength,EASY,0.2962514769851222,0.3019053187209857
wind_strength,EASY,0.315465440428595,0.3010649516592525
wind_strength,EASY,0.3346794038720677,0.301712745618203
wind_strength,EASY,0.35389336731554044,0.30085493082463144
wind_strength,EASY,0.3731073307590132,0.2982707817794998
wind_strength,EASY,0.39232129420248596,0.2935910135677939
wind_strength,EASY,0.4115352576459587,0.2915077878157752
wind_strength,EASY,0.4307492210894315,0.2897978645046184
wind_strength,FRAGILE,0.06568391566344918,0.1523387685037955
wind_strength,FRAGILE,0.08489787910692193,0.15348541594633947
wind_strength,FRAGILE,0.10411184255039468,0.14539417498641122
wind_strength,FRAGILE,0.12332580599386744,0.14264837362310237
wind_strength,FRAGILE,0.1425397694373402,0.14581127458554252
wind_strength,FRAGILE,0.16175373288081296,0.15123377257747833
wind_strength,FRAGILE,0.1809676963242857,0.1495154392121863
wind_strength,FRAGILE,0.20018165976775842,0.14865983458485604
wind_strength,FRAGILE,0.21939562321123118,0.14595524807686522
wind_strength,FRAGILE,0.23860958665470394,0.14561229225021055
wind_strength,FRAGILE,0.2578235500981767,0.1465086523842277
wind_strength,FRAGILE,0.27703751354164946,0.14409886101692357
wind_strength,FRAGILE,0.2962514769851222,0.14464609771903658
wind_strength,FRAGILE,0.315465440428595,0.14583842208684986
wind_strength,FRAGILE,0.3346794038720677,0.14382586757614316
wind_strength,FRAGILE,0.35389336731554044,0.1420934972713689
wind_strength,FRAGILE,0.3731073307590132,0.1443106055186628
wind_strength,FRAGILE,0.39232129420248596,0.15133083793424645
wind_strength,FRAGILE,0.4115352576459587,0.15611061851454544
wind_strength,FRAGILE,0.4307492210894315,0.1599583117303525
wind_strength,INFEASIBLE,0.06568391566344918,0.5313932879015825
wind_strength,INFEASIBLE,0.08489787910692193,0.5325967160901942
wind_strength,INFEASIBLE,0.10411184255039468,0.5394270238527608
wind_strength,INFEASIBLE,0.12332580599386744,0.543788726691353
wind_strength,INFEASIBLE,0.1425397694373402,0.544121618983014
wind_strength,INFEASIBLE,0.16175373288081296,0.5413360764043683
wind_strength,INFEASIBLE,0.1809676963242857,0.5440446082599165
wind_strength,INFEASIBLE,0.20018165976775842,0.5459953088830248
wind_strength,INFEASIBLE,0.21939562321123118,0.5484902183278657
wind_strength,INFEASIBLE,0.23860958665470394,0.5483208721460973
wind_strength,INFEASIBLE,0.2578235500981767,0.5470031410159476
wind_strength,INFEASIBLE,0.27703751354164946,0.5500338583380207
wind_strength,INFEASIBLE,0.2962514769851222,0.553448583559978
wind_strength,INFEASIBLE,0.315465440428595,0.5530966262538979
wind_strength,INFEASIBLE,0.3346794038720677,0.5544613868056543
wind_strength,INFEASIBLE,0.35389336731554044,0.5570515719040001
wind_strength,INFEASIBLE,0.3731073307590132,0.5574186127018375
wind_strength,INFEASIBLE,0.39232129420248596,0.5550781484979597
wind_strength,INFEASIBLE,0.4115352576459587,0.5523815936696788
wind_strength,INFEASIBLE,0.4307492210894315,0.5502438237650285
