case_id,controller,regime_name,rate_center_deg_s,tau_actuator_ms,tau_sensor_ms,processing_delay_ms,aero_scale,thrust_scale,rms_angle_error_deg,rms_rate_deg_s,max_abs_angle_deg,max_abs_delta_deg,final_error_deg,unstable,precision_success,mean_abs_alpha_deg,cp_ahead_share,zero_crossings_error,slew_tracking_error_deg,overshoot_error_deg
6,ADRC,MID_RATE,130,25,3,6,0.85,0.9,4.48425183808694,19.7055880245677,16.8250272809683,9.87132157198991,0.601089587745311,0,0,101.026610159278,0,1,0.144716261851682,0.720425391220568
6,AI,MID_RATE,130,25,3,6,0.85,0.9,116.580949456419,48.4802915510309,195.807632832343,9.40745140106059,-195.807632832343,1,0,82.7143628106909,0,0,5.43287924541371,0
6,PID,HIGH_RATE,250,25,3,6,0.85,0.9,11.5889770552301,52.9417429385672,41.6497636347903,9.9999996067442,-0.0315691177382788,0,0,109.099950064329,0,0,0.388953490871054,0
6,ADRC,HIGH_RATE,250,25,3,6,0.85,0.9,12.3784710546754,48.6875088216637,41.6497636347903,9.99993731774805,1.78724887733699,0,0,108.703148656893,0,1,0.166930799545728,2.27079691869919
6,AI,HIGH_RATE,250,25,3,6,0.85,0.9,135.972643313207,61.1040245268183,217.470064158462,9.20820989816701,-217.470064158462,1,0,81.2655706784354,0,0,5.21380815523078,0
7,PID,LOW_RATE,40,8,15,6,0.85,0.9,1.25342498252308,7.26828936438934,6.97482787232213,9.99996985689531,-0.0283831228326851,0,1,93.8539746243204,0,0,0.203661230576558,0
7,ADRC,LOW_RATE,40,8,15,6,0.85,0.9,2.00040135566097,6.19246299803106,7.69914743883333,5.71688380706327,0.268815818150102,0,0,95.4876615792133,0,1,0.0288442038927272,0.307285604582757
7,AI,LOW_RATE,40,8,15,6,0.85,0.9,1.81836299431451,6.16724182163076,7.14816157263553,9.6396301596902,-0.968535694472556,0,1,96.056037171324,0,0,1.05973261832673,0
7,PID,MID_RATE,130,8,15,6,0.85,0.9,3.30250899238184,19.5569012638336,14.8663136759514,9.99999999999827,-0.0296287449100575,0,0,99.580529188636,0,0,0.198976108811033,0
7,ADRC,MID_RATE,130,8,15,6,0.85,0.9,3.96740307431112,17.979738861854,15.2464063701112,9.99710607512906,0.529786056910418,0,0,100.419569445586,0,1,0.0555280093206183,0.637244132331952
7,AI,MID_RATE,130,8,15,6,0.85,0.9,117.158123700548,49.1166701490346,198.158611534641,9.99747615235316,-198.158611534641,1,0,82.113827131071,0,0,3.35851907499095,0
7,PID,HIGH_RATE,250,8,15,6,0.85,0.9,10.2010865037221,48.3316146687665,37.5262474468068,10,-0.0314035287921263,0,0,108.338130242768,0,0,0.205856559532116,0
7,ADRC,HIGH_RATE,250,8,15,6,0.85,0.9,10.8716125684694,44.7280014848989,37.5262474468068,10,1.56332969629367,0,0,108.05019859659,0,1,0.0630652300963617,2.01287879735173
7,AI,HIGH_RATE,250,8,15,6,0.85,0.9,135.033251565473,59.9782199969725,217.728074963599,9.99962891055266,-217.728074963599,1,0,80.936059414345,0,0,3.1582620146913,0
8,PID,LOW_RATE,40,25,15,6,0.85,0.9,1.36236411951549,15.1374523785611,7.40061833768194,9.88495235401456,-0.424907539209911,0,1,93.9380240425475,0,52,5.9966436639637,0.354734548580601
8,ADRC,LOW_RATE,40,25,15,6,0.85,0.9,2.04514168320813,7.0027847506996,8.11621037280253,4.58484534567079,0.269490419779167,0,0,95.5161954689697,0,1,0.0729108619029588,0.307231051254833
8,AI,LOW_RATE,40,25,15,6,0.85,0.9,1.75256863355428,9.53120187223827,7.62896348560765,8.37404658223205,0.222434342740179,0,1,92.0698525392379,0,1,1.52643869846153,1.60729756134113
8,PID,MID_RATE,130,25,15,6,0.85,0.9,3.76534702853671,26.0757627530769,16.7843855015449,9.99927460654035,-0.156259280394788,0,0,100.021580657886,0,48,5.76459267377302,0.345855488913206
8,ADRC,MID_RATE,130,25,15,6,0.85,0.9,4.22728466860077,20.5471836612786,16.8469239795717,9.78377781782552,0.549168328114202,0,0,100.560707943415,0,1,0.165377140392476,0.657920804215693
8,AI,MID_RATE,130,25,15,6,0.85,0.9,120.929084895857,50.7322220706371,203.46061004293,9.59553111281368,-203.46061004293,1,0,80.9866531252231,0,0,4.17371266812075,0
8,PID,HIGH_RATE,250,25,15,6,0.85,0.9,11.5196012245453,56.0542701280576,41.6564884914972,9.99999975171185,0.225323795936248,0,0,108.879294410452,0,45,5.3005129166418,0.335251611071547
8,ADRC,HIGH_RATE,250,25,15,6,0.85,0.9,12.1692994288475,49.342428231676,41.6564884914972,9.99997582665634,1.75550098282112,0,0,108.609346657174,0,1,0.193730933271074,2.24376328512961
8,AI,HIGH_RATE,250,25,15,6,0.85,0.9,139.726540295426,62.5891731833638,224.201960973397,9.4999843989161,-224.201960973397,1,0,79.6406999343487,0,0,4.0306772363258,0
9,PID,LOW_RATE,40,8,3,1,1,0.9,1.29234563801521,6.67277775309159,6.97470931513203,9.99970759856897,-0.089922583864824,0,1,94.7255463842019,0,0,0.0589481155216328,0
9,ADRC,LOW_RATE,40,8,3,1,1,0.9,2.0444300185008,5.76682062573968,7.59799173029957,5.77999102668856,0.303208601503935,0,0,96.5264765432291,0,1,0.0253501900891153,0.3256860551963
9,AI,LOW_RATE,40,8,3,1,1,0.9,3.63742867675734,4.38483249501166,7.13825859517866,9.62464879310364,-3.45470784374788,0,0,99.8439866825094,0,0,1.75443041610737,0
9,PID,MID_RATE,130,8,3,1,1,0.9,3.35290637466539,19.0265477925672,14.8668629744173,9.99999999999103,-0.0938158482959337,0,0,100.395094376368,0,0,0.0690689157061135,0
9,ADRC,MID_RATE,130,8,3,1,1,0.9,4.18690279983411,17.2899854182712,15.0674406218575,9.99990241697329,0.606825645062235,0,0,101.624801533073,0,1,0.0459038028377136,0.682090579813992
9,AI,MID_RATE,130,8,3,1,1,0.9,113.740551161626,47.1659306719052,191.643660771209,9.99333911850141,-191.643660771209,1,0,83.7688239059638,0,0,5.43185834368366,0
9,PID,HIGH_RATE,250,8,3,1,1,0.9,10.3137834945806,47.1297518537846,37.5401324179576,10,-0.0994443697524111,0,0,109.115672281506,0,0,0.0915860331138709,0
9,ADRC,HIGH_RATE,250,8,3,1,1,0.9,11.173602518977,44.0796759315911,37.5401324179576,10,1.65690170710788,0,0,108.921811447392,0,1,0.0498545510384665,2.0252147794578
9,AI,HIGH_RATE,250,8,3,1,1,0.9,131.885676601066,58.6997876994829,211.776518811832,9.99766478470812,-211.776518811832,1,0,82.662431720232,0,0,5.14524803351549,0
10,PID,LOW_RATE,40,25,3,1,1,0.9,1.41099498683837,7.53051062147959,7.40032732793677,9.78377991560927,-0.0901456890454298,0,1,94.9660562881232,0,0,0.25895657135075,0
10,ADRC,LOW_RATE,40,25,3,1,1,0.9,2.08245847606251,6.43954791682401,8.00660224773882,4.99008310178195,0.305534344755443,0,0,96.5673415410682,0,1,0.0703984616227162,0.3276376607085
10,AI,LOW_RATE,40,25,3,1,1,0.9,2.02136247747172,6.41067554758285,7.62371817864904,8.05312474846786,-0.99537597163813,0,0,97.1167511899971,0,0,1.86611995969209,0
10,PID,MID_RATE,130,25,3,1,1,0.9,3.85166741781718,21.7801405282845,16.7834455134912,9.99882891532781,-0.0943447019410778,0,0,101.006082033053,0,0,0.291521281754721,0
10,ADRC,MID_RATE,130,25,3,1,1,0.9,4.52295893341159,19.6025666031527,16.8354370890594,9.87132087798263,0.645596356103716,0,0,101.897581104386,0,1,0.139612373348777,0.727066656746264
10,AI,MID_RATE,130,25,3,1,1,0.9,115.257607458366,47.8914455542678,193.426553997688,9.44956228766321,-193.426553997688,1,0,83.511428277337,0,0,5.13368947255835,0
10,PID,HIGH_RATE,250,25,3,1,1,0.9,11.6356494742276,52.5174198519248,41.668760428947,9.99999963726038,-0.0998007570964246,0,0,109.766303108356,0,0,0.322086124340005,0
10,ADRC,HIGH_RATE,250,25,3,1,1,0.9,12.4445786775314,48.4907256681323,41.668760428947,9.99993731313689,1.84590982279477,0,0,109.434929780998,0,1,0.158332514196651,2.25614482900315
10,AI,HIGH_RATE,250,25,3,1,1,0.9,134.786671490529,60.6595664546295,215.027327353179,9.07548936745979,-215.027327353179,1,0,82.0707017161919,0,0,4.89775707485291,0
11,PID,LOW_RATE,40,8,15,1,1,0.9,1.26526044757122,7.06545022231109,6.97482915792358,9.99994678060181,-0.0898638197810262,0,1,94.6550154201222,0,0,0.123206627527514,0
11,ADRC,LOW_RATE,40,8,15,1,1,0.9,2.02957901537148,6.13191356780718,7.73539719934298,5.55520758154938,0.302622003116874,0,0,96.4474661096591,0,1,0.0256803242435587,0.325463112918493
11,AI,LOW_RATE,40,8,15,1,1,0.9,1.89384808192526,5.87310846085302,7.14552404948986,9.63759058971194,-0.999935992612655,0,1,96.925049437606,0,0,0.975960976840014,0
11,PID,MID_RATE,130,8,15,1,1,0.9,3.31774449228016,19.391578283676,14.8674496381191,9.99999999999827,-0.0937324932819299,0,0,100.312271742607,0,0,0.125858957315695,0
11,ADRC,MID_RATE,130,8,15,1,1,0.9,4.00417619833597,17.8873647047167,15.2742433734906,9.99495921760419,0.571070794402546,0,0,101.297928337257,0,1,0.0491779294264472,0.640183556634318
11,AI,MID_RATE,130,8,15,1,1,0.9,116.33601803072,48.5945084204907,196.735435692558,9.99555644161003,-196.735435692558,1,0,82.6809707433972,0,0,3.10851934413002,0
11,PID,HIGH_RATE,250,8,15,1,1,0.9,10.2413517989217,47.9846034314895,37.5413813100393,10,-0.0992673819491418,0,0,109.000670614032,0,0,0.131623152738418,0
11,ADRC,HIGH_RATE,250,8,15,1,1,0.9,10.9307737861364,44.5421264095119,37.5413813100393,10,1.61756641160883,0,0,108.791434237537,0,1,0.0547729729727606,1.98461964977148
11,AI,HIGH_RATE,250,8,15,1,1,0.9,134.520137479657,59.7351126341567,217.057485426541,9.99962891024988,-217.057485426541,1,0,81.4254929099908,0,0,2.87713048519319,0
12,PID,LOW_RATE,40,25,15,1,1,0.9,1.35430165267249,10.4273677978711,7.40063879593555,9.86433764710879,-0.118220302799504,0,1,94.7391313983933,0,38,2.96015395320893,0.16695512684647
12,ADRC,LOW_RATE,40,25,15,1,1,0.9,2.07374834498821,6.922488999646,8.14326523722925,4.49845032349445,0.304894824761415,0,0,96.4879536861609,0,1,0.0704521202758356,0.327356226415835
12,AI,LOW_RATE,40,25,15,1,1,0.9,1.73284358751952,9.23791126332577,7.62691165743925,8.43480330012826,-0.974103354627452,0,1,93.3948078939314,0,4,1.4396782800649,1.47913209867112
12,PID,MID_RATE,130,25,15,1,1,0.9,3.77629104320963,23.5794402864353,16.7861898948887,9.99927468092714,-0.0450596479971551,0,0,100.750707038723,0,34,2.86590227164376,0.136612111262631
12,ADRC,MID_RATE,130,25,15,1,1,0.9,4.26151851053651,20.4058568354962,16.8573782260338,9.76502654447423,0.592621028430464,0,0,101.445998167012,0,1,0.156864045158742,0.664272307252729
12,AI,MID_RATE,130,25,15,1,1,0.9,120.421757826594,50.440932413285,203.032761904085,9.54750499511059,-203.032761904085,1,0,81.4290664326367,0,0,3.95299277409435,0
12,PID,HIGH_RATE,250,25,15,1,1,0.9,11.5563465550445,54.5295949375036,41.6754816544038,9.99999977098179,-0.112804317991571,0,0,109.546335432741,0,28,2.71996885925485,0.115092940559689
12,ADRC,HIGH_RATE,250,25,15,1,1,0.9,12.2352762080385,49.1039460041447,41.6754816544038,9.99997376051736,1.81386680321543,0,0,109.343313437394,0,1,0.181493932686739,2.22724509072115
12,AI,HIGH_RATE,250,25,15,1,1,0.9,139.624871526262,62.5147165035695,224.286559057633,9.41615468817146,-224.286559057633,1,0,79.9603071173198,0,0,3.77784798360738,0
13,PID,LOW_RATE,40,8,3,6,1,0.9,1.28995397686764,6.69644853870601,6.97470931513203,9.99983438869103,-0.0899189708367172,0,1,94.7200756991492,0,0,0.0778167388668013,0
13,ADRC,LOW_RATE,40,8,3,6,1,0.9,2.0259062850508,5.74966830414882,7.5709095932108,5.86392126922995,0.300169466695669,0,0,96.4894857809628,0,1,0.0288144693355563,0.322153182187165
13,AI,LOW_RATE,40,8,3,6,1,0.9,2.95472801412259,4.82133805297291,7.1352415379778,9.63233610973935,-2.86002032860264,0,0,98.8118390429592,0,0,1.724184221752,0
13,PID,MID_RATE,130,8,3,6,1,0.9,3.35012397805372,19.0502010803644,14.8668629744173,9.99999999999103,-0.0938099973880692,0,0,100.389556353596,0,0,0.09671334887649,0
13,ADRC,MID_RATE,130,8,3,6,1,0.9,4.16163876639319,17.2894441958141,15.0421930124423,9.99990241697329,0.602157025001783,0,0,101.588460520082,0,1,0.0517853840049627,0.676288371088953
13,AI,MID_RATE,130,8,3,6,1,0.9,115.111408483565,47.8472392117046,194.292539587157,9.99333911850141,-194.292539587157,1,0,83.2616636231116,0,0,5.40359054102578,0
13,PID,HIGH_RATE,250,8,3,6,1,0.9,10.3009964267172,47.2599049134464,37.5401324179576,10,-0.0994175899550901,0,0,109.098423590825,0,0,0.11455797456621,0
13,ADRC,HIGH_RATE,250,8,3,6,1,0.9,11.1537427319782,44.1129446471788,37.5401324179576,10,1.65225168535297,0,0,108.908563465027,0,1,0.0566224204924353,2.01662743560872
13,AI,HIGH_RATE,250,8,3,6,1,0.9,133.095355107788,59.1721461934326,214.180875587673,9.99821193958423,-214.180875587673,1,0,82.1590240517616,0,0,5.04466848317055,0
14,PID,LOW_RATE,40,25,3,6,1,0.9,1.40275886754075,7.65818209690009,7.40032732793677,9.81141216084327,-0.0901220945908027,0,1,94.9401314099557,0,0,0.32525624883045,0
14,ADRC,LOW_RATE,40,25,3,6,1,0.9,2.06448369650741,6.44197864331592,7.98968864622214,5.06326670084258,0.302490422397784,0,0,96.5305355281111,0,1,0.0737205129567554,0.324108189868733
14,AI,LOW_RATE,40,25,3,6,1,0.9,1.9833735934888,6.67756365193252,7.62274488053813,8.11171231079132,-0.997953314558225,0,1,97.0142661207273,0,0,1.87740395207638,0
14,PID,MID_RATE,130,25,3,6,1,0.9,3.83825125569449,21.9355378146428,16.7834455134912,9.99882891532781,-0.0943056173345266,0,0,100.967557365245,0,0,0.35657120571057,0
